drug,neighbourhood_method,vector_method,cosine_to_actual
CID000004510,drug similarity,mean components,0.33974397822535196
CID000004058,drug similarity,mean components,0.532471773144358
CID000004171,drug similarity,mean components,0.40708211524068993
CID000005647,drug similarity,mean components,0.4747739884383544
CID000003308,drug similarity,mean components,0.5388046750108058
CID000004173,drug similarity,mean components,0.4116021143117239
CID000000450,drug similarity,mean components,0.5159553117754282
CID000060854,drug similarity,mean components,0.6429114183259023
CID000002895,drug similarity,mean components,0.5662118464073932
CID000005650,drug similarity,mean components,0.4354430880988138
CID000028112,drug similarity,mean components,0.4371470055023903
CID000004927,drug similarity,mean components,0.43867199647793154
CID000003784,drug similarity,mean components,0.5808398988984169
CID000005402,drug similarity,mean components,0.5510056778621831
CID000005732,drug similarity,mean components,0.47399800875843323
CID000003958,drug similarity,mean components,0.41472368155979233
CID000005487,drug similarity,mean components,0.5070532596479198
CID000002022,drug similarity,mean components,0.4633302764247107
CID000003345,drug similarity,mean components,0.4228607731846522
CID000003878,drug similarity,mean components,0.5417088344607652
CID000005358,drug similarity,mean components,0.6094658315898139
CID000002656,drug similarity,mean components,0.5296799470389814
CID000005391,drug similarity,mean components,0.43355773006663123
CID000004946,drug similarity,mean components,0.45910817265229964
CID000060865,drug similarity,mean components,0.61552995343347
CID000001302,drug similarity,mean components,0.5145975935616193
CID000002678,drug similarity,mean components,0.4361125404417694
CID000004634,drug similarity,mean components,0.5410442134088115
CID000125889,drug similarity,mean components,0.39734029984315056
CID000002771,drug similarity,mean components,0.4400263416029603
CID000003640,drug similarity,mean components,0.4112178610527618
CID000000444,drug similarity,mean components,0.4527495891427331
CID000024011,drug similarity,mean components,0.5741365037036594
CID000002171,drug similarity,mean components,0.48835215118730557
CID000054808,drug similarity,mean components,0.6126298563993668
CID000005040,drug similarity,mean components,0.5392581486059552
CID000005077,drug similarity,mean components,0.5332010014925121
CID000002083,drug similarity,mean components,0.33930878073295134
CID000002375,drug similarity,mean components,0.5764786016967484
CID006398525,drug similarity,mean components,0.5270659685560374
CID000002801,drug similarity,mean components,0.6571203681379129
CID005311297,drug similarity,mean components,0.5126722720080974
CID000005645,drug similarity,mean components,0.5651362701319443
CID000060831,drug similarity,mean components,0.45013010367056905
CID000002609,drug similarity,mean components,0.624656924692985
CID000124087,drug similarity,mean components,0.4394079301866838
CID000003043,drug similarity,mean components,0.5744526048328672
CID000148192,drug similarity,mean components,0.661345669426393
CID000001690,drug similarity,mean components,0.4399850303731083
CID000004053,drug similarity,mean components,0.5676211193788732
CID000003367,drug similarity,mean components,0.5367248431575636
CID000002550,drug similarity,mean components,0.45406043517322847
CID000004259,drug similarity,mean components,0.5830391666764793
CID000003821,drug similarity,mean components,0.4269222539104439
CID000003488,drug similarity,mean components,0.4875277466562882
CID000005372,drug similarity,mean components,0.41310128980801086
CID000003780,drug similarity,mean components,0.514185408012457
CID000027661,drug similarity,mean components,0.4864517272191071
CID000003032,drug similarity,mean components,0.48358838098405155
CID000004943,drug similarity,mean components,0.45095434004008594
CID000163742,drug similarity,mean components,0.6034114054603072
CID000123620,drug similarity,mean components,0.5516261582024878
CID000005002,drug similarity,mean components,0.5227038778075007
CID000004856,drug similarity,mean components,0.5268540838226312
CID000002249,drug similarity,mean components,0.3677193748050289
CID000003419,drug similarity,mean components,0.5391152236363926
CID000002141,drug similarity,mean components,0.5859775814175229
CID005311039,drug similarity,mean components,0.545365257418777
CID000002812,drug similarity,mean components,0.4266364038504643
CID000005152,drug similarity,mean components,0.45715072954519176
CID000004740,drug similarity,mean components,0.5587238095583277
CID000002786,drug similarity,mean components,0.4744304051785788
CID000002092,drug similarity,mean components,0.5549200561233399
CID000003890,drug similarity,mean components,0.4382533936690183
CID000003003,drug similarity,mean components,0.30415270117936855
CID000003385,drug similarity,mean components,0.5105048906573264
CID000034312,drug similarity,mean components,0.5585590587053553
CID000005203,drug similarity,mean components,0.35437863691779903
CID000002477,drug similarity,mean components,0.44333088812855825
CID000032797,drug similarity,mean components,0.6373293740234117
CID000000143,drug similarity,mean components,0.4969088681145484
CID000004595,drug similarity,mean components,0.35248889374564163
CID000003957,drug similarity,mean components,0.5432982988212891
CID000004054,drug similarity,mean components,0.41566586349536316
CID000004543,drug similarity,mean components,0.5451161517389841
CID000004599,drug similarity,mean components,0.37479236589059417
CID000003042,drug similarity,mean components,0.5003267326274385
CID000003516,drug similarity,mean components,0.4878448156579609
CID000003962,drug similarity,mean components,0.5104953435906681
CID000060852,drug similarity,mean components,0.46030667343537046
CID000002250,drug similarity,mean components,0.29846499426405027
CID000002891,drug similarity,mean components,0.37015136435294627
CID000010631,drug similarity,mean components,0.5923009952429275
CID000003075,drug similarity,mean components,0.4264731840183684
CID000005073,drug similarity,mean components,0.44405437932878167
CID000004594,drug similarity,mean components,0.36591367705531663
CID000060184,drug similarity,mean components,0.48834880044920703
CID000197712,drug similarity,mean components,0.49695624914544656
CID000005267,drug similarity,mean components,0.4535251529869442
CID000003222,drug similarity,mean components,0.4888369939377557
CID000002576,drug similarity,mean components,0.4821630208576786
CID000002462,drug similarity,mean components,0.36948607775061826
CID000176168,drug similarity,mean components,0.6014293557156171
CID000002658,drug similarity,mean components,0.5478384600586581
CID000068740,drug similarity,mean components,0.43822825637280993
CID000002955,drug similarity,mean components,0.5676567836071568
CID000003324,drug similarity,mean components,0.4865136544468218
CID000004513,drug similarity,mean components,0.5215702035759711
CID000003702,drug similarity,mean components,0.5410232050792917
CID000005672,drug similarity,mean components,0.5544348752509942
CID000001983,drug similarity,mean components,0.4690325473423731
CID000002269,drug similarity,mean components,0.3781164110884525
CID000002308,drug similarity,mean components,0.4985657146220952
CID000004603,drug similarity,mean components,0.49665002372112
CID000000598,drug similarity,mean components,0.5978762524418384
CID000060877,drug similarity,mean components,0.6623177092192613
CID000000581,drug similarity,mean components,0.6299791204550118
CID000087177,drug similarity,mean components,0.40332115124022194
CID000003158,drug similarity,mean components,0.5440487224754637
CID000004666,drug similarity,mean components,0.43339394007873133
CID000002713,drug similarity,mean components,0.5639642997035509
CID000004601,drug similarity,mean components,0.6165090052305555
CID000002267,drug similarity,mean components,0.5425106148786893
CID000003386,drug similarity,mean components,0.3346600672998069
CID000002435,drug similarity,mean components,0.43010651275612277
CID000004253,drug similarity,mean components,0.3787840638159067
CID000003476,drug similarity,mean components,0.46639460828125623
CID000130881,drug similarity,mean components,0.5960978403831739
CID000003348,drug similarity,mean components,0.4858324626137134
CID000001775,drug similarity,mean components,0.44143679328504326
CID000003410,drug similarity,mean components,0.5596428094402905
CID000004159,drug similarity,mean components,0.3787309564570296
CID000004819,drug similarity,mean components,0.4648106895904561
CID000000271,drug similarity,mean components,0.4748313531390933
CID005353980,drug similarity,mean components,0.551270809731847
CID000003255,drug similarity,mean components,0.5359714251887316
CID000002554,drug similarity,mean components,0.5045806313052692
CID000002617,drug similarity,mean components,0.5505079099394516
CID000054688,drug similarity,mean components,0.5191180052173545
CID000004614,drug similarity,mean components,0.5448729125198045
CID000005544,drug similarity,mean components,0.4577693605488391
CID000002907,drug similarity,mean components,0.4335853895132362
CID000003652,drug similarity,mean components,0.46429299450220896
CID000002153,drug similarity,mean components,0.6022602466187604
CID000008953,drug similarity,mean components,0.5245759196452269
CID000000937,drug similarity,mean components,0.4973527240802209
CID000054454,drug similarity,mean components,0.41809504035584155
CID000104741,drug similarity,mean components,0.508198756263816
CID000005514,drug similarity,mean components,0.3630507701416945
CID005282226,drug similarity,mean components,0.6426611707934429
CID000003161,drug similarity,mean components,0.42677312026626835
CID000004409,drug similarity,mean components,0.6286499745169097
CID000077999,drug similarity,mean components,0.4414169681643677
CID000110634,drug similarity,mean components,0.5894796569011087
CID000054841,drug similarity,mean components,0.5829203991868097
CID005329102,drug similarity,mean components,0.5143365465689421
CID000059708,drug similarity,mean components,0.467299517898492
CID000004200,drug similarity,mean components,0.573485771831146
CID000002187,drug similarity,mean components,0.5830684824341165
CID000003749,drug similarity,mean components,0.5476575096054075
CID000001071,drug similarity,mean components,0.5672255149255739
CID000002265,drug similarity,mean components,0.5154971890748554
CID000003911,drug similarity,mean components,0.4407370288258743
CID000005212,drug similarity,mean components,0.4756728181343952
CID000000159,drug similarity,mean components,0.5836246748189052
CID000152945,drug similarity,mean components,0.5251370590398085
CID000004168,drug similarity,mean components,0.23652215225174866
CID000002978,drug similarity,mean components,0.5074410253194973
CID000005379,drug similarity,mean components,0.515205016893296
CID000104865,drug similarity,mean components,0.5810763032451995
CID000002949,drug similarity,mean components,0.5997682636828845
CID000005472,drug similarity,mean components,0.5377422487933913
CID000091270,drug similarity,mean components,0.5943232368938459
CID000004691,drug similarity,mean components,0.31759793387333
CID000003121,drug similarity,mean components,0.31678282378004496
CID000001134,drug similarity,mean components,0.593573395689354
CID000003877,drug similarity,mean components,0.4904738623682565
CID000000838,drug similarity,mean components,0.5053040455339468
CID000005596,drug similarity,mean components,0.5461114197752773
CID000002471,drug similarity,mean components,0.4989498585164829
CID000003658,drug similarity,mean components,0.5331829140330029
CID000002585,drug similarity,mean components,0.39720642726352173
CID000003715,drug similarity,mean components,0.549065945415202
CID000005401,drug similarity,mean components,0.6069911090727202
CID000002764,drug similarity,mean components,0.3922808919909009
CID000005538,drug similarity,mean components,0.5273181042274291
CID000004158,drug similarity,mean components,0.5172929069719799
CID000004212,drug similarity,mean components,0.5029342335260572
CID000123631,drug similarity,mean components,0.5585342887751523
CID000216326,drug similarity,mean components,0.5237406432147615
CID000004485,drug similarity,mean components,0.4210083750765432
CID000016231,drug similarity,mean components,0.5468883409222868
CID000001046,drug similarity,mean components,0.5368166501700048
CID000003869,drug similarity,mean components,0.5986261090437743
CID000003696,drug similarity,mean components,0.6324881730414056
CID000002162,drug similarity,mean components,0.2896533586543715
CID000003746,drug similarity,mean components,0.42848875300707756
CID000056959,drug similarity,mean components,0.5891481282140509
CID000003157,drug similarity,mean components,0.460251692956158
CID000001972,drug similarity,mean components,0.5585884007664446
CID000004911,drug similarity,mean components,0.5247880133557836
CID000004509,drug similarity,mean components,0.5681666505346429
CID000002284,drug similarity,mean components,0.4663804384999437
CID000003449,drug similarity,mean components,0.5074066232482433
CID000093860,drug similarity,mean components,0.4566067143606989
CID000003826,drug similarity,mean components,0.6559951101903411
CID000004178,drug similarity,mean components,0.4901441009281331
CID000004107,drug similarity,mean components,0.507621262513191
CID000004506,drug similarity,mean components,0.6248878014142036
CID000119182,drug similarity,mean components,0.6076792930328612
CID000005978,drug similarity,mean components,0.5487527581407202
CID000003461,drug similarity,mean components,0.4395902886790287
CID000002156,drug similarity,mean components,0.43465668706255767
CID000005651,drug similarity,mean components,0.4493334968517544
CID003002190,drug similarity,mean components,0.564977590350844
CID005311048,drug similarity,mean components,0.4825255971552658
CID000003741,drug similarity,mean components,0.675680713355314
CID000005408,drug similarity,mean components,0.520703876243776
CID000003168,drug similarity,mean components,0.515044695161064
CID005493381,drug similarity,mean components,0.5655461576565582
CID000002646,drug similarity,mean components,0.6048815964748578
CID000003310,drug similarity,mean components,0.45782726914195404
CID000071158,drug similarity,mean components,0.4305249356896905
CID000004449,drug similarity,mean components,0.550520520456666
CID000001117,drug similarity,mean components,0.4736021465163247
CID000004894,drug similarity,mean components,0.39846144134450534
CID000071329,drug similarity,mean components,0.5942505388038869
CID000002631,drug similarity,mean components,0.6452153357311601
CID000003902,drug similarity,mean components,0.4571225867625919
CID000005496,drug similarity,mean components,0.5705662681477023
CID000005005,drug similarity,mean components,0.5400184558561111
CID000003763,drug similarity,mean components,0.5874730498634507
CID000002973,drug similarity,mean components,0.6661160069157724
CID000005376,drug similarity,mean components,0.5177744843975416
CID000003198,drug similarity,mean components,0.6110140690484717
CID005487301,drug similarity,mean components,0.5564425838931729
CID000005478,drug similarity,mean components,0.534210344612063
CID000002650,drug similarity,mean components,0.6015180483228865
CID000004607,drug similarity,mean components,0.5346431370337849
CID000004812,drug similarity,mean components,0.4869070239610932
CID000004828,drug similarity,mean components,0.6559537261736245
CID000003793,drug similarity,mean components,0.48408615936001653
CID000060953,drug similarity,mean components,0.5113812600584838
CID000003397,drug similarity,mean components,0.5992964424934596
CID000154059,drug similarity,mean components,0.5205122927280844
CID000004463,drug similarity,mean components,0.5732231098361511
CID000004205,drug similarity,mean components,0.47590862836913184
CID000072938,drug similarity,mean components,0.4716721802386348
CID000060198,drug similarity,mean components,0.5898159189959908
CID000002756,drug similarity,mean components,0.5660868696854483
CID000002160,drug similarity,mean components,0.416298358669718
CID000004052,drug similarity,mean components,0.4417378342305073
CID000004674,drug similarity,mean components,0.4076738128188535
CID000003675,drug similarity,mean components,0.6608377155567806
CID003085017,drug similarity,mean components,0.46444305626597804
CID000001978,drug similarity,mean components,0.5750521857641626
CID005481350,drug similarity,mean components,0.5348820595944014
CID005281104,drug similarity,mean components,0.5497848693450271
CID005311181,drug similarity,mean components,0.5781476777091755
CID000005184,drug similarity,mean components,0.49928528106469505
CID000150311,drug similarity,mean components,0.4459980775294523
CID000003559,drug similarity,mean components,0.5568234149186682
CID005311027,drug similarity,mean components,0.6241169611906788
CID000443871,drug similarity,mean components,0.5734808403793997
CID000000191,drug similarity,mean components,0.4897243947441574
CID000005726,drug similarity,mean components,0.6157837106767685
CID000060754,drug similarity,mean components,0.5230368122503453
CID000064147,drug similarity,mean components,0.6339414034180396
CID000216239,drug similarity,mean components,0.5678464300302235
CID000005412,drug similarity,mean components,0.5339918918435239
CID000074989,drug similarity,mean components,0.53361645754632
CID000004917,drug similarity,mean components,0.3514692819215791
CID000024486,drug similarity,mean components,0.5204332304305196
CID000002541,drug similarity,mean components,0.5010729206007382
CID000148211,drug similarity,mean components,0.5002240659320718
CID000003648,drug similarity,mean components,0.46018770823622035
CID000003825,drug similarity,mean components,0.5495197897760494
CID000002487,drug similarity,mean components,0.628600927028768
CID000003393,drug similarity,mean components,0.6178912782029313
CID000003143,drug similarity,mean components,0.5233498902322763
CID000003750,drug similarity,mean components,0.5039604435998163
CID000005466,drug similarity,mean components,0.6638131004010599
CID000004909,drug similarity,mean components,0.49631944512849024
CID000005245,drug similarity,mean components,0.44748644345543576
CID000003454,drug similarity,mean components,0.6416924285802148
CID000001986,drug similarity,mean components,0.6743218700579249
CID000005234,drug similarity,mean components,0.5819932998634182
CID000151165,drug similarity,mean components,0.5994886397460379
CID000002405,drug similarity,mean components,0.5324224108422128
CID000003350,drug similarity,mean components,0.4224071240121041
CID000056339,drug similarity,mean components,0.605858337690631
CID000003657,drug similarity,mean components,0.4781480344600586
CID000000861,drug similarity,mean components,0.5817764443116742
CID000150310,drug similarity,mean components,0.5707584758885531
CID000004236,drug similarity,mean components,0.49442693552212114
CID000002522,drug similarity,mean components,0.4894367146910126
CID000001971,drug similarity,mean components,0.5818856719245468
CID000002099,drug similarity,mean components,0.5816346916368049
CID000036339,drug similarity,mean components,0.4818641187743097
CID000004138,drug similarity,mean components,0.5546671683284441
CID006447131,drug similarity,mean components,0.523533216746403
CID000170361,drug similarity,mean components,0.4636752919445519
CID000004075,drug similarity,mean components,0.6411587772498804
CID000005394,drug similarity,mean components,0.5333939662762862
CID000005735,drug similarity,mean components,0.46561535286551026
CID000000453,drug similarity,mean components,0.5609507048679718
CID000003767,drug similarity,mean components,0.5757304367940633
CID000003333,drug similarity,mean components,0.5585004355800016
CID000005076,drug similarity,mean components,0.5718361275165115
CID000002800,drug similarity,mean components,0.4204985641608989
CID000003261,drug similarity,mean components,0.5841535650364454
CID000005155,drug similarity,mean components,0.6361996916652005
CID005493444,drug similarity,mean components,0.6235524020005072
CID000003414,drug similarity,mean components,0.560059791435234
CID000004192,drug similarity,mean components,0.5400802719115273
CID000004771,drug similarity,mean components,0.6093827740251698
CID000005572,drug similarity,mean components,0.5875160186295146
CID000003249,drug similarity,mean components,0.5559062397229305
CID000004189,drug similarity,mean components,0.5448759063564569
CID000002818,drug similarity,mean components,0.6325258387080793
CID000047320,drug similarity,mean components,0.48964628818948674
CID000005515,drug similarity,mean components,0.6127250436857788
CID000003510,drug similarity,mean components,0.5082968960246244
CID001349907,drug similarity,mean components,0.6419260559268182
CID000038904,drug similarity,mean components,0.40042208635959553
CID000072054,drug similarity,mean components,0.5207455436145799
CID000005215,drug similarity,mean components,0.5454646968224789
CID000077993,drug similarity,mean components,0.6449043764564459
CID000000596,drug similarity,mean components,0.5656815267841659
CID000003279,drug similarity,mean components,0.5369709307427046
CID000002726,drug similarity,mean components,0.6254182780857612
CID000160051,drug similarity,mean components,0.5444238884066213
CID000003478,drug similarity,mean components,0.47641860279942083
CID000002173,drug similarity,mean components,0.670742997096654
CID000003661,drug similarity,mean components,0.560913997015159
CID000005578,drug similarity,mean components,0.5123162091776523
CID000508230,drug similarity,mean components,0.5450846877791019
CID000005454,drug similarity,mean components,0.6933027913321107
CID000005717,drug similarity,mean components,0.5565910819214009
CID000000085,drug similarity,mean components,0.5558420925810115
CID000000206,drug similarity,mean components,0.6345740286925033
CID000000119,drug similarity,mean components,0.5965455692312082
CID000003928,drug similarity,mean components,0.5243677568211011
CID000003467,drug similarity,mean components,0.5750650296513796
CID000004547,drug similarity,mean components,0.5806546753702363
CID005362420,drug similarity,mean components,0.7071716131300878
CID000004499,drug similarity,mean components,0.5350636412750376
CID003062316,drug similarity,mean components,0.5248330962071442
CID000004920,drug similarity,mean components,0.5933523725153339
CID000005253,drug similarity,mean components,0.5655837370958624
CID000060795,drug similarity,mean components,0.5866808625381565
CID000004473,drug similarity,mean components,0.5660067421035039
CID005381226,drug similarity,mean components,0.5640125848119628
CID000054374,drug similarity,mean components,0.6435203199557159
CID000002130,drug similarity,mean components,0.47899033307397576
CID000060612,drug similarity,mean components,0.5479630001495045
CID000002720,drug similarity,mean components,0.5447639036290924
CID003081884,drug similarity,mean components,0.504830866096152
CID000002142,drug similarity,mean components,0.6019111083608011
CID000003152,drug similarity,mean components,0.5665944614314179
CID000002732,drug similarity,mean components,0.5218640513496825
CID000147912,drug similarity,mean components,0.6010500640817587
CID000047725,drug similarity,mean components,0.631154248161414
CID000002474,drug similarity,mean components,0.4746602777552871
CID000005078,drug similarity,mean components,0.630292313714954
CID000027686,drug similarity,mean components,0.5235649216953444
CID000004034,drug similarity,mean components,0.556325597007686
CID000004044,drug similarity,mean components,0.5384077466806526
CID000003203,drug similarity,mean components,0.4790548166895334
CID000004999,drug similarity,mean components,0.5190152757872388
CID000002478,drug similarity,mean components,0.47375518415775986
CID000004095,drug similarity,mean components,0.5309546902733334
CID000003114,drug similarity,mean components,0.5285430046515994
CID000213039,drug similarity,mean components,0.6606364136910028
CID000060696,drug similarity,mean components,0.5726022268404594
CID000002727,drug similarity,mean components,0.5991133830348396
CID000004539,drug similarity,mean components,0.5346907200159216
CID000003007,drug similarity,mean components,0.6447407740085531
CID006398970,drug similarity,mean components,0.5901550915677394
CID000110635,drug similarity,mean components,0.5198750382353661
CID000003690,drug similarity,mean components,0.5344039348445301
CID000176870,drug similarity,mean components,0.5211415416811822
CID000005771,drug similarity,mean components,0.578367738422101
CID004183806,drug similarity,mean components,0.5282352567559585
CID000003706,drug similarity,mean components,0.5344298629939653
CID000060843,drug similarity,mean components,0.5121137249213269
CID000004991,drug similarity,mean components,0.49494401705094704
CID000004542,drug similarity,mean components,0.5973933509485655
CID000115237,drug similarity,mean components,0.614015797076077
CID000000564,drug similarity,mean components,0.5889695239645037
CID000003148,drug similarity,mean components,0.5707411149793337
CID000002676,drug similarity,mean components,0.5684459901354293
CID000005734,drug similarity,mean components,0.5274527673000712
CID000002274,drug similarity,mean components,0.6971404021187608
CID000004834,drug similarity,mean components,0.5705452160506118
CID000002712,drug similarity,mean components,0.5885995900168345
CID000054547,drug similarity,mean components,0.49559210287609656
CID000041774,drug similarity,mean components,0.5120725870641801
CID000005721,drug similarity,mean components,0.559346457892705
CID000003914,drug similarity,mean components,0.49390193220165624
CID000002512,drug similarity,mean components,0.5492626124446536
CID000005593,drug similarity,mean components,0.41536883147183234
CID000004064,drug similarity,mean components,0.542469994629546
CID000125017,drug similarity,mean components,0.5323113898284647
CID000004536,drug similarity,mean components,0.5461872536256533
CID000504578,drug similarity,mean components,0.6191874303736231
CID000039765,drug similarity,mean components,0.5462210330177448
CID000005731,drug similarity,mean components,0.6082590767168374
CID000012536,drug similarity,mean components,0.6008160477185925
CID000071273,drug similarity,mean components,0.5319012788827898
CID000002578,drug similarity,mean components,0.6241957872785422
CID000005206,drug similarity,mean components,0.6098070821967917
CID000131536,drug similarity,mean components,0.6812742379155645
CID000003964,drug similarity,mean components,0.6204815954809091
CID000041317,drug similarity,mean components,0.5837339597033182
CID000005297,drug similarity,mean components,0.6088206053640183
CID000004451,drug similarity,mean components,0.586999296221017
CID000060815,drug similarity,mean components,0.555951882443095
CID000005746,drug similarity,mean components,0.537455270651101
CID000002733,drug similarity,mean components,0.6244374932344133
CID000005210,drug similarity,mean components,0.5195530199186333
CID000005453,drug similarity,mean components,0.5786299952577809
CID000000214,drug similarity,mean components,0.5537525286793438
CID000009433,drug similarity,mean components,0.4750307756498313
CID000004845,drug similarity,mean components,0.5899554547796858
CID005311082,drug similarity,mean components,0.5538812810620359
CID000002951,drug similarity,mean components,0.4932194018816991
CID000003736,drug similarity,mean components,0.6304597084482161
CID005473385,drug similarity,mean components,0.6096793386178733
CID000004440,drug similarity,mean components,0.6286892042957283
CID000041693,drug similarity,mean components,0.6126361239204402
CID000082146,drug similarity,mean components,0.5240989713641049
CID000004201,drug similarity,mean components,0.548250060928342
CID000065027,drug similarity,mean components,0.4998358547866826
CID000003494,drug similarity,mean components,0.49166625606120085
CID000003108,drug similarity,mean components,0.5396661360418886
CID000013342,drug similarity,mean components,0.521598269897167
CID000068844,drug similarity,mean components,0.6088529663374684
CID000060164,drug similarity,mean components,0.4947325525572359
CID000004195,drug similarity,mean components,0.5349457350113512
CID000002995,drug similarity,mean components,0.6195798858486977
CID000003355,drug similarity,mean components,0.5500225198135293
CID000027991,drug similarity,mean components,0.6336819350884068
CID004659569,drug similarity,mean components,0.491853299931412
CID000004425,drug similarity,mean components,0.5779731937237869
CID000003117,drug similarity,mean components,0.524128545065099
CID000005195,drug similarity,mean components,0.5443056286204281
CID000012620,drug similarity,mean components,0.5836830993722595
CID000156419,drug similarity,mean components,0.5832239014641045
CID000040976,drug similarity,mean components,0.5714688813839839
CID000003059,drug similarity,mean components,0.5909654868703376
CID000003827,drug similarity,mean components,0.4459764365528065
CID000004675,drug similarity,mean components,0.5283189069383623
CID000000298,drug similarity,mean components,0.4590910158935242
CID000003305,drug similarity,mean components,0.5990649253650447
CID000002215,drug similarity,mean components,0.5440690540554383
CID006436173,drug similarity,mean components,0.5480500684126969
CID000051634,drug similarity,mean components,0.554291555714785
CID000004739,drug similarity,mean components,0.6164419915189331
CID000002610,drug similarity,mean components,0.6376786288732977
CID000004727,drug similarity,mean components,0.46766648978606473
CID000003637,drug similarity,mean components,0.5091665747810584
CID000004745,drug similarity,mean components,0.6472924030775208
CID004659568,drug similarity,mean components,0.5560388005717466
CID000657298,drug similarity,mean components,0.5438161664118369
CID000005878,drug similarity,mean components,0.575961043243665
CID000003404,drug similarity,mean components,0.531387214585307
CID000060871,drug similarity,mean components,0.5751802995754465
CID000004264,drug similarity,mean components,0.48475211004928753
CID000003734,drug similarity,mean components,0.6132073332962659
CID000005584,drug similarity,mean components,0.6159501501502019
CID000002369,drug similarity,mean components,0.5841230685612603
