drug,neighbourhood_method,vector_method,cosine_to_actual
CID000003405,drug similarity,mean components,0.8152701423553682
CID000667490,drug similarity,mean components,0.7901336284985503
CID000003062,drug similarity,mean components,0.8415908992777603
CID000071616,drug similarity,mean components,0.7161947988790132
CID000004091,drug similarity,mean components,0.8581555526358509
CID000005090,drug similarity,mean components,0.7840869044552914
CID000004170,drug similarity,mean components,0.7674532505477493
CID000005095,drug similarity,mean components,0.8604242497089412
CID000005291,drug similarity,mean components,0.762030337545956
CID000019090,drug similarity,mean components,0.8350505337379436
CID000002802,drug similarity,mean components,0.8560018720725379
CID000004900,drug similarity,mean components,0.8635010159287956
CID000002803,drug similarity,mean components,0.7752720478220299
CID000003365,drug similarity,mean components,0.7833171189696769
CID000000942,drug similarity,mean components,0.7442839544336894
CID000062924,drug similarity,mean components,0.855310162259009
CID000001065,drug similarity,mean components,0.8189843874190177
CID000005512,drug similarity,mean components,0.8527242295314248
CID000041781,drug similarity,mean components,0.7093395405346585
CID000005039,drug similarity,mean components,0.7438319242570507
CID000004679,drug similarity,mean components,0.8720312568202836
CID000005523,drug similarity,mean components,0.8270520081948896
CID000002520,drug similarity,mean components,0.8614105673575275
CID000005038,drug similarity,mean components,0.8775710374187601
CID000005035,drug similarity,mean components,0.7572671831561439
CID000005426,drug similarity,mean components,0.7857463672933845
CID000002662,drug similarity,mean components,0.8364780975426575
CID000004873,drug similarity,mean components,0.8530748261302165
CID000005556,drug similarity,mean components,0.811307477352481
CID000006691,drug similarity,mean components,0.8382128600773526
CID000002666,drug similarity,mean components,0.8316358471384698
CID000002749,drug similarity,mean components,0.6730969575917183
CID000004411,drug similarity,mean components,0.8070708644011818
CID000004748,drug similarity,mean components,0.763948268388171
CID000005533,drug similarity,mean components,0.7676817530980948
CID004475485,drug similarity,mean components,0.7356588226702336
CID000003016,drug similarity,mean components,0.8778593586934899
CID000003379,drug similarity,mean components,0.8240687750050686
CID000005719,drug similarity,mean components,0.7548430707537738
CID000003440,drug similarity,mean components,0.8348757715637998
CID000003325,drug similarity,mean components,0.7778934686900579
CID000003403,drug similarity,mean components,0.7236839920441347
CID000002118,drug similarity,mean components,0.7663998844406977
CID000003382,drug similarity,mean components,0.8281284994015121
CID000003463,drug similarity,mean components,0.8249300156133074
CID000004510,drug similarity,mean components,0.8731262249692987
CID000004058,drug similarity,mean components,0.866270037069041
CID000004171,drug similarity,mean components,0.8774430465541431
CID000005647,drug similarity,mean components,0.7990173346457089
CID000003308,drug similarity,mean components,0.7729425035436106
CID000004173,drug similarity,mean components,0.751074219504538
CID000000450,drug similarity,mean components,0.8020258633955591
CID000060854,drug similarity,mean components,0.6561504037595588
CID000002895,drug similarity,mean components,0.8259491693132434
CID000005650,drug similarity,mean components,0.807848582715148
CID000028112,drug similarity,mean components,0.8293696208264605
CID000004927,drug similarity,mean components,0.8802567489816648
CID000003784,drug similarity,mean components,0.842544017272247
CID000005402,drug similarity,mean components,0.7528853193297808
CID000005732,drug similarity,mean components,0.7965690146561365
CID000003958,drug similarity,mean components,0.8567602523857806
CID000005487,drug similarity,mean components,0.7777690077768948
CID000002022,drug similarity,mean components,0.8076337394515946
CID000003345,drug similarity,mean components,0.8290829775285221
CID000003878,drug similarity,mean components,0.7394023411176339
CID000005358,drug similarity,mean components,0.8301288596324985
CID000002656,drug similarity,mean components,0.8058656874942685
CID000005391,drug similarity,mean components,0.8590136960457245
CID000004946,drug similarity,mean components,0.8811366591820513
CID000060865,drug similarity,mean components,0.7621827648572119
CID000001302,drug similarity,mean components,0.8387963246883143
CID000002678,drug similarity,mean components,0.8299604956483118
CID000004634,drug similarity,mean components,0.8269992893106628
CID000125889,drug similarity,mean components,0.8208554414424236
CID000002771,drug similarity,mean components,0.8403850033381289
CID000003640,drug similarity,mean components,0.8675316567450558
CID000000444,drug similarity,mean components,0.8055435838705092
CID000024011,drug similarity,mean components,0.8054146426422132
CID000002171,drug similarity,mean components,0.8236180879351483
CID000054808,drug similarity,mean components,0.7885741217495383
CID000005040,drug similarity,mean components,0.7931750296426925
CID000005077,drug similarity,mean components,0.7436870871002016
CID000002083,drug similarity,mean components,0.826000275451591
CID000002375,drug similarity,mean components,0.6869407933781726
CID006398525,drug similarity,mean components,0.7541294941586106
CID000002801,drug similarity,mean components,0.7828638261420191
CID005311297,drug similarity,mean components,0.8103040417289769
CID000005645,drug similarity,mean components,0.8216681223291966
CID000060831,drug similarity,mean components,0.8330329753283364
CID000002609,drug similarity,mean components,0.8564121153502939
CID000124087,drug similarity,mean components,0.8205158730662178
CID000003043,drug similarity,mean components,0.6602522605747635
CID000148192,drug similarity,mean components,0.58945453593738
CID000001690,drug similarity,mean components,0.705926334541994
CID000004053,drug similarity,mean components,0.8478677833866521
CID000003367,drug similarity,mean components,0.8174228392134291
CID000002550,drug similarity,mean components,0.8285702663948288
CID000004259,drug similarity,mean components,0.8377275097345362
CID000003821,drug similarity,mean components,0.7450431974921783
CID000003488,drug similarity,mean components,0.893305604379986
CID000005372,drug similarity,mean components,0.8302108937961314
CID000003780,drug similarity,mean components,0.8185951265635819
CID000027661,drug similarity,mean components,0.8049911419749888
CID000003032,drug similarity,mean components,0.8096493876189199
CID000004943,drug similarity,mean components,0.6469477823450519
CID000163742,drug similarity,mean components,0.7573727663056746
CID000123620,drug similarity,mean components,0.8435884567520726
CID000005002,drug similarity,mean components,0.7632828151806914
CID000004856,drug similarity,mean components,0.7221654200679334
CID000002249,drug similarity,mean components,0.8370287942484795
CID000003419,drug similarity,mean components,0.7598853694262646
CID000002141,drug similarity,mean components,0.7800569264509212
CID005311039,drug similarity,mean components,0.7319344407558536
CID000002812,drug similarity,mean components,0.7817434721652454
CID000005152,drug similarity,mean components,0.839423117741073
CID000004740,drug similarity,mean components,0.7380759222208003
CID000002786,drug similarity,mean components,0.7528530727204938
CID000002092,drug similarity,mean components,0.831168503546867
CID000003890,drug similarity,mean components,0.8455277580355164
CID000003003,drug similarity,mean components,0.8093155808633152
CID000003385,drug similarity,mean components,0.7771472395979615
CID000034312,drug similarity,mean components,0.7869717660752004
CID000005203,drug similarity,mean components,0.7858260543142656
CID000002477,drug similarity,mean components,0.6892574402677197
CID000032797,drug similarity,mean components,0.809736933531875
CID000000143,drug similarity,mean components,0.6608118241765747
CID000004595,drug similarity,mean components,0.8184420353769671
CID000003957,drug similarity,mean components,0.8324932757449365
CID000004054,drug similarity,mean components,0.8358538090784329
CID000004543,drug similarity,mean components,0.8140925519082924
CID000004599,drug similarity,mean components,0.7482453226064739
CID000003042,drug similarity,mean components,0.841049680567609
CID000003516,drug similarity,mean components,0.7948389226291497
CID000003962,drug similarity,mean components,0.8077102642042129
CID000060852,drug similarity,mean components,0.8284929554236116
CID000002250,drug similarity,mean components,0.7637677591238781
CID000002891,drug similarity,mean components,0.7308907438973611
CID000010631,drug similarity,mean components,0.842384396199318
CID000003075,drug similarity,mean components,0.7972412593008991
CID000005073,drug similarity,mean components,0.7617453475003143
CID000004594,drug similarity,mean components,0.8668120957480174
CID000060184,drug similarity,mean components,0.8078177351697732
CID000197712,drug similarity,mean components,0.5778008263338366
CID000005267,drug similarity,mean components,0.8209092098194765
CID000003222,drug similarity,mean components,0.865831970236972
CID000002576,drug similarity,mean components,0.694654909814553
CID000002462,drug similarity,mean components,0.7893429199937421
CID000176168,drug similarity,mean components,0.6626969630431715
CID000002658,drug similarity,mean components,0.8354742301550023
CID000068740,drug similarity,mean components,0.8038991573973056
CID000002955,drug similarity,mean components,0.7958710893194962
CID000003324,drug similarity,mean components,0.7508783965956775
CID000004513,drug similarity,mean components,0.7651038981597684
CID000003702,drug similarity,mean components,0.7709636855771472
CID000005672,drug similarity,mean components,0.7749979070278359
CID000001983,drug similarity,mean components,0.7920882754870398
CID000002269,drug similarity,mean components,0.7809841190531666
CID000002308,drug similarity,mean components,0.798357303356541
CID000004603,drug similarity,mean components,0.6839958345285371
CID000000598,drug similarity,mean components,0.7908173906724202
CID000060877,drug similarity,mean components,0.6565385059538847
CID000000581,drug similarity,mean components,0.7966951270259941
CID000087177,drug similarity,mean components,0.758698189009749
CID000003158,drug similarity,mean components,0.8278301514618196
CID000004666,drug similarity,mean components,0.7665311439319573
CID000002713,drug similarity,mean components,0.713264585095736
CID000004601,drug similarity,mean components,0.7465793328374225
CID000002267,drug similarity,mean components,0.7041611305012384
CID000003386,drug similarity,mean components,0.8173286602411001
CID000002435,drug similarity,mean components,0.7061689248998373
CID000004253,drug similarity,mean components,0.8388176023110806
CID000003476,drug similarity,mean components,0.8355250554096317
CID000130881,drug similarity,mean components,0.8133690772629567
CID000003348,drug similarity,mean components,0.8275724757003703
CID000001775,drug similarity,mean components,0.7641957830691595
CID000003410,drug similarity,mean components,0.8240001479106888
CID000004159,drug similarity,mean components,0.8701847482471837
CID000004819,drug similarity,mean components,0.744418532127207
CID000000271,drug similarity,mean components,0.8053069431259556
CID005353980,drug similarity,mean components,0.7514086200780143
CID000003255,drug similarity,mean components,0.8243482544117082
CID000002554,drug similarity,mean components,0.8031998762948395
CID000002617,drug similarity,mean components,0.7892759449702772
CID000054688,drug similarity,mean components,0.77299727019686
CID000004614,drug similarity,mean components,0.7135367456297118
CID000005544,drug similarity,mean components,0.8750091222788342
CID000002907,drug similarity,mean components,0.7105118751960993
CID000003652,drug similarity,mean components,0.8472621803919691
CID000002153,drug similarity,mean components,0.8351645257591198
CID000008953,drug similarity,mean components,0.8015632347428873
CID000000937,drug similarity,mean components,0.7543077859307896
CID000054454,drug similarity,mean components,0.8178984961325386
CID000104741,drug similarity,mean components,0.7396915577339828
CID000005514,drug similarity,mean components,0.786526779254352
CID005282226,drug similarity,mean components,0.8588189843965505
CID000003161,drug similarity,mean components,0.8063329996776907
CID000004409,drug similarity,mean components,0.7991930869452375
CID000077999,drug similarity,mean components,0.671089844450429
CID000110634,drug similarity,mean components,0.5828670782840687
CID000054841,drug similarity,mean components,0.736777566741011
CID005329102,drug similarity,mean components,0.7446868279201858
CID000059708,drug similarity,mean components,0.8327567324781979
CID000004200,drug similarity,mean components,0.7696501000078841
CID000002187,drug similarity,mean components,0.68685196474879
CID000003749,drug similarity,mean components,0.8310079579359746
CID000001071,drug similarity,mean components,0.8423517598340619
CID000002265,drug similarity,mean components,0.6622521347225481
CID000003911,drug similarity,mean components,0.8006017084802367
CID000005212,drug similarity,mean components,0.7547529210030528
CID000000159,drug similarity,mean components,0.7127025886082456
CID000152945,drug similarity,mean components,0.815252928716951
CID000004168,drug similarity,mean components,0.8688214423878877
CID000002978,drug similarity,mean components,0.8411613106998259
CID000005379,drug similarity,mean components,0.8080782169807789
CID000104865,drug similarity,mean components,0.6175884395148068
CID000002949,drug similarity,mean components,0.6634954129857557
CID000005472,drug similarity,mean components,0.6617059583207299
CID000091270,drug similarity,mean components,0.7447793986936918
CID000004691,drug similarity,mean components,0.8404782416758598
CID000003121,drug similarity,mean components,0.8014410654954996
CID000001134,drug similarity,mean components,0.7564714054771412
CID000003877,drug similarity,mean components,0.5788580264668879
CID000000838,drug similarity,mean components,0.845711347629641
CID000005596,drug similarity,mean components,0.770746186346525
CID000002471,drug similarity,mean components,0.6962253799407401
CID000003658,drug similarity,mean components,0.7907197003298192
CID000002585,drug similarity,mean components,0.8972497241261583
CID000003715,drug similarity,mean components,0.8317760701702454
CID000005401,drug similarity,mean components,0.9027568032964584
CID000002764,drug similarity,mean components,0.8295958529869475
CID000005538,drug similarity,mean components,0.814610425460325
CID000004158,drug similarity,mean components,0.8065873079436936
CID000004212,drug similarity,mean components,0.7725460374093291
CID000123631,drug similarity,mean components,0.8018937483508934
CID000216326,drug similarity,mean components,0.7077291530543154
CID000004485,drug similarity,mean components,0.831700177451496
CID000016231,drug similarity,mean components,0.6860030214994828
CID000001046,drug similarity,mean components,0.7163891252027432
CID000003869,drug similarity,mean components,0.8146268660071141
CID000003696,drug similarity,mean components,0.854426849549567
CID000002162,drug similarity,mean components,0.8339194051582598
CID000003746,drug similarity,mean components,0.9079250579697988
CID000056959,drug similarity,mean components,0.725214925504
CID000003157,drug similarity,mean components,0.8606890114665565
CID000001972,drug similarity,mean components,0.7773269499757298
CID000004911,drug similarity,mean components,0.830223141223863
CID000004509,drug similarity,mean components,0.7552112561454676
CID000002284,drug similarity,mean components,0.8291162309983037
CID000003449,drug similarity,mean components,0.7384802879199333
CID000093860,drug similarity,mean components,0.7139677706709621
CID000003826,drug similarity,mean components,0.7650367361739489
CID000004178,drug similarity,mean components,0.8279906206439985
CID000004107,drug similarity,mean components,0.8223861815066977
CID000004506,drug similarity,mean components,0.7849572157021203
CID000119182,drug similarity,mean components,0.7601872994655947
CID000005978,drug similarity,mean components,0.7156305995567763
CID000003461,drug similarity,mean components,0.7657614073332286
CID000002156,drug similarity,mean components,0.767613675485409
CID000005651,drug similarity,mean components,0.7060066897678599
CID003002190,drug similarity,mean components,0.6594124747404052
CID005311048,drug similarity,mean components,0.7411100376822701
CID000003741,drug similarity,mean components,0.8699498297359198
CID000005408,drug similarity,mean components,0.8337672257380464
CID000003168,drug similarity,mean components,0.744261355863236
CID005493381,drug similarity,mean components,0.6921549865227811
CID000002646,drug similarity,mean components,0.7001493613928899
CID000003310,drug similarity,mean components,0.7539323111505988
CID000071158,drug similarity,mean components,0.7386287445659491
CID000004449,drug similarity,mean components,0.689620632465085
CID000001117,drug similarity,mean components,0.8507800752949002
CID000004894,drug similarity,mean components,0.8387139463188575
CID000071329,drug similarity,mean components,0.693081498323074
CID000002631,drug similarity,mean components,0.7719783526610442
CID000003902,drug similarity,mean components,0.7835878638367099
CID000005496,drug similarity,mean components,0.793286430143138
CID000005005,drug similarity,mean components,0.799886891656374
CID000003763,drug similarity,mean components,0.7346692435669588
CID000002973,drug similarity,mean components,0.7792575307202548
CID000005376,drug similarity,mean components,0.800134571281186
CID000003198,drug similarity,mean components,0.8963201430151725
CID005487301,drug similarity,mean components,0.6683998613466687
CID000005478,drug similarity,mean components,0.7517888469171382
CID000002650,drug similarity,mean components,0.8312763332858407
CID000004607,drug similarity,mean components,0.797151825258665
CID000004812,drug similarity,mean components,0.6979484974866166
CID000004828,drug similarity,mean components,0.8105329383832176
CID000003793,drug similarity,mean components,0.8276943933772413
CID000060953,drug similarity,mean components,0.797258728161039
CID000003397,drug similarity,mean components,0.5675304426103133
CID000154059,drug similarity,mean components,0.7055783352556523
CID000004463,drug similarity,mean components,0.5965197951450969
CID000004205,drug similarity,mean components,0.786209031385275
CID000072938,drug similarity,mean components,0.6800104622255229
CID000060198,drug similarity,mean components,0.8120827674730015
CID000002756,drug similarity,mean components,0.8194455053761323
CID000002160,drug similarity,mean components,0.8210427715371692
CID000004052,drug similarity,mean components,0.7916344556422875
CID000004674,drug similarity,mean components,0.8488246913283574
CID000003675,drug similarity,mean components,0.8720786864562162
CID003085017,drug similarity,mean components,0.7660526817887937
CID000001978,drug similarity,mean components,0.8181124472726463
CID005481350,drug similarity,mean components,0.644698144421069
CID005281104,drug similarity,mean components,0.7883534485487496
CID005311181,drug similarity,mean components,0.6526155402501579
CID000005184,drug similarity,mean components,0.8135523982202907
CID000150311,drug similarity,mean components,0.7550652817415622
CID000003559,drug similarity,mean components,0.8030572593708108
CID005311027,drug similarity,mean components,0.8430947411331069
CID000443871,drug similarity,mean components,0.6524678357103587
CID000000191,drug similarity,mean components,0.7701646031115791
CID000005726,drug similarity,mean components,0.6401962201637709
CID000060754,drug similarity,mean components,0.763009902681647
CID000064147,drug similarity,mean components,0.7836899979247313
CID000216239,drug similarity,mean components,0.677753896379344
CID000005412,drug similarity,mean components,0.7742934664358007
CID000074989,drug similarity,mean components,0.7658907074786597
CID000004917,drug similarity,mean components,0.8575894880971505
CID000024486,drug similarity,mean components,0.8894035068755886
CID000002541,drug similarity,mean components,0.8211638924795026
CID000148211,drug similarity,mean components,0.6674022716326434
CID000003648,drug similarity,mean components,0.8445155452238226
CID000003825,drug similarity,mean components,0.7950252957730612
CID000002487,drug similarity,mean components,0.7972164644494457
CID000003393,drug similarity,mean components,0.8066448682297732
CID000003143,drug similarity,mean components,0.765005222542747
CID000003750,drug similarity,mean components,0.7952226172656516
CID000005466,drug similarity,mean components,0.7467207790287915
CID000004909,drug similarity,mean components,0.76868823924966
CID000005245,drug similarity,mean components,0.8504057314597815
CID000003454,drug similarity,mean components,0.7859993088193017
CID000001986,drug similarity,mean components,0.734982761263681
CID000005234,drug similarity,mean components,0.8017084887893748
CID000151165,drug similarity,mean components,0.6913481541989958
CID000002405,drug similarity,mean components,0.7726139473602371
CID000003350,drug similarity,mean components,0.833594583011767
CID000056339,drug similarity,mean components,0.7029714138784965
CID000003657,drug similarity,mean components,0.8908773768758077
CID000000861,drug similarity,mean components,0.8150204080087321
CID000150310,drug similarity,mean components,0.7707225192135855
CID000004236,drug similarity,mean components,0.8285485680723496
CID000002522,drug similarity,mean components,0.8002359057832065
CID000001971,drug similarity,mean components,0.6884551704370073
CID000002099,drug similarity,mean components,0.7527250574014411
CID000036339,drug similarity,mean components,0.7045649213924916
CID000004138,drug similarity,mean components,0.8061815762385096
CID006447131,drug similarity,mean components,0.672419008738226
CID000170361,drug similarity,mean components,0.6772081835524433
CID000004075,drug similarity,mean components,0.85864088493901
CID000005394,drug similarity,mean components,0.7254231732921063
CID000005735,drug similarity,mean components,0.7740498541902299
CID000000453,drug similarity,mean components,0.8401066106430374
CID000003767,drug similarity,mean components,0.7451173142241304
CID000003333,drug similarity,mean components,0.8262474544295791
CID000005076,drug similarity,mean components,0.6566210438940732
CID000002800,drug similarity,mean components,0.731140528547182
CID000003261,drug similarity,mean components,0.8426316179110733
CID000005155,drug similarity,mean components,0.5805229247234064
CID005493444,drug similarity,mean components,0.717266580570433
CID000003414,drug similarity,mean components,0.7644190725374368
CID000004192,drug similarity,mean components,0.7801469925729912
CID000004771,drug similarity,mean components,0.8544012376343697
CID000005572,drug similarity,mean components,0.7799013909717896
CID000003249,drug similarity,mean components,0.8721389564056923
CID000004189,drug similarity,mean components,0.8240156324859474
CID000002818,drug similarity,mean components,0.6938453135058765
CID000047320,drug similarity,mean components,0.7613856923939715
CID000005515,drug similarity,mean components,0.8144364150926882
CID000003510,drug similarity,mean components,0.7695655420670376
CID001349907,drug similarity,mean components,0.7508463493704143
CID000038904,drug similarity,mean components,0.7767801732994396
CID000072054,drug similarity,mean components,0.7933123475644666
CID000005215,drug similarity,mean components,0.7242347133620103
CID000077993,drug similarity,mean components,0.8966543439137017
CID000000596,drug similarity,mean components,0.7363000696709792
CID000003279,drug similarity,mean components,0.7246255761629551
CID000002726,drug similarity,mean components,0.8328718305128169
CID000160051,drug similarity,mean components,0.7376382506124302
CID000003478,drug similarity,mean components,0.8612931023157382
CID000002173,drug similarity,mean components,0.8182394733579906
CID000003661,drug similarity,mean components,0.8423800102793498
CID000005578,drug similarity,mean components,0.6720593857120298
CID000508230,drug similarity,mean components,0.6512336311898352
CID000005454,drug similarity,mean components,0.5914311391765089
CID000005717,drug similarity,mean components,0.6757569564680828
CID000000085,drug similarity,mean components,0.7905365667082632
CID000000206,drug similarity,mean components,0.7856054912091796
CID000000119,drug similarity,mean components,0.8280911076533044
CID000003928,drug similarity,mean components,0.7201878371307405
CID000003467,drug similarity,mean components,0.7753115410507426
CID000004547,drug similarity,mean components,0.7389661364052433
CID005362420,drug similarity,mean components,0.7686795728242508
CID000004499,drug similarity,mean components,0.8563075710453326
CID003062316,drug similarity,mean components,0.7008214219863736
CID000004920,drug similarity,mean components,0.8769841457134991
CID000005253,drug similarity,mean components,0.8533217423001621
CID000060795,drug similarity,mean components,0.8175192801711383
CID000004473,drug similarity,mean components,0.8342076369462035
CID005381226,drug similarity,mean components,0.7129480297072959
CID000054374,drug similarity,mean components,0.7647310075745745
CID000002130,drug similarity,mean components,0.792454643323511
CID000060612,drug similarity,mean components,0.6075857087634531
CID000002720,drug similarity,mean components,0.698605886037129
CID003081884,drug similarity,mean components,0.8204228576581759
CID000002142,drug similarity,mean components,0.7328798552508919
CID000003152,drug similarity,mean components,0.8173076371341161
CID000002732,drug similarity,mean components,0.6721056001926237
CID000147912,drug similarity,mean components,0.6414351423070067
CID000047725,drug similarity,mean components,0.7634146522442518
CID000002474,drug similarity,mean components,0.7889477662129408
CID000005078,drug similarity,mean components,0.8573986751361038
CID000027686,drug similarity,mean components,0.7189887547886984
CID000004034,drug similarity,mean components,0.8579670194476149
CID000004044,drug similarity,mean components,0.711085978984971
CID000003203,drug similarity,mean components,0.5278593339275599
CID000004999,drug similarity,mean components,0.8287343738934276
CID000002478,drug similarity,mean components,0.7773371908926271
CID000004095,drug similarity,mean components,0.793238988742206
CID000003114,drug similarity,mean components,0.8356046949610901
CID000213039,drug similarity,mean components,0.7113672797776783
CID000060696,drug similarity,mean components,0.752372498550918
CID000002727,drug similarity,mean components,0.7488620093566536
CID000004539,drug similarity,mean components,0.786457233872585
CID000003007,drug similarity,mean components,0.8700798820710904
CID006398970,drug similarity,mean components,0.7221539869086803
CID000110635,drug similarity,mean components,0.7527630456549943
CID000003690,drug similarity,mean components,0.6653509535485218
CID000176870,drug similarity,mean components,0.8145019084430929
CID000005771,drug similarity,mean components,0.7497278763812737
CID004183806,drug similarity,mean components,0.8146658384210276
CID000003706,drug similarity,mean components,0.6686031583688321
CID000060843,drug similarity,mean components,0.7540036126219894
CID000004991,drug similarity,mean components,0.7861988575704023
CID000004542,drug similarity,mean components,0.8109504807044066
CID000115237,drug similarity,mean components,0.687349913561105
CID000000564,drug similarity,mean components,0.8144868251913722
CID000003148,drug similarity,mean components,0.7747173981465363
CID000002676,drug similarity,mean components,0.6644860736126035
CID000005734,drug similarity,mean components,0.7311136597073402
CID000002274,drug similarity,mean components,0.832317659476668
CID000004834,drug similarity,mean components,0.7704145963909024
CID000002712,drug similarity,mean components,0.6662974958760494
CID000054547,drug similarity,mean components,0.7837551183732845
CID000041774,drug similarity,mean components,0.6965052045389486
CID000005721,drug similarity,mean components,0.686430209307986
CID000003914,drug similarity,mean components,0.8018275334078904
CID000002512,drug similarity,mean components,0.7785800386502212
CID000005593,drug similarity,mean components,0.6537523588814798
CID000004064,drug similarity,mean components,0.7859650978934819
CID000125017,drug similarity,mean components,0.6206559793200946
CID000004536,drug similarity,mean components,0.7659591049581485
CID000504578,drug similarity,mean components,0.7362577973773372
CID000039765,drug similarity,mean components,0.759704195077476
CID000005731,drug similarity,mean components,0.824544117653833
CID000012536,drug similarity,mean components,0.8613545469559365
CID000071273,drug similarity,mean components,0.6977925169511532
CID000002578,drug similarity,mean components,0.8284897107399228
CID000005206,drug similarity,mean components,0.7243943325889698
CID000131536,drug similarity,mean components,0.6654852879379763
CID000003964,drug similarity,mean components,0.776466913490311
CID000041317,drug similarity,mean components,0.7407712170879602
CID000005297,drug similarity,mean components,0.7636230469335573
CID000004451,drug similarity,mean components,0.6828904914927771
CID000060815,drug similarity,mean components,0.7986276648625242
CID000005746,drug similarity,mean components,0.7799080005002051
CID000002733,drug similarity,mean components,0.6802929148313956
CID000005210,drug similarity,mean components,0.8241779613735798
CID000005453,drug similarity,mean components,0.7872079826706775
CID000000214,drug similarity,mean components,0.7875626116471821
CID000009433,drug similarity,mean components,0.8096375332827006
CID000004845,drug similarity,mean components,0.7892592761961571
CID005311082,drug similarity,mean components,0.6847807172662824
CID000002951,drug similarity,mean components,0.7446917326264239
CID000003736,drug similarity,mean components,0.8237021519301856
CID005473385,drug similarity,mean components,0.67887510708229
CID000004440,drug similarity,mean components,0.7962860759970489
CID000041693,drug similarity,mean components,0.7490236315936435
CID000082146,drug similarity,mean components,0.5886891945058333
CID000004201,drug similarity,mean components,0.6763566301113954
CID000065027,drug similarity,mean components,0.7526035323220372
CID000003494,drug similarity,mean components,0.8442137641845513
CID000003108,drug similarity,mean components,0.7750738836094431
CID000013342,drug similarity,mean components,0.7053834280150302
CID000068844,drug similarity,mean components,0.656122960276313
CID000060164,drug similarity,mean components,0.6591718646830463
CID000004195,drug similarity,mean components,0.8039872782556502
CID000002995,drug similarity,mean components,0.8543597617636575
CID000003355,drug similarity,mean components,0.7756460773812388
CID000027991,drug similarity,mean components,0.8226805198662743
CID004659569,drug similarity,mean components,0.7158131455349528
CID000004425,drug similarity,mean components,0.8102762223538755
CID000003117,drug similarity,mean components,0.8041063252538342
CID000005195,drug similarity,mean components,0.816146535435355
CID000012620,drug similarity,mean components,0.7201442237685356
CID000156419,drug similarity,mean components,0.7791491869229291
CID000040976,drug similarity,mean components,0.6797771590598123
CID000003059,drug similarity,mean components,0.7697646356224686
CID000003827,drug similarity,mean components,0.8015045318329603
CID000004675,drug similarity,mean components,0.7986583093845182
CID000000298,drug similarity,mean components,0.6897083106258874
CID000003305,drug similarity,mean components,0.8422909138388902
CID000002215,drug similarity,mean components,0.5500599285555836
CID006436173,drug similarity,mean components,0.7272032766583696
CID000051634,drug similarity,mean components,0.7456531037101214
CID000004739,drug similarity,mean components,0.7405879955235865
CID000002610,drug similarity,mean components,0.8346515635279037
CID000004727,drug similarity,mean components,0.6703932087139225
CID000003637,drug similarity,mean components,0.8361507177921397
CID000004745,drug similarity,mean components,0.7974711735992684
CID004659568,drug similarity,mean components,0.6864361377558845
CID000657298,drug similarity,mean components,0.7340585917838238
CID000005878,drug similarity,mean components,0.7474433496800296
CID000003404,drug similarity,mean components,0.728175407201041
CID000060871,drug similarity,mean components,0.6460131986157733
CID000004264,drug similarity,mean components,0.8608334520912022
CID000003734,drug similarity,mean components,0.8312184188101179
CID000005584,drug similarity,mean components,0.811123231283313
CID000002369,drug similarity,mean components,0.8023384801917011
CID000005525,drug similarity,mean components,0.7942389330226403
