,side_effect,fake_triple_component,AUROC,AUPRC,AP50
74,C0002792,both,0.5727405917839701,0.5573479058049415,0.3309750372843045
75,C0002871,head,0.7775579436963095,0.7440683753342343,0.7282744773611579
76,C0002871,tail,0.8345210907529277,0.7911541441858938,0.6583667024175448
77,C0002871,both,0.5513550248985628,0.5353987407850913,0.263729233245966
78,C0002874,head,0.8071641148840045,0.7704224574351071,0.7192452726310907
79,C0002874,tail,0.8385384918785185,0.7853254301803222,0.6854176210231222
80,C0002874,both,0.5730216214278031,0.5750360108319559,0.4206412794195078
81,C0002878,head,0.8322934696561071,0.7875138905580576,0.7034148838513328
82,C0002878,tail,0.8355539454440554,0.8062508697118138,0.765127497947273
83,C0002878,both,0.5971903554321136,0.5883200231235266,0.4276595569335296
84,C0002884,head,0.7939254133025759,0.7873524281949297,0.6237272316980641
85,C0002884,tail,0.8619761630142253,0.8224042346702494,0.661022278622614
86,C0002884,both,0.5490196078431372,0.5427852730044342,0.3118347585312037
87,C0002940,head,0.8497883633431874,0.8044918059097235,0.7344847877531054
88,C0002940,tail,0.9130945982262832,0.8853650820906849,0.8586894115603547
89,C0002940,both,0.6225477022305832,0.611928938229227,0.4813315996294826
90,C0002962,head,0.8129781489202256,0.7799306816345276,0.7320602969715548
91,C0002962,tail,0.8634473648965721,0.8365051746896438,0.779501866476478
92,C0002962,both,0.603946750964349,0.5802697254312401,0.3641141843712803
93,C0002994,head,0.7917610798171962,0.7481244517485482,0.7003710596757975
94,C0002994,tail,0.8505601020299712,0.8013216203265219,0.7704964902150049
95,C0002994,both,0.5846657455627591,0.5705911981262932,0.4083386581733302
96,C0003044,head,0.9285817970677892,0.9095469110872676,0.8727420926211791
97,C0003044,tail,0.9323559297430686,0.922991869237392,0.890474937220829
98,C0003044,both,0.6678763245754101,0.6301367021043868,0.4551203512354479
99,C0003079,head,0.8323999999999999,0.8188884411259043,0.7701499569511182
100,C0003079,tail,0.8735,0.8443442594362683,0.7802242488266138
101,C0003079,both,0.5918000000000001,0.5914024432104423,0.4226619039055387
102,C0003123,head,0.7871247795846692,0.7441074537642859,0.6964403796687985
103,C0003123,tail,0.8417832432308138,0.8038835472494553,0.7859884925774868
104,C0003123,both,0.5595206110269992,0.5460573000047784,0.3383940973220014
105,C0003126,head,0.8480388139454834,0.8329015708518477,0.9247317823105924
106,C0003126,tail,0.8816404137094526,0.8560110333361072,0.8430711634534218
107,C0003126,both,0.6346276778835909,0.6139306751908236,0.403616665830276
108,C0003467,head,0.8050912668318156,0.7771026115122528,0.8710024702068704
109,C0003467,tail,0.848649679491806,0.821763917654472,0.9779148555444378
110,C0003467,both,0.5851720129113781,0.5626385782518848,0.4316029424902727
111,C0003486,head,0.8600097186753652,0.8406985828319407,0.9146908041745652
112,C0003486,tail,0.875849091717414,0.8412143303649314,0.8024389846059432
113,C0003486,both,0.6014826149440142,0.5701540706960426,0.2510673711149976
114,C0003504,head,0.8178475765306124,0.7734500056667668,0.7016614445877147
115,C0003504,tail,0.8611639030612246,0.8201553786638498,0.7515767105198107
116,C0003504,both,0.5656377551020408,0.5458276375920097,0.2582273615845312
117,C0003507,head,0.8530476888020833,0.8286842399193739,0.8535654986577944
118,C0003507,tail,0.8915744357638888,0.872916029839673,0.8834761655724934
119,C0003507,both,0.6152886284722223,0.5883621406237828,0.339676948490749
120,C0003537,head,0.8053817840081448,0.7577757380156106,0.5531025797979628
121,C0003537,tail,0.8742266426501683,0.8347958282078036,0.7888243120991341
122,C0003537,both,0.6066786749158117,0.602048433592997,0.5028585412309159
123,C0003564,head,0.8711705532693186,0.872434765985211,0.9429587154964052
124,C0003564,tail,0.8616826703246456,0.8326336418787155,0.7732598674274774
125,C0003564,both,0.6489483310470965,0.623432806669278,0.4810586683402645
126,C0003578,head,0.8044258630987199,0.7870057584084909,0.8708847802747006
127,C0003578,tail,0.8672425789211189,0.8388794525356698,0.8609831203435419
128,C0003578,both,0.558565104150632,0.5579330971913934,0.4460678111712055
129,C0003611,head,0.8966880869995056,0.8840520353457669,0.8910742465064808
130,C0003611,tail,0.8715486194477792,0.8668955977336394,0.8953266080993187
131,C0003611,both,0.6333592260433585,0.6371819682516406,0.5298053939300263
132,C0003615,head,0.8697231464241018,0.8623166722143351,0.9453357231972918
133,C0003615,tail,0.8795519062299686,0.8535142273725506,0.8428292809128668
134,C0003615,both,0.6704007814169286,0.6519514588860009,0.5469634448825654
135,C0003635,head,0.850897920604915,0.8374051372247786,0.801621055963845
136,C0003635,tail,0.931592627599244,0.9219423446099346,0.8914717420764697
137,C0003635,both,0.7139650283553876,0.7153152734853709,0.6287416002730185
138,C0003708,head,0.8823616894705533,0.8478312185707276,0.7616618513514116
139,C0003708,tail,0.9400654372397382,0.93460033551545,0.932552988894771
140,C0003708,both,0.6528851873884592,0.6488663167790172,0.4822378856412701
141,C0003811,head,0.7948367650792392,0.7571922793259377,0.7995321095668417
142,C0003811,tail,0.8376377606112927,0.8019214614275334,0.7985485958748001
143,C0003811,both,0.5802194819623124,0.5637910911814427,0.3817416433497702
144,C0003850,head,0.7922766863900798,0.7578565067093078,0.8423023745383149
145,C0003850,tail,0.8684213043469944,0.8326314134692365,0.7764670294784932
146,C0003850,both,0.5723328914217501,0.5505090221888764,0.3059298556735439
147,C0003862,head,0.8116872557039294,0.7865199449692426,0.949861074966838
148,C0003862,tail,0.8656497559604184,0.8406276263609676,0.9576304730979908
149,C0003862,both,0.601874466541449,0.5821972479211018,0.4498630088478073
150,C0003864,head,0.850974392361111,0.8167401325325969,0.7240172826980539
151,C0003864,tail,0.8903190104166666,0.8598667834062782,0.7704911664112185
152,C0003864,both,0.6297504340277779,0.6029363049055247,0.4206402622984184
153,C0003868,head,0.9145498990328408,0.9116919592088196,0.9321524368587256
154,C0003868,tail,0.9139122117121904,0.8875569225831625,0.8208911652119074
155,C0003868,both,0.6495908173025826,0.6237420488364469,0.4678034967927982
156,C0003869,head,0.8631844008264463,0.8595363069691928,0.933861455022509
157,C0003869,tail,0.8882683367768595,0.8833898157109537,0.927297721222308
158,C0003869,both,0.6502776342975207,0.6549310463600366,0.5878252043761073
159,C0003872,head,0.907126913265306,0.8442679370829302,0.72350983014529
160,C0003872,tail,0.8809789540816326,0.8593269886043438,0.8321498233933212
161,C0003872,both,0.6511479591836734,0.6205212762925794,0.4291196978211921
162,C0003873,head,0.8371947345342604,0.8023725200800822,0.7482032319589049
163,C0003873,tail,0.8911976757019577,0.8638334592719976,0.8948651844499758
164,C0003873,both,0.6183014607401839,0.581181691802098,0.3523076917637767
165,C0003874,head,0.8168355777685223,0.7932523851616794,0.7554638377987088
166,C0003874,tail,0.8867138692211579,0.8551600252098676,0.7850828812915915
167,C0003874,both,0.6233051043546669,0.600999548056233,0.3956584763599285
168,C0003962,head,0.8043883710894292,0.7795735250350455,0.8105711452896124
169,C0003962,tail,0.8469191621073309,0.8201812548485768,0.935033319101145
170,C0003962,both,0.5424625869911359,0.5252374819916028,0.225549191800577
171,C0004030,head,0.8232227630551048,0.7965936326925238,0.7964652113734239
172,C0004030,tail,0.8729793882579173,0.8538430078950784,0.8924682944033313
173,C0004030,both,0.4681058830599122,0.4692732104206474,0.1625466891275051
174,C0004093,head,0.7996767478249803,0.7664870973482913,0.7825361428842325
175,C0004093,tail,0.8484783900805222,0.8076516059426168,0.5137031690845429
176,C0004093,both,0.5862746352792818,0.5713148021137073,0.4579799691260863
177,C0004095,head,0.919135664958788,0.9127463292516164,0.859013634610447
178,C0004095,tail,0.8667854756070394,0.8459637999739911,0.7482301773581015
179,C0004095,both,0.7262196480285141,0.7221956368775108,0.5514277463573954
180,C0004096,head,0.8242047899615919,0.7897699257050199,0.7939327436453759
181,C0004096,tail,0.8796541253594482,0.843197030351003,0.7714177758969359
182,C0004096,both,0.5844670112007078,0.5549455115093682,0.2994887834143432
183,C0004134,head,0.8196700732514177,0.7799435052467788,0.6694842696505802
184,C0004134,tail,0.8783893549149339,0.8431393146354594,0.8193206512888349
185,C0004134,both,0.5922066989603025,0.557745974991138,0.2343295053516734
186,C0004144,head,0.8127664569217538,0.775220664857709,0.6953369370197322
187,C0004144,tail,0.8665167083204917,0.8250041454354841,0.7695967912840723
188,C0004144,both,0.5741466685977751,0.5608072935374151,0.3226395667507086
189,C0004153,head,0.786367758807421,0.7548598818477534,0.755061847757498
190,C0004153,tail,0.8726413017636856,0.8469982325861607,0.8561092016738207
191,C0004153,both,0.5309283343165829,0.5194306996237876,0.2668359828113998
192,C0004238,head,0.7836443153972787,0.7514165845558894,0.8136514728885293
193,C0004238,tail,0.857896055144593,0.8332324675749913,0.952388256307626
194,C0004238,both,0.5462950756458447,0.5364101567374226,0.356749629154223
195,C0004239,head,0.7949585639146818,0.7747205706119091,0.8627975666382018
196,C0004239,tail,0.8760921191911325,0.8533018678410376,0.9068758622750326
197,C0004239,both,0.5466327353300902,0.5373197976528559,0.2637935379712349
198,C0004245,head,0.8533441228499379,0.8238527477468691,0.7819971973994083
199,C0004245,tail,0.8780910083179645,0.8715567080213171,0.9262864449191528
200,C0004245,both,0.5805732244344913,0.5743238022701651,0.4217419917531725
201,C0004601,head,0.8448351387269933,0.812235770086882,0.80670445050154
202,C0004601,tail,0.9187609975573356,0.90748232616539,0.9629230673286656
203,C0004601,both,0.6293238497575897,0.6104917099091975,0.4560095483602315
204,C0004604,head,0.8132802490603716,0.7825368786939778,0.867703479017567
205,C0004604,tail,0.857510065963436,0.8319432506906952,0.79175415847149
206,C0004604,both,0.5975686604067573,0.5751600992061117,0.3182500393491771
207,C0004610,head,0.8213207660752831,0.7746315651705624,0.6596195993322549
208,C0004610,tail,0.8741905384370621,0.8564760193311918,0.9791918367346938
209,C0004610,both,0.5595518614391002,0.5399540284987671,0.2972173121093996
210,C0004623,head,0.8147053918181602,0.7791890889577471,0.8086300400362526
211,C0004623,tail,0.8592687432048947,0.8156547452608389,0.7172825887776668
212,C0004623,both,0.5235670243488926,0.5185991097014593,0.3857613292727838
213,C0004626,head,0.836286737187638,0.7890061853397625,0.6778653007624164
214,C0004626,tail,0.8484340196051907,0.826527212558335,0.9041964605567347
215,C0004626,both,0.5202860518175834,0.5048329634887319,0.1720760138185667
216,C0004690,head,0.8835059171597633,0.8549277872959443,0.71857656624741
217,C0004690,tail,0.8620562130177515,0.7898489131575501,0.6667650199682845
218,C0004690,both,0.5096153846153846,0.4968948813029035,0.2469720215450446
219,C0005001,head,0.8450089170380237,0.8305080555796759,0.8900719436235219
220,C0005001,tail,0.8590929204528693,0.8257083778948782,0.7858287516435334
221,C0005001,both,0.5739041429586688,0.5619614955364707,0.389768652224549
222,C0005424,head,0.8285418041285701,0.8158631739207363,0.8682510620843218
223,C0005424,tail,0.9020642850410028,0.8776845982883604,0.8767490201928271
224,C0005424,both,0.5772928645489679,0.5730633200430723,0.4287346464304521
225,C0005586,head,0.8573002958579882,0.8423057363371562,0.9350874559950598
226,C0005586,tail,0.89323224852071,0.8753682241738383,0.9458887083195416
227,C0005586,both,0.6092566568047337,0.5975845283938717,0.4892929493995033
228,C0005687,head,0.8379247015610652,0.8340755970904122,0.7055957430461358
229,C0005687,tail,0.9228650137741048,0.9193216330345962,0.902420965141056
230,C0005687,both,0.592516069788797,0.5951021897700803,0.3883759307219371
231,C0005697,head,0.8507797731568998,0.8174725937371197,0.7750382455842478
232,C0005697,tail,0.8857218809073724,0.8504980635862674,0.8171840886850616
233,C0005697,both,0.6110881379962193,0.6049881722525435,0.4736003221095211
234,C0005741,head,0.8481758115484056,0.8404890105074923,0.838739984438778
235,C0005741,tail,0.909867854064924,0.8744576230608724,0.837934364296355
236,C0005741,both,0.5590347601264004,0.5456135341550457,0.3118945382921938
237,C0005745,head,0.8325281803542672,0.812264762943708,0.8486690325300646
238,C0005745,tail,0.8680249247356998,0.8360664380166181,0.7880847487887555
239,C0005745,both,0.5339447828420734,0.5504785831119047,0.4226894332892864
240,C0005747,head,0.831224009598248,0.7868844318584889,0.6607304450833574
241,C0005747,tail,0.8717020582650935,0.8465739468050362,0.9774704110999932
242,C0005747,both,0.5806212070029937,0.568136456598278,0.4142002223941611
243,C0005758,head,0.8220434604216639,0.787300886599315,0.8404506398740419
244,C0005758,tail,0.8555343390985987,0.8220592631865444,0.7811919938042706
245,C0005758,both,0.586256075621765,0.5618895546561657,0.3450980521050651
246,C0005779,head,0.8195218111332756,0.7829893961210793,0.663996364166492
247,C0005779,tail,0.8592062177725921,0.8289010899695899,0.8115262823669176
248,C0005779,both,0.5788583499567165,0.5518800183526327,0.2882300959782799
249,C0005818,head,0.8825592517802103,0.8571762966907365,0.8086993869918088
250,C0005818,tail,0.8879795940057392,0.8657231064118963,0.8241884323241655
251,C0005818,both,0.543097034753959,0.5582820271587698,0.3859160464573332
252,C0005826,head,0.8427167822732973,0.8299647862017606,0.930421603396264
253,C0005826,tail,0.8501293630259836,0.8235888737580656,0.7917123491724831
254,C0005826,both,0.6552911858541927,0.6340893493837293,0.5011193700232633
255,C0005961,head,0.875465626308713,0.8744591979837668,0.920658006973659
256,C0005961,tail,0.864797548987194,0.8445877526339225,0.8595888458549031
257,C0005961,both,0.50724062685975,0.5093992221597902,0.2234632499333872
258,C0006012,head,0.922153635116598,0.9069300256471164,0.7865481817191515
259,C0006012,tail,0.9489026063100136,0.9182041187007712,0.8402690034770864
260,C0006012,both,0.7551440329218106,0.7280234905672931,0.5395575689851101
261,C0006105,head,0.7799390332413993,0.7383246905942238,0.5920218714031774
262,C0006105,tail,0.8877921323849616,0.8598982045301613,0.7958004806724648
263,C0006105,both,0.4910727246334737,0.4771386862826217,0.1954845017936103
264,C0006107,head,0.8812931599861117,0.859790176883643,0.8694277880072495
265,C0006107,tail,0.8979977624320049,0.9019607547411976,1.0
266,C0006107,both,0.6506693414605917,0.6223475010532121,0.4545560189936145
267,C0006112,head,0.839497520661157,0.7898320419784938,0.6821772731063731
268,C0006112,tail,0.881811570247934,0.857525140477939,0.9007996670351804
269,C0006112,both,0.601110743801653,0.6088399251405223,0.5453219135509488
270,C0006118,head,0.888009625618955,0.853637536050229,0.7875851541151256
271,C0006118,tail,0.8830579850988014,0.8514176271616043,0.8054982427437416
272,C0006118,both,0.6713869221157851,0.6599631077418106,0.5648970498634478
273,C0006144,head,0.8648596693579392,0.8452194365764424,0.8093850222599369
274,C0006144,tail,0.8927335640138409,0.8751059635122265,0.8480001733172376
275,C0006144,both,0.6413879277201077,0.6515274533632068,0.5658340407139781
276,C0006145,head,0.8628522952210388,0.837676370861498,0.7961594275258514
277,C0006145,tail,0.9162032236780092,0.9088209330715667,0.9069507456657244
278,C0006145,both,0.5822414930719201,0.6152542106737142,0.477590468234828
279,C0006152,head,0.8927810650887575,0.9085962978675012,0.8729240619924399
280,C0006152,tail,0.9311242603550296,0.9316853276962368,0.8831322725269072
281,C0006152,both,0.7185798816568048,0.7029231655022572,0.5201161678318152
282,C0006266,head,0.8148143667296786,0.7948235743259097,0.8288282399601813
283,C0006266,tail,0.8685913043478262,0.8412256303658749,0.9340185683360862
284,C0006266,both,0.5684113421550094,0.5723695854352457,0.5434150652224062
285,C0006267,head,0.8288184879093969,0.8032467451330968,0.7878306332617094
286,C0006267,tail,0.8966687072747679,0.8730371185659132,0.9006326902158601
287,C0006267,both,0.5415773900622385,0.5273663063662852,0.3136127947081377
288,C0006271,head,0.82958984375,0.8291926678814951,0.7218368639337187
289,C0006271,tail,0.88818359375,0.9011098181735824,0.837327216814511
290,C0006271,both,0.5078125,0.5316067618488729,0.2774498704026654
291,C0006277,head,0.8273188070534212,0.793812597721445,0.8182336628466608
292,C0006277,tail,0.8678495789876594,0.8298422760131485,0.6886599470375699
293,C0006277,both,0.5672132421972218,0.5557430711526917,0.3970735260919811
294,C0006325,head,0.828397112312899,0.8056912953524098,0.9104240654110144
295,C0006325,tail,0.8891987537868176,0.8652890358256451,0.9464842705672778
296,C0006325,both,0.5920136250767465,0.5916291620522405,0.598018188627692
297,C0006384,head,0.8293495899302662,0.814226621453194,0.8577250086959503
298,C0006384,tail,0.8978992149467129,0.8758066943460634,0.8582410598384882
299,C0006384,both,0.6522520942063944,0.6277853904096802,0.4434601524797523
300,C0006386,head,0.8230747478555943,0.781798180052927,0.65927251816986
301,C0006386,tail,0.8641719294938259,0.817370446771197,0.6953362804928861
302,C0006386,both,0.5993967386181543,0.5667703913995185,0.3427955895194297
303,C0006444,head,0.8620263370061813,0.8449935339734117,0.939918912249896
304,C0006444,tail,0.9011797903789304,0.8771578524706058,0.8945303151012582
305,C0006444,both,0.6301155603332438,0.621204150356527,0.581078003432728
306,C0006625,head,0.8145152354570637,0.8010153462444922,0.881152661272037
307,C0006625,tail,0.8826715912588488,0.8659761785728126,0.9028913415144588
308,C0006625,both,0.4948230224684519,0.5110705244417809,0.2746242272203419
309,C0006826,head,0.8131464798131465,0.7750890427584112,0.7800357169890902
310,C0006826,tail,0.8790772754736719,0.8456201800978689,0.8025108837359782
311,C0006826,both,0.5650876101326552,0.5520010180695245,0.3799118926826627
312,C0006840,head,0.8073061979859948,0.7734223305378627,0.7616262681538373
313,C0006840,tail,0.8557734571538124,0.8150422227161288,0.7870123396088153
314,C0006840,both,0.5389422472440176,0.5215731275113353,0.1803226044860002
315,C0006846,head,0.8717481789802288,0.796562432501281,0.6658684253858991
316,C0006846,tail,0.9151925078043704,0.9058152868546822,0.831456647108503
317,C0006846,both,0.5801248699271593,0.6026327011591488,0.3952348360228817
318,C0006849,head,0.8076204081632653,0.7658394711892353,0.6122966117713724
319,C0006849,tail,0.8672387755102041,0.8298736865961527,0.8497446218092408
320,C0006849,both,0.5532551020408163,0.5524731905431168,0.4580726701943652
321,C0006852,head,0.842948717948718,0.7916635243894118,0.6597244458937148
322,C0006852,tail,0.8741370808678501,0.8628604239591844,0.8914541457496816
323,C0006852,both,0.5955785667324129,0.5780258141039432,0.4002558791669259
324,C0007078,head,0.87120338331411,0.8562083363749878,0.7094106308256124
325,C0007078,tail,0.9184928873510187,0.9049768285203892,0.795677234359813
326,C0007078,both,0.5693963860053826,0.6091932032995306,0.3825394618870228
327,C0007117,head,0.8323774859017493,0.8020613560390876,0.8060009169422984
328,C0007117,tail,0.8853102812466326,0.866725733390245,0.9017945036264696
329,C0007117,both,0.6111756324756649,0.5842483282478033,0.3788483646318565
330,C0007177,head,0.8293425605536332,0.8022701036295703,0.7608250035207608
331,C0007177,tail,0.8460207612456747,0.7933350081117332,0.6402155948116204
332,C0007177,both,0.5898269896193772,0.6019863916991604,0.4691466877489238
333,C0007280,head,0.839793466958299,0.8068964205494453,0.7418135941247914
334,C0007280,tail,0.918856896984474,0.9124444688929876,0.9521491177803756
335,C0007280,both,0.5551292624332174,0.5433602810641119,0.3138932867036525
336,C0007282,head,0.8290480890218382,0.7993413421944436,0.7682982731093777
337,C0007282,tail,0.8898520937835978,0.8590346715376262,0.8359294732264532
338,C0007282,both,0.6186149520602071,0.5935269279892579,0.4772665109571177
339,C0007286,head,0.8488461657757881,0.8286597462977957,0.8879672862579224
340,C0007286,tail,0.8815122879209273,0.8388858950647974,0.7661219724480348
341,C0007286,both,0.5900037220458845,0.5678758931200857,0.3086939338339928
342,C0007462,head,0.9162909006821598,0.898919566176204,0.8695596639596472
343,C0007462,tail,0.9351370100589664,0.8937184307821663,0.8251868645562637
344,C0007462,both,0.6360272863914904,0.6323678238814299,0.4672226249791019
345,C0007570,head,0.8546172145328719,0.8383551461600964,0.8681150889771646
346,C0007570,tail,0.9072231833910036,0.8964121467764489,0.926888555014144
347,C0007570,both,0.6370025951557093,0.6098286117619298,0.4357102801762366
348,C0007642,head,0.8097172707418936,0.7783125757019629,0.913697442131692
349,C0007642,tail,0.8705835643307716,0.8428452569960447,0.8497119683262977
350,C0007642,both,0.5735200527699382,0.566103028783727,0.4041812287894433
351,C0007780,head,0.8182232049947971,0.7750654068841938,0.6722660929883341
352,C0007780,tail,0.8725936524453693,0.8610004215908134,0.8354268844794183
353,C0007780,both,0.5278355879292403,0.5428937511827521,0.3672686151903366
354,C0007784,head,0.8055349231784333,0.7795893191992963,0.7915808811208842
355,C0007784,tail,0.8408784993873126,0.8096590864572357,0.762378160042853
356,C0007784,both,0.5621415779055519,0.5494251962553742,0.3200159462409171
357,C0007785,head,0.7649177873677341,0.7322383512193393,0.7619428298300752
358,C0007785,tail,0.8546171801295972,0.82149900003663,0.8019756543300113
359,C0007785,both,0.5293395085696907,0.5205828791336323,0.2853871538798555
360,C0007787,head,0.8009440554830373,0.7720288813635867,0.796362723617734
361,C0007787,tail,0.8841806978451099,0.8629687857499551,0.8290725189284985
362,C0007787,both,0.5809830834750734,0.5628060731149401,0.3406808880145239
363,C0007820,head,0.796783419250053,0.7367726000932662,0.5610381174769709
364,C0007820,tail,0.8752206765058964,0.859075834741234,0.8711416700294379
365,C0007820,both,0.5759656803898029,0.5826878428311717,0.5162926122460945
366,C0007859,head,0.8313712799813113,0.7997246699893803,0.8024502528804512
367,C0007859,tail,0.8763169182103316,0.8519887955402521,0.8219571935875668
368,C0007859,both,0.5896710720317402,0.559670272360016,0.2884532451240071
369,C0007860,head,0.8861058601134216,0.8564006817385924,0.8146294977117562
370,C0007860,tail,0.9271030245746692,0.91831144671841,0.8867819016788562
371,C0007860,both,0.7208175803402647,0.735258373414152,0.6272573515258181
372,C0007868,head,0.7930033386558281,0.7779869853771961,0.6986927316214975
373,C0007868,tail,0.8912759471621425,0.8549423659341728,0.7472265352747872
374,C0007868,both,0.5215561039338075,0.5316942130731092,0.2989085402952886
375,C0007876,head,0.8132194137890115,0.7953578557336458,0.7766457627850281
376,C0007876,tail,0.8369130967920573,0.8351754681745265,0.9146871134245332
377,C0007876,both,0.5753332542225387,0.5547257466629911,0.3020880787349116
378,C0008031,head,0.7947813282805285,0.7605261203463188,0.8834006917515247
379,C0008031,tail,0.853768691138248,0.8208493042209357,0.8644986309223751
380,C0008031,both,0.5731592221987849,0.5564792659341338,0.3356496224203322
381,C0008033,head,0.7936056154527731,0.7556304328641528,0.8054921671685098
382,C0008033,tail,0.8534170197772093,0.8202897924631285,0.926672721222308
383,C0008033,both,0.5812963704399351,0.5637367286912007,0.2125543929703762
384,C0008035,head,0.8436374025809114,0.8230561177952134,0.9008268802619172
385,C0008035,tail,0.8783670100474595,0.8486611069066933,0.8296553753904022
386,C0008035,both,0.618958429231282,0.6072033130895717,0.4867179896516613
387,C0008049,head,0.8291420118343196,0.8189663823346517,0.656111163658658
