Unnamed: 0,side_effect,fake_triple_component,AUROC,AUPRC,AP50
156,C0003869,head,0.8632166838842975,0.840433721267408,0.8537260593518192
157,C0003869,tail,0.8879777892561984,0.8785045910818293,0.9281763425262716
158,C0003869,both,0.6274212293388429,0.6580264615791478,0.7154380989466776
159,C0003872,head,0.9165338010204084,0.8809508383610657,0.7963800897909953
160,C0003872,tail,0.9002710459183674,0.8783206858642956,0.835897459667191
161,C0003872,both,0.7083864795918366,0.6855847719053023,0.5952165608903018
162,C0003873,head,0.8469578601662684,0.8157633176004443,0.8101899148955651
163,C0003873,tail,0.8901118896555015,0.8559304642959099,0.9202665205163596
164,C0003873,both,0.6700701883122888,0.6484740958501283,0.57522628835733
165,C0003874,head,0.8277106761071775,0.7686136785004941,0.6371202401459422
166,C0003874,tail,0.8819010597436253,0.8343423664767158,0.7086377402486588
167,C0003874,both,0.6394557823129251,0.6084869456197715,0.4067785994203878
168,C0003962,head,0.8129113942887186,0.7883391301200451,0.9189458539306236
169,C0003962,tail,0.8452884658310227,0.7984927297351792,0.8095671364288975
170,C0003962,both,0.5908353629198269,0.5820415556865738,0.6738657193953478
171,C0004030,head,0.8295324800192295,0.7994936416321649,0.7646573263460062
172,C0004030,tail,0.8803857941229494,0.8511419134330507,0.8393318886785072
173,C0004030,both,0.5714049636440117,0.5691762990999288,0.4181611475345655
174,C0004093,head,0.7912985294032578,0.7447294417041157,0.8431166561550303
175,C0004093,tail,0.8562466919165624,0.8164479863035983,0.8087719853116382
176,C0004093,both,0.6086535485792957,0.5779509804907776,0.4365172456595749
177,C0004095,head,0.922477166406772,0.9104638239355848,0.8767581476267496
178,C0004095,tail,0.9010915571396748,0.8952893060525736,0.853553520941619
179,C0004095,both,0.7745600356426822,0.7641203764199004,0.6203926957128539
180,C0004096,head,0.829180960807577,0.7977656730514715,0.7974696483852228
181,C0004096,tail,0.8831844597719639,0.8552977275033955,0.9520801067976246
182,C0004096,both,0.6179464698666775,0.6033588518493077,0.6436376490005589
183,C0004134,head,0.814656190926276,0.7590415192863933,0.6434230021573865
184,C0004134,tail,0.8835287689035918,0.8498725134957494,0.8463929010678509
185,C0004134,both,0.6194618383742911,0.5715863669369335,0.293052853995373
186,C0004144,head,0.8163714976637935,0.7730463072057016,0.7174675919056855
187,C0004144,tail,0.8688426185555265,0.8261964846593143,0.7590744253022389
188,C0004144,both,0.6076597505987237,0.5815590175003506,0.4289059571010472
189,C0004153,head,0.8102299042872615,0.7989541995303704,0.8889141626790904
190,C0004153,tail,0.8810062605112311,0.8466516485259246,0.8096588139198546
191,C0004153,both,0.6178974896318538,0.60750424530381,0.5574221445608416
192,C0004238,head,0.802641466216027,0.7671752727884458,0.85016282623994
193,C0004238,tail,0.8674537481811546,0.8341914253097138,0.8597058194910483
194,C0004238,both,0.6119741414967017,0.5841285380924266,0.5057627361374268
195,C0004239,head,0.8060264686363661,0.7728977826374347,0.9169495983639502
196,C0004239,tail,0.885383016415381,0.8642841140417383,0.8715880652266759
197,C0004239,both,0.6125355812843816,0.5806143454318952,0.36639406803246
198,C0004245,head,0.8394745756332569,0.8128808535358825,0.8399660492601093
199,C0004245,tail,0.8832003462682073,0.862758086599031,0.9298442047032284
200,C0004245,both,0.6134687041288719,0.6048388003255636,0.5742992923202168
201,C0004601,head,0.8544758666260793,0.8187123257094759,0.8442920213181716
202,C0004601,tail,0.9122348521408578,0.8936999678310316,0.9459350567884812
203,C0004601,both,0.6653772765407717,0.6489346629599524,0.6067070343323107
204,C0004604,head,0.8057493751965296,0.7631748375472005,0.842839993401011
205,C0004604,tail,0.8630200684835458,0.8314114332799365,0.8616175545247162
206,C0004604,both,0.6192904468197649,0.5856243238689222,0.3251579243191853
207,C0004610,head,0.8397610099672346,0.8010668804608363,0.7484211627856933
208,C0004610,tail,0.876912393254272,0.8516491874081221,0.8861912460156135
209,C0004610,both,0.620122805961421,0.5855998465977023,0.3657005786544824
210,C0004623,head,0.8180773942910456,0.7819451280923106,0.9005001737187125
211,C0004623,tail,0.8624915198338703,0.826705435286704,0.9323159731516008
212,C0004623,both,0.606204283910319,0.5887832303635685,0.5329126570228556
213,C0004626,head,0.8444480516552588,0.8135571929957791,0.9130549774557618
214,C0004626,tail,0.8510312113915718,0.8169064396881223,0.7671719294920117
215,C0004626,both,0.59166373580788,0.5918657053473583,0.6041320130750573
216,C0004690,head,0.8916420118343195,0.8195474935131859,0.6965243682683198
217,C0004690,tail,0.8875739644970414,0.8503667454548702,0.7133726105994929
218,C0004690,both,0.6312869822485208,0.5945556531827461,0.3772473316252506
219,C0005001,head,0.8495724738411203,0.8265840270398523,0.9468921070369948
220,C0005001,tail,0.8838594907231516,0.8561854281443784,0.8565218506160752
221,C0005001,both,0.6283450066821914,0.6061114802360175,0.512875858585025
222,C0005424,head,0.8624752568573852,0.8449081569806092,0.879878764199537
223,C0005424,tail,0.90295975115468,0.8777895343567382,0.862010379403703
224,C0005424,both,0.6746394570647564,0.6749924771239072,0.7243664383088029
225,C0005586,head,0.8664977810650888,0.8412233277172529,0.8892145423887213
226,C0005586,tail,0.9075480769230768,0.8953871599844455,1.0
227,C0005586,both,0.664423076923077,0.6302561093881736,0.5261431723672907
228,C0005687,head,0.8374655647382919,0.8403974102772908,0.726559750518211
229,C0005687,tail,0.9247015610651974,0.9005020036816953,0.8321418534870433
230,C0005687,both,0.6804407713498623,0.6845925119534751,0.4900393502741152
231,C0005697,head,0.843897684310019,0.812015222570477,0.7947216536039637
232,C0005697,tail,0.8835952268431002,0.8549435036311814,0.8243112959355139
233,C0005697,both,0.612210538752363,0.5848644084754061,0.3921147578290591
234,C0005741,head,0.8825050272910083,0.8654535485632227,0.8604003384580019
235,C0005741,tail,0.9481470841712152,0.9442408931412908,0.9685593140127384
236,C0005741,both,0.7052571100258547,0.6906346934419685,0.5590752404465327
237,C0005745,head,0.8365189385983336,0.8201021292053662,0.8238424193731934
238,C0005745,tail,0.842983500198371,0.8002189173717656,0.7518231440507708
239,C0005745,both,0.5731989077924806,0.5952686969394094,0.5184623608677722
240,C0005747,head,0.8320947244580601,0.79918134123812,0.8757683194853884
241,C0005747,tail,0.8631608987874059,0.8198366617833426,0.8232624851092316
242,C0005747,both,0.607881279921723,0.5842241061788949,0.4956453984019519
243,C0005758,head,0.8270696566090141,0.7928493818378628,0.8406701315715851
244,C0005758,tail,0.8594736302234567,0.8233135844999814,0.8488162197042683
245,C0005758,both,0.6269943031182932,0.6072814164140501,0.6451711913106187
246,C0005779,head,0.8178728028905867,0.7796200913582433,0.732367186330346
247,C0005779,tail,0.8717325642666265,0.8342345910815088,0.7865580261048984
248,C0005779,both,0.6057576498927322,0.583131613459201,0.489340883541306
249,C0005818,head,0.8293123605058985,0.8042955424597078,0.719835770397665
250,C0005818,tail,0.8923371240301838,0.87009726105237,0.8282981159465943
251,C0005818,both,0.5580826867892444,0.514769632579181,0.2218372494173563
252,C0005826,head,0.8380660624434533,0.8073796903794082,0.7666221138251893
253,C0005826,tail,0.8692084252630912,0.8506188954078507,0.8748199053238079
254,C0005826,both,0.6819891747750035,0.6355052663583443,0.4884326182657443
255,C0005961,head,0.8704401683969231,0.8580834392190722,0.8692110387206918
256,C0005961,tail,0.8923934845379003,0.8551110118775466,0.8011615552302186
257,C0005961,both,0.6449117238643126,0.6216428178163373,0.4978161017543475
258,C0006012,head,0.9320987654320988,0.9168418349557204,0.8231812481520271
259,C0006012,tail,0.9204389574759946,0.8678905674446786,0.7436878224296948
260,C0006012,both,0.7345679012345678,0.7058971544868179,0.5420828975223808
261,C0006105,head,0.8278414864276382,0.8021525333273304,0.721253361302287
262,C0006105,tail,0.8956307156336187,0.9015433501959028,0.8898462868873348
263,C0006105,both,0.604587022789955,0.6473962469401562,0.4900194069445655
264,C0006107,head,0.8869642374908375,0.8470072246450502,0.7966983633238642
265,C0006107,tail,0.9104972801975232,0.8964909030884672,0.8932666496092597
266,C0006107,both,0.6708460321746847,0.6150182194804048,0.4203704287946928
267,C0006112,head,0.8385322314049587,0.7891340484294055,0.6586562170352631
268,C0006112,tail,0.8724363636363636,0.8277791012427447,0.7770722923108603
269,C0006112,both,0.6112661157024794,0.6063361541995098,0.6003491251171842
270,C0006118,head,0.8623258827340461,0.8311289976063149,0.780283495135867
271,C0006118,tail,0.8933314822527652,0.8583098312217856,0.7740946226631277
272,C0006118,both,0.6814290341987135,0.6723205129229322,0.5842396726651949
273,C0006144,head,0.8749519415609381,0.8422525881455087,0.7396714455694311
274,C0006144,tail,0.8906189926951172,0.8602141590004655,0.7923100673798065
275,C0006144,both,0.6376393694732795,0.6176340918280745,0.4274278958439842
276,C0006145,head,0.8557828259025356,0.8028470428818555,0.6611807577590046
277,C0006145,tail,0.9332642096333302,0.9222006869188046,0.8793992651752812
278,C0006145,both,0.6883777924403808,0.6829435743485295,0.5659978124337072
279,C0006152,head,0.8939644970414202,0.8740323438378074,0.7914112937552633
280,C0006152,tail,0.9093491124260356,0.9000947950842779,0.8171196453733852
281,C0006152,both,0.6856804733727812,0.6541103130741525,0.4418641616119432
282,C0006266,head,0.8437807183364839,0.8327233722705365,0.922360709404666
283,C0006266,tail,0.8858782608695651,0.8592358171143267,0.7985911237282245
284,C0006266,both,0.6443175803402647,0.6404187831883905,0.6295187332678667
285,C0006267,head,0.8558310376492194,0.8281855918959667,0.817645106135125
286,C0006267,tail,0.8971533516988063,0.8768213574899566,0.882819100241379
287,C0006267,both,0.6321803897561473,0.5912842206988786,0.3470572109564529
288,C0006271,head,0.841796875,0.8308600081376797,0.6970299692028403
289,C0006271,tail,0.892578125,0.8966148189101588,0.8237842275394095
290,C0006271,both,0.63134765625,0.6351162944200321,0.4308887883181084
291,C0006277,head,0.8185120181653178,0.7729814192940028,0.7394742921688429
292,C0006277,tail,0.8706760329338166,0.828764176579687,0.926158835188298
293,C0006277,both,0.6107524019864807,0.5710274113129978,0.2202758010710057
294,C0006325,head,0.8387287887717845,0.8144099603770338,0.9021624342629448
295,C0006325,tail,0.8992049989064453,0.8772560476080832,0.9647017234551478
296,C0006325,both,0.6503655283450258,0.6300916172842784,0.5440267590909863
297,C0006384,head,0.8146133941493794,0.7840455209963741,0.7310939014318992
298,C0006384,tail,0.8906626902328846,0.8443961925294357,0.7892693538427313
299,C0006384,both,0.6246655848427701,0.5823953890105401,0.345121587404481
300,C0006386,head,0.8417381468564427,0.8089982471521574,0.7220878092564621
301,C0006386,tail,0.8945235177679329,0.8715431799374316,0.785665194850209
302,C0006386,both,0.6575549062117071,0.6704537203825722,0.5696804180108448
303,C0006444,head,0.8679521633969364,0.8266097361410104,0.8139172694490527
304,C0006444,tail,0.9194490728298844,0.8966054115180941,0.9220187311551916
305,C0006444,both,0.6933163128191346,0.6613692097003834,0.5474088574112524
306,C0006625,head,0.8239088950446292,0.7993318158574295,0.8121864111488806
307,C0006625,tail,0.8919790704832256,0.874997354579953,0.8977605950888897
308,C0006625,both,0.5638658048630347,0.5598514863597231,0.3795462960609266
309,C0006826,head,0.8048228408588769,0.7551241893014424,0.6902041960621363
310,C0006826,tail,0.882909936963991,0.856276030365056,0.8486164360346597
311,C0006826,both,0.6420745069393718,0.6091007893611744,0.4303490976952955
312,C0006840,head,0.8130966446063379,0.7646324186933957,0.5778769133927202
313,C0006840,tail,0.8577711482489421,0.8122743394041905,0.6945204042325652
314,C0006840,both,0.5984438272124495,0.5763014294108361,0.465321586017647
315,C0006846,head,0.9006243496357961,0.8727295431828137,0.8295620177303534
316,C0006846,tail,0.962799167533819,0.9497668029678958,0.9253796790746056
317,C0006846,both,0.6958896982310094,0.7289710374030564,0.5488013969552876
318,C0006849,head,0.8156755102040816,0.7711025171665895,0.6942910933841372
319,C0006849,tail,0.8680448979591835,0.8326339405613628,0.9629230673286656
320,C0006849,both,0.6102224489795918,0.5879312531454586,0.5235271799711413
321,C0006852,head,0.8379355687047995,0.7810143073783726,0.6293015955905604
322,C0006852,tail,0.8778353057199211,0.8333757381250684,0.7398249618477218
323,C0006852,both,0.6296022353714661,0.5963187920737553,0.3666673812072926
324,C0007078,head,0.8735101883890811,0.8815790061922404,0.7143794986105827
325,C0007078,tail,0.9077277970011534,0.905065400549197,0.7901998411794962
326,C0007078,both,0.6658977316416763,0.6855193539666905,0.4764407953885546
327,C0007117,head,0.8270973767076544,0.7895852678343485,0.7591985185421993
328,C0007117,tail,0.901689395481376,0.8840401372275383,0.9390509867309176
329,C0007117,both,0.6556195447851438,0.6071996267596937,0.3356048024477531
330,C0007177,head,0.8633910034602076,0.8464597651351278,0.9003420317770686
331,C0007177,tail,0.8779584775086505,0.8338667540655956,0.7310772000934709
332,C0007177,both,0.7275432525951556,0.6956840145893894,0.6011296481774699
333,C0007280,head,0.8506579655061135,0.8249890138976541,0.8219269969842183
334,C0007280,tail,0.9229803865323244,0.9044774521685508,0.9194732853793464
335,C0007280,both,0.6260174262253936,0.6277103703082758,0.5611665200575682
336,C0007282,head,0.8289259926267343,0.7855825776700072,0.7780007697973746
337,C0007282,tail,0.8978019257314761,0.870789588059822,0.9266825599000776
338,C0007282,both,0.6421083334181225,0.6122039939405419,0.5290213774471968
339,C0007286,head,0.8525669192832994,0.825056207237918,0.9294412702401332
340,C0007286,tail,0.8913731247609102,0.8669395116008143,0.9082484843716015
341,C0007286,both,0.639965726160813,0.6152545197480632,0.4919990783914201
342,C0007462,head,0.9100474043241994,0.908958333800996,0.9152748422866108
343,C0007462,tail,0.9373337958145452,0.9112667991995176,0.8630548193449644
344,C0007462,both,0.6992715920915713,0.6874745365960038,0.5181730488449285
345,C0007570,head,0.844506920415225,0.826090878242832,0.8084475746851836
346,C0007570,tail,0.9183607266435988,0.9041655038776758,0.8978531364648884
347,C0007570,both,0.6596561418685122,0.634227938224685,0.5157138245114815
348,C0007642,head,0.8127740777350709,0.7707250661661798,0.8507118233959368
349,C0007642,tail,0.8749634885416888,0.8410154888965277,0.873944186147823
350,C0007642,both,0.6162505488808634,0.5991013448789253,0.6529876599319014
351,C0007780,head,0.8402055150884495,0.795388617618315,0.7302966545047542
352,C0007780,tail,0.8785770031217481,0.8585708430743174,0.8609243596883401
353,C0007780,both,0.6337148803329865,0.6031953566156362,0.3982797630149067
354,C0007784,head,0.8112998397586955,0.781769092115679,0.8136972662023694
355,C0007784,tail,0.8505193703459326,0.8138214893710903,0.7493182061331737
356,C0007784,both,0.6132001131115092,0.5937754269731937,0.4703687520839798
357,C0007785,head,0.7816260635525719,0.7467684246887669,0.8486611511229988
358,C0007785,tail,0.8418242833246473,0.8052187419051137,0.8729635207626568
359,C0007785,both,0.5608928600429038,0.5647369354001499,0.605683450284741
360,C0007787,head,0.7996672951579797,0.7566104866860333,0.8206061564044699
361,C0007787,tail,0.8830489739769436,0.8582679342089313,0.9209232150388672
362,C0007787,both,0.6300021096211912,0.5814401489500003,0.2531462801383212
363,C0007820,head,0.7847256549678695,0.724467192337257,0.5871757171262901
364,C0007820,tail,0.8716545441706094,0.8377875773553657,0.830462290802926
365,C0007820,both,0.5876527081420804,0.5867405035898104,0.4896180848443646
366,C0007859,head,0.8280519376074693,0.7979127644248025,0.9309174382880346
367,C0007859,tail,0.8819005365328717,0.8570491991939747,0.9155427993903243
368,C0007859,both,0.617012802493863,0.5982621969824928,0.6620324372977866
369,C0007860,head,0.92296786389414,0.9212919043082634,0.9447357587714024
370,C0007860,tail,0.9410444234404536,0.9378709633244708,0.9473914322731622
371,C0007860,both,0.7696124763705104,0.773920625894972,0.7283750209077584
372,C0007868,head,0.7986645376687472,0.7709943099444798,0.6939246018150135
373,C0007868,tail,0.8747278269705328,0.8511592051503959,0.763905998690834
374,C0007868,both,0.5016693279140659,0.5527325402334606,0.3404888227690746
375,C0007876,head,0.7848186385032239,0.753841264662279,0.6531342795988309
376,C0007876,tail,0.8434001819548276,0.8290461814268848,0.8144188016578033
377,C0007876,both,0.5741070369051857,0.5979721519284029,0.5118234102665338
378,C0008031,head,0.7908864829925014,0.7452380377597986,0.8062164035386666
379,C0008031,tail,0.8585996210396333,0.822613204993567,0.8988019236441823
380,C0008031,both,0.6045721486763094,0.5781060121866837,0.48159371597502
381,C0008033,head,0.7910458228983279,0.7462468415413889,0.7333334588024049
382,C0008033,tail,0.8576528719949976,0.8218163121418582,0.9091319349254176
383,C0008033,both,0.6008320062948067,0.5794188003819132,0.5482761821091137
384,C0008035,head,0.8433358200663481,0.8060354636876514,0.8042938855678843
385,C0008035,tail,0.8945572292503293,0.857503574616661,0.8001290782526905
386,C0008035,both,0.6676719417152108,0.6231850447727442,0.4078689102664825
387,C0008049,head,0.8476331360946746,0.8487405535055211,0.6858579394269944
388,C0008049,tail,0.8979289940828403,0.9084785123652664,0.7855662778532643
389,C0008049,both,0.6693786982248521,0.6905946101601104,0.4708745397357718
