,side_effect,fake_triple_component,AUROC,AUPRC,AP50
74,C0002792,both,0.5757770755530021,0.5653636917770803,0.4356536676302672
75,C0002871,head,0.7814118785245664,0.7490602834844877,0.7942746279276559
76,C0002871,tail,0.8363004309153121,0.7946798483781192,0.6637652558934497
77,C0002871,both,0.5534219434956351,0.5393788109487582,0.3141274563906632
78,C0002874,head,0.8199290042669153,0.7914473624700176,0.7370636902497856
79,C0002874,tail,0.8385026354476676,0.7773013607733951,0.622209250413411
80,C0002874,both,0.5638423751299796,0.5651391572257656,0.403446029255857
81,C0002878,head,0.8344671201814061,0.7951600182232026,0.7437164954412087
82,C0002878,tail,0.8342658562438783,0.8099468701686785,0.8054129735517193
83,C0002878,both,0.6015644916743818,0.6017347588042492,0.4955954819845561
84,C0002884,head,0.7927720107650903,0.7986095863982998,0.6224348617805842
85,C0002884,tail,0.8512110726643598,0.8115342092767507,0.6672218954328841
86,C0002884,both,0.5513264129181084,0.5518028082016957,0.3333869685434226
87,C0002940,head,0.8506785810266058,0.8019347350883818,0.7315254659992716
88,C0002940,tail,0.9131953775866702,0.8885132245317139,0.8612470217339032
89,C0002940,both,0.6166689062080086,0.618633719486567,0.5332202690512748
90,C0002962,head,0.8116868976333195,0.7746390150798266,0.6926688436770774
91,C0002962,tail,0.8595398728787133,0.8297538432281454,0.7944048225573772
92,C0002962,both,0.5992632813322687,0.5783966931742138,0.3460401877766467
93,C0002994,head,0.7898862790944841,0.7536982193284241,0.7289869346872103
94,C0002994,tail,0.8521415665851844,0.8070452981762563,0.7294799085696091
95,C0002994,both,0.584525454352216,0.571918269966821,0.415633779143693
96,C0003044,head,0.9285817970677892,0.916566699333072,0.8525341554862266
97,C0003044,tail,0.9282914791696908,0.9206255617261814,0.8891915840710921
98,C0003044,both,0.6540862244157353,0.6272546732183597,0.4436381557753555
99,C0003079,head,0.8251999999999999,0.8063678104161277,0.7260714329174727
100,C0003079,tail,0.8758,0.8435461791556579,0.7807349009724084
101,C0003079,both,0.5996000000000001,0.6001294386006362,0.4192790467862013
102,C0003123,head,0.7886732842701212,0.7476719935832301,0.7264686210524444
103,C0003123,tail,0.8423284572681691,0.8064671159260288,0.8462090323143042
104,C0003123,both,0.5690355339164279,0.5555504352994416,0.3784542389386798
105,C0003126,head,0.8581192938746742,0.8507616541710858,0.9472725511542808
106,C0003126,tail,0.8878690029339933,0.8643764628428259,0.8535727092175152
107,C0003126,both,0.6403809274041534,0.6283664883599407,0.4860073022353419
108,C0003467,head,0.8019394826343742,0.772789804201606,0.8469126687646034
109,C0003467,tail,0.8426917136445552,0.8169208208126065,0.8912044919913472
110,C0003467,both,0.5769799833666629,0.556000345044806,0.371303014618423
111,C0003486,head,0.8591412413023025,0.8411865661479168,0.8926995412328209
112,C0003486,tail,0.8816906359528953,0.8640484568475306,0.905945331353372
113,C0003486,both,0.6071690739343059,0.5761787088422284,0.2776257034245153
114,C0003504,head,0.8197544642857143,0.7783801097929766,0.6793499222272185
115,C0003504,tail,0.8606983418367347,0.8141818033188818,0.7141628671214727
116,C0003504,both,0.5622959183673469,0.5385321841773347,0.2342519461573413
117,C0003507,head,0.850674099392361,0.8246220843954557,0.820182635164748
118,C0003507,tail,0.8853963216145834,0.8653204691274812,0.8678088353734543
119,C0003507,both,0.6083916558159722,0.5878870837335832,0.4003692885502334
120,C0003537,head,0.8123674524238389,0.7631226877915614,0.5648429091916577
121,C0003537,tail,0.8665016837653693,0.8328327941747999,0.8585481894606195
122,C0003537,both,0.6036306680241209,0.6007567144112531,0.5630776538081964
123,C0003564,head,0.8715896966925774,0.865485560155808,0.8775965590593114
124,C0003564,tail,0.8597012650510594,0.8343312386024002,0.8101531896378751
125,C0003564,both,0.6594650205761317,0.6427986597226019,0.5332716518293004
126,C0003578,head,0.8025478883559407,0.7861379254230263,0.8424585574829838
127,C0003578,tail,0.8730796938593306,0.8448184288265872,0.8604858311264261
128,C0003578,both,0.5646608254468657,0.5689453935431623,0.4894448156777944
129,C0003611,head,0.8960525386625238,0.8901920287839405,0.882925925620522
130,C0003611,tail,0.8700656733281548,0.8701103579091061,0.9257719957260322
131,C0003611,both,0.6262269613727844,0.6422026555131848,0.5608811034813974
132,C0003615,head,0.869448429535118,0.8622301659977218,0.9227515601857608
133,C0003615,tail,0.8851988645035256,0.8614043273894114,0.899650888236516
134,C0003615,both,0.6838924330759135,0.6681316067151089,0.5836571373803788
135,C0003635,head,0.8504253308128545,0.832488127111548,0.8128390281178024
136,C0003635,tail,0.9274574669187146,0.9158554003925194,0.8874256001958699
137,C0003635,both,0.7245982986767485,0.7248866095912406,0.6206959091391692
138,C0003708,head,0.8878643664485426,0.8632570468006994,0.780878548255192
139,C0003708,tail,0.9360499702558,0.9177903492483076,0.8724552332773414
140,C0003708,both,0.6583878643664486,0.642927711800904,0.4669712200051581
141,C0003811,head,0.7908934659930223,0.7554048503735886,0.7507190546766723
142,C0003811,tail,0.8362995193109974,0.7981935079023024,0.7395923561883945
143,C0003811,both,0.5728737644318709,0.559729168091871,0.3868260589013823
144,C0003850,head,0.7890015667774315,0.7600266936081955,0.82643448868969
145,C0003850,tail,0.8675700028121645,0.8353955048767852,0.7964073302081681
146,C0003850,both,0.5650384807424114,0.5420732876572656,0.2689124718250665
147,C0003862,head,0.8053263319275191,0.7821254990215359,0.9473914322731622
148,C0003862,tail,0.859543330386136,0.8319711811699435,0.8811134556899973
149,C0003862,both,0.5940343293880498,0.5797989537345647,0.4904356885285572
150,C0003864,head,0.8461111111111111,0.819305189952816,0.8510141918027734
151,C0003864,tail,0.886882595486111,0.8610378875438709,0.8756463150451245
152,C0003864,both,0.6256391059027778,0.6075086980440991,0.5648639679116239
153,C0003868,head,0.9151875863534912,0.9076107073733368,0.9221225906247452
154,C0003868,tail,0.9084918694866616,0.8729044636274453,0.8320475923024391
155,C0003868,both,0.6399192262727176,0.6240865637299113,0.4688252575471228
156,C0003869,head,0.8682205578512396,0.8626146114937994,0.930813440130958
157,C0003869,tail,0.8936918904958677,0.8905098408924129,0.9511939604074476
158,C0003869,both,0.6279700413223139,0.641623969277031,0.6074497485309266
159,C0003872,head,0.8942123724489796,0.823839059221831,0.6853476754177601
160,C0003872,tail,0.8873565051020409,0.8686520597413334,0.8902448101658236
161,C0003872,both,0.653858418367347,0.6435883891658389,0.4987396735480816
162,C0003873,head,0.8359926142685411,0.8046644937257458,0.7811093014294498
163,C0003873,tail,0.8962298764172639,0.8759288792220892,0.9420822641979164
164,C0003873,both,0.6173648211286806,0.584172962280266,0.4123323889905276
165,C0003874,head,0.8166967467259013,0.7867529481327362,0.7556623677364885
166,C0003874,tail,0.8803276412605859,0.8511087282679052,0.8184932372174878
167,C0003874,both,0.6075246425100653,0.5896738561751151,0.3906278102873414
168,C0003962,head,0.7980168749162949,0.7702513779078914,0.7509695943735248
169,C0003962,tail,0.844947445697194,0.8099996264685546,0.8482563978568974
170,C0003962,both,0.5453469972867199,0.5289248365505002,0.1887691934492687
171,C0004030,head,0.8159816116819902,0.792605522511782,0.73390260114538
172,C0004030,tail,0.8669400877351121,0.8381538431647575,0.8120769672627738
173,C0004030,both,0.4690823868757887,0.4728489363616202,0.1988420821541221
174,C0004093,head,0.7941343522953399,0.7576298046746759,0.6970796987972
175,C0004093,tail,0.8459246581285575,0.8060570966840137,0.5977236907820752
176,C0004093,both,0.5866502744805405,0.5718062627711696,0.3270171642940183
177,C0004095,head,0.9113388282468255,0.9103173786329178,0.8472512261848272
178,C0004095,tail,0.8701269770550234,0.8514042558075905,0.7378423413820678
179,C0004095,both,0.7257741145021163,0.7314087957224223,0.5963515311097777
180,C0004096,head,0.8108138108548332,0.7791148387055182,0.7592517142522206
181,C0004096,tail,0.8794618834080717,0.8439747556100001,0.7535986668232185
182,C0004096,both,0.5777747390858453,0.5567746880010681,0.4330407340051888
183,C0004134,head,0.8153429229678639,0.7749637778274435,0.6440899939006302
184,C0004134,tail,0.8754282844990547,0.8365402505479798,0.781163779819417
185,C0004134,both,0.5993103142722116,0.5653081944128613,0.2573807815783144
186,C0004144,head,0.8142573458196424,0.7807003449820481,0.6845156092010182
187,C0004144,tail,0.8629700126780471,0.8206471833646772,0.7355537419671294
188,C0004144,both,0.5733312100293168,0.565164879619569,0.4448628312108467
189,C0004153,head,0.772024055860314,0.7486590043239281,0.7703404340653457
190,C0004153,tail,0.8743671248316003,0.8493900361808958,0.8209231568897728
191,C0004153,both,0.5222551928783383,0.5136136029508783,0.2814676836653799
192,C0004238,head,0.7897356968299769,0.7597945188007256,0.8358077023580751
193,C0004238,tail,0.8599703217152432,0.8326719310866326,0.9552752608731088
194,C0004238,both,0.5469851246043033,0.5366372414283831,0.2945623068466139
195,C0004239,head,0.798786808461627,0.7855775874999728,0.8796012905491686
196,C0004239,tail,0.878296924789803,0.852598759456655,0.8751737579327862
197,C0004239,both,0.5393053216986875,0.5345887111672223,0.2898716747531364
198,C0004245,head,0.851782152132184,0.8227068437453936,0.8649746574199003
199,C0004245,tail,0.8851010576235463,0.8666655173330564,0.8782566395073048
200,C0004245,both,0.5900297339004102,0.5870455421651751,0.4917831205293836
201,C0004601,head,0.8408110536123959,0.8056227348183873,0.7292695232012828
202,C0004601,tail,0.9078692395073096,0.899193955501977,1.0
203,C0004601,both,0.6257006882521958,0.6179497182229373,0.5472500366777221
204,C0004604,head,0.8064462447467289,0.7748578150627068,0.8455955210254876
205,C0004604,tail,0.8553013822337037,0.8278756969088283,0.7877498508558304
206,C0004604,both,0.5898086856431026,0.5740426589320207,0.349224851658202
207,C0004610,head,0.8196932430921648,0.777325401766472,0.738297155079266
208,C0004610,tail,0.8687016795521194,0.8458191246993902,0.9105095839455188
209,C0004610,both,0.5557055752874502,0.5374200424292505,0.3196123659222052
210,C0004623,head,0.8131805294131662,0.7803123785198868,0.820535078777091
211,C0004623,tail,0.8584849940246964,0.8175574099049177,0.8227912881997281
212,C0004623,both,0.5258969539117863,0.5278639191888683,0.4518608287464816
213,C0004626,head,0.8414179945711476,0.7955173160245493,0.7023438229510031
214,C0004626,tail,0.8460622784947109,0.8109137770272874,0.8402181854765263
215,C0004626,both,0.5143341539737937,0.5032697784578812,0.2134432139988452
216,C0004690,head,0.8886834319526628,0.881274333357597,0.7544719124592121
217,C0004690,tail,0.8587278106508875,0.7833615863124039,0.6612653227222492
218,C0004690,both,0.5170118343195267,0.4973890473224397,0.2461051861557474
219,C0005001,head,0.838930134224888,0.8261417016108086,0.8967786313125421
220,C0005001,tail,0.8682245037523074,0.8311725829385601,0.7741619969151633
221,C0005001,both,0.5690724045608749,0.5599603328005601,0.4378951463422239
222,C0005424,head,0.8356348383448016,0.8215951737728966,0.8510040530526087
223,C0005424,tail,0.903171835234235,0.8648789568297133,0.8037912443844523
224,C0005424,both,0.5867188236403054,0.5760823459357984,0.4336697431917102
225,C0005586,head,0.8493417159763315,0.835903409580611,0.9462043282873356
226,C0005586,tail,0.8856841715976332,0.8636145021031751,0.8804288267489959
227,C0005586,both,0.6049815088757398,0.5962875369491525,0.4705930745468948
228,C0005687,head,0.818870523415978,0.81199877186747,0.6736912971985584
229,C0005687,tail,0.908631772268136,0.8992495128355988,0.8439560122426697
230,C0005687,both,0.6120293847566576,0.6010129068519472,0.3843984106090568
231,C0005697,head,0.8529359640831757,0.8315071498327,0.8038661653410556
232,C0005697,tail,0.8863716918714556,0.8609243945228247,0.855373831821802
233,C0005697,both,0.6135692344045369,0.6061332161229118,0.4853420370959182
234,C0005741,head,0.8541367423154266,0.8527945827026631,0.8877602118280182
235,C0005741,tail,0.90340419419707,0.8796770341119171,0.8716075136524482
236,C0005741,both,0.5529301924734272,0.5453399680254852,0.3223834914361611
237,C0005745,head,0.8244066372610795,0.8097577295149407,0.8575310348874229
238,C0005745,tail,0.8593199374547831,0.8196708476004911,0.7625266140559219
239,C0005745,both,0.5491843450255548,0.5634440620735282,0.4515615713830386
240,C0005747,head,0.8325839555498609,0.7996007817052617,0.7404587087817602
241,C0005747,tail,0.8736997518899463,0.8458021364804463,0.9199071443582608
242,C0005747,both,0.5797708767720067,0.5743327495345806,0.5015553631200728
243,C0005758,head,0.8253968880191894,0.7879135747337842,0.8466846088864972
244,C0005758,tail,0.8526977338719859,0.8229998851936209,0.8685416815703971
245,C0005758,both,0.5861199659133948,0.5677447370730896,0.4323142966805787
246,C0005779,head,0.8147770898415446,0.7797676791895896,0.710392253174483
247,C0005779,tail,0.8618973239489632,0.8410724511023775,0.9091635418245958
248,C0005779,both,0.577545729986074,0.5547668512212396,0.3228962007200076
249,C0005818,head,0.872781379530237,0.8624388544158839,0.8488089917774836
250,C0005818,tail,0.8826655330003189,0.8366784037179327,0.7290011259244225
251,C0005818,both,0.548836220639813,0.5659784148443208,0.4003435820194445
252,C0005826,head,0.8335264519610799,0.811288498086469,0.7914077605879895
253,C0005826,tail,0.8503674544848494,0.8174783535546983,0.7759977702585236
254,C0005826,both,0.6533547086554181,0.6403171085318029,0.5721805271930477
255,C0005961,head,0.8580087725098636,0.8543693634489413,0.8826849103888122
256,C0005961,tail,0.8678172320306817,0.8426112588903926,0.8281639261931653
257,C0005961,both,0.5012894267010514,0.4998737919691352,0.2070720884619458
258,C0006012,head,0.9135802469135804,0.900394517385795,0.7772213206114001
259,C0006012,tail,0.9320987654320988,0.915131810474866,0.8262258599024601
260,C0006012,both,0.7294238683127573,0.704981867074725,0.5106372318830779
261,C0006105,head,0.7940194512991726,0.7711839112434341,0.6573448219080089
262,C0006105,tail,0.8838728407606329,0.8708698855620484,0.831586823325442
263,C0006105,both,0.4790245318623893,0.482362098095056,0.1952175968670018
264,C0006107,head,0.886578449905482,0.858588632370474,0.8538903309114311
265,C0006107,tail,0.9028201072489488,0.9007180846510079,0.951735942375578
266,C0006107,both,0.6625901778480768,0.6419223373038612,0.5069657600101172
267,C0006112,head,0.8339966942148761,0.7864695339488619,0.6995585190195629
268,C0006112,tail,0.8876694214876033,0.8589364406941646,0.8380619863408247
269,C0006112,both,0.6170314049586776,0.6226318526209242,0.6049349413905639
270,C0006118,head,0.8769494192234717,0.8391213994382271,0.7715303173003902
271,C0006118,tail,0.8945346846221481,0.8695215660595684,0.8618733732769118
272,C0006118,both,0.6612522560044426,0.6509632388033416,0.5279138252203438
273,C0006144,head,0.8477508650519031,0.8271857885058396,0.748561622828645
274,C0006144,tail,0.8893694732795079,0.8621649359848154,0.8224175000513614
275,C0006144,both,0.6045751633986929,0.6314990159316518,0.5373902115769442
276,C0006145,head,0.8549344895843153,0.8316490792853286,0.750480997739203
277,C0006145,tail,0.919125270996324,0.9134316099073052,0.927213970882525
278,C0006145,both,0.5586765953435763,0.604787329718565,0.5082544530547772
279,C0006152,head,0.9053254437869822,0.925178395888415,0.9083970610522184
280,C0006152,tail,0.9197633136094676,0.9210941100101542,0.8777020801319335
281,C0006152,both,0.7178698224852071,0.6788423302694767,0.5012345179174121
282,C0006266,head,0.81663213610586,0.7966289216101161,0.8394370988499912
283,C0006266,tail,0.8652491493383743,0.8428334092784664,0.9770158656454478
284,C0006266,both,0.5708128544423441,0.5773738774685337,0.5724283897837875
285,C0006267,head,0.8366493214978064,0.7989049665011804,0.7657617522424519
286,C0006267,tail,0.8908274665850423,0.8683637428616168,0.9046446488400228
287,C0006267,both,0.5459391898785838,0.5272167118531931,0.2850951924962653
288,C0006271,head,0.84326171875,0.8575065985163974,0.7742366060195169
289,C0006271,tail,0.871337890625,0.8812418275329666,0.837175525386257
290,C0006271,both,0.509521484375,0.5229317906749825,0.2566852945038008
291,C0006277,head,0.8217128672622077,0.7895993044684031,0.7570938418766047
292,C0006277,tail,0.8673410278240111,0.824726360956568,0.6910524247764278
293,C0006277,both,0.5653631309044167,0.5526400781815436,0.4002251666883574
294,C0006325,head,0.8226087384243501,0.80373445355464,0.9791918367346938
295,C0006325,tail,0.8840691477915027,0.8562724815902004,0.911354673319012
296,C0006325,both,0.5859854596750605,0.588364048026792,0.6645438206016084
297,C0006384,head,0.8264988377702732,0.8095862951809816,0.7932264426539757
298,C0006384,tail,0.8929871496864172,0.8645569127775788,0.8252531915540138
299,C0006384,both,0.630235515986141,0.6068211736248456,0.4285465655435476
300,C0006386,head,0.8299556979922708,0.7885143003148385,0.6779477044888261
301,C0006386,tail,0.8768027146762183,0.8214429358661499,0.7282235175656657
302,C0006386,both,0.6055236120275238,0.5711791841749054,0.3513544777098781
303,C0006444,head,0.8595028218220908,0.8427252339792335,0.9384516683008028
304,C0006444,tail,0.8980972856758935,0.8721679201307481,0.850024172999144
305,C0006444,both,0.6246895995700081,0.624578282919194,0.6462928410642363
306,C0006625,head,0.8122499230532472,0.8023990805343001,0.8746010421143857
307,C0006625,tail,0.8757402277623885,0.8497592351000969,0.851670178992164
308,C0006625,both,0.4966451215758695,0.5177477448782679,0.3072961823495241
309,C0006826,head,0.812253695136578,0.7774447493076,0.7848231358122695
310,C0006826,tail,0.872917963008053,0.8460339069474346,0.8354912062005542
311,C0006826,both,0.5571246922598274,0.5497779175577923,0.4146388155829612
312,C0006840,head,0.8094031241914418,0.7764419098903202,0.8047011999093534
313,C0006840,tail,0.8543602660540068,0.8156197456190295,0.8152064962245401
314,C0006840,both,0.5413581805580234,0.5240684455637479,0.1930449062793004
315,C0006846,head,0.8779916753381893,0.8132903630538318,0.6856503538871529
316,C0006846,tail,0.927159209157128,0.912681917904642,0.8492673558932663
317,C0006846,both,0.5876690946930281,0.6326375512817448,0.4426869809994913
318,C0006849,head,0.8024142857142857,0.7593098364237945,0.6158587810135434
319,C0006849,tail,0.8643938775510205,0.8243082669886024,0.8025433140704368
320,C0006849,both,0.5485224489795918,0.5491566014204105,0.3861693653144752
321,C0006852,head,0.8377301117685734,0.7684518302057646,0.6064314099249164
322,C0006852,tail,0.8710963182117027,0.8563629941011679,0.8459494103043348
323,C0006852,both,0.5976331360946746,0.5813944182878844,0.4241661882315287
324,C0007078,head,0.8373702422145328,0.8240420408946565,0.671349507153865
325,C0007078,tail,0.906958861976163,0.8966618338696678,0.7960764988279755
326,C0007078,both,0.578239138792772,0.5928362036745085,0.3522121765942624
327,C0007117,head,0.8284024377102764,0.7933748827818548,0.7452997127660536
328,C0007117,tail,0.8920032087738413,0.875096429848591,0.9275419750488249
329,C0007117,both,0.6119179607523857,0.5860504733475159,0.4018475827184299
330,C0007177,head,0.8386851211072665,0.8142527116384372,0.793347197163326
331,C0007177,tail,0.8598615916955017,0.7922394891648196,0.6343580639259436
332,C0007177,both,0.6008650519031142,0.6094376678013468,0.4939056021254706
333,C0007280,head,0.8283194090860196,0.8018039561121906,0.7509578327287086
334,C0007280,tail,0.9228369608089212,0.9190131865371728,0.976550749366378
335,C0007280,both,0.5569579404066118,0.5591961640493673,0.3905746476879044
336,C0007282,head,0.8267519984805782,0.8013160686202534,0.8524382469340576
337,C0007282,tail,0.8920905276938366,0.8677187837182266,0.8329649492701077
338,C0007282,both,0.6058796197375607,0.5900172783503459,0.5025790769326978
339,C0007286,head,0.8398693148333868,0.8164754266834792,0.8149241955648309
340,C0007286,tail,0.8793643572750489,0.8391276651498253,0.7357429222000149
341,C0007286,both,0.5897013058177645,0.5696208011731012,0.3228260270617346
342,C0007462,head,0.9109723667476008,0.9130989532661024,0.9516008733418876
343,C0007462,tail,0.9286622730951556,0.889233626049016,0.8287433843822996
344,C0007462,both,0.6505954445600647,0.6509831414633651,0.5113129205436786
345,C0007570,head,0.8632677335640139,0.869755340450231,0.9779148555444378
346,C0007570,tail,0.912359429065744,0.8968487974282168,0.9005133793244328
347,C0007570,both,0.6421929065743945,0.6151157151552694,0.4318884985369741
348,C0007642,head,0.8132112480438562,0.7812679172842362,0.9489200971310242
349,C0007642,tail,0.8697300183185966,0.8392276098053504,0.8113364613799089
350,C0007642,both,0.5699844862571838,0.5604107150227008,0.365800237138899
351,C0007780,head,0.7954604578563995,0.7550064442466871,0.6727146035347968
352,C0007780,tail,0.8739594172736732,0.8630339580434911,0.855041370479508
353,C0007780,both,0.5370057232049948,0.5440705574784017,0.3281243103464962
354,C0007784,head,0.8070129135639551,0.7851905355442905,0.7629546139720013
355,C0007784,tail,0.8393703459326988,0.8109486520802468,0.7984115148923938
356,C0007784,both,0.5587218399472146,0.5517858738405255,0.3544799840250347
357,C0007785,head,0.7668799062198726,0.7289338923185833,0.6576069660556846
358,C0007785,tail,0.8582889555887907,0.8277483220726105,0.8132482326949518
359,C0007785,both,0.5306032961825051,0.5266595586066525,0.3769789125721034
360,C0007787,head,0.7953392754330217,0.7649302591268465,0.7868617375494736
361,C0007787,tail,0.8811964628684694,0.8586801316572606,0.8277531826874817
362,C0007787,both,0.5831311613025153,0.5693404864128916,0.3681714972151288
363,C0007820,head,0.7867382247016454,0.7342477538650751,0.604928001650866
364,C0007820,tail,0.8803580255631664,0.8682345919384182,0.9115019173306288
365,C0007820,both,0.5763893792811241,0.593164790654273,0.5557124727724008
366,C0007859,head,0.822487467495912,0.7952504607706469,0.8181427533326747
367,C0007859,tail,0.8713173203227623,0.8496991249407315,0.8462422890440654
368,C0007859,both,0.5830094094308769,0.5596614384412184,0.397490680345128
369,C0007860,head,0.897093572778828,0.8912569530320495,0.8430932988447591
370,C0007860,tail,0.922140831758034,0.9187170572213212,0.9370996418094114
371,C0007860,both,0.7118383742911153,0.7279929084457142,0.6255115210654864
372,C0007868,head,0.7857453912033676,0.7610131784183768,0.6115132778912254
373,C0007868,tail,0.8771955291043693,0.8327307677280634,0.738586436293226
374,C0007868,both,0.4994919436783278,0.535973497228193,0.2931320981770397
375,C0007876,head,0.7943514892607095,0.7791082044167845,0.7488585954813385
376,C0007876,tail,0.8310193425892963,0.825783559822828,0.8583859770393293
377,C0007876,both,0.5438471579447015,0.540453962935413,0.3237416113171915
378,C0008031,head,0.7865312904840751,0.753007221091267,0.9084236766705632
379,C0008031,tail,0.852825590416811,0.8198207509658428,0.8517235372065574
380,C0008031,both,0.572235585519115,0.5551128186990653,0.308317559263769
381,C0008033,head,0.7883809343685112,0.7557952764065431,0.853466143464874
382,C0008033,tail,0.8494991934568382,0.8161811685957544,0.9189992091701522
383,C0008033,both,0.5786304288442328,0.5624142248812183,0.3245362605925263
384,C0008035,head,0.846192917572737,0.8256006104768959,0.852398402849674
385,C0008035,tail,0.8756051491246171,0.8448144291362488,0.8270122145294061
386,C0008035,both,0.6227996381009824,0.6198925835841693,0.5538085789335166
387,C0008049,head,0.8165680473372782,0.8183272488915028,0.6321107431315433
