drug,neighbourhood_method,vector_method,cosine_to_actual
CID003081884,drug similarity,mean components,0.4935783943307748
CID000002142,drug similarity,mean components,0.5631983259163159
CID000003152,drug similarity,mean components,0.5886892070295571
CID000002732,drug similarity,mean components,0.5517001724773779
CID000147912,drug similarity,mean components,0.5544954213231978
CID000047725,drug similarity,mean components,0.5709962883719774
CID000002474,drug similarity,mean components,0.5378428812498259
CID000005078,drug similarity,mean components,0.653917981338618
CID000027686,drug similarity,mean components,0.5353800579098571
CID000004034,drug similarity,mean components,0.5465453358493314
CID000004044,drug similarity,mean components,0.5487518643811241
CID000003203,drug similarity,mean components,0.5782445761244877
CID000004999,drug similarity,mean components,0.49424792782311133
CID000002478,drug similarity,mean components,0.4619805144707565
CID000004095,drug similarity,mean components,0.5751298998951001
CID000003114,drug similarity,mean components,0.44635842183788643
CID000213039,drug similarity,mean components,0.5713569239458942
CID000060696,drug similarity,mean components,0.615406735489087
CID000002727,drug similarity,mean components,0.5395158712515674
CID000004539,drug similarity,mean components,0.5640895637745684
CID000003007,drug similarity,mean components,0.5896945863288573
CID006398970,drug similarity,mean components,0.533275430579629
CID000110635,drug similarity,mean components,0.5420377047084923
CID000003690,drug similarity,mean components,0.6386657797542649
CID000176870,drug similarity,mean components,0.528197666653466
CID000005771,drug similarity,mean components,0.5368710493522623
CID004183806,drug similarity,mean components,0.5804967024653677
CID000003706,drug similarity,mean components,0.524927792727873
CID000060843,drug similarity,mean components,0.5122109704533325
CID000004991,drug similarity,mean components,0.5531695719492908
CID000004542,drug similarity,mean components,0.5754829133591273
CID000115237,drug similarity,mean components,0.5810971423592949
CID000000564,drug similarity,mean components,0.5648309525444547
CID000003148,drug similarity,mean components,0.5950276219758986
CID000002676,drug similarity,mean components,0.5267151221110319
CID000005734,drug similarity,mean components,0.5987955486780213
CID000002274,drug similarity,mean components,0.5957082553460864
CID000004834,drug similarity,mean components,0.5111701769376217
CID000002712,drug similarity,mean components,0.566869421214188
CID000054547,drug similarity,mean components,0.49971007456722105
CID000041774,drug similarity,mean components,0.4615725162515538
CID000005721,drug similarity,mean components,0.5022224757984799
CID000003914,drug similarity,mean components,0.40649084001024083
CID000002512,drug similarity,mean components,0.5815642200980708
CID000005593,drug similarity,mean components,0.3662708164679851
CID000004064,drug similarity,mean components,0.594484319801203
CID000125017,drug similarity,mean components,0.49782782932412695
CID000004536,drug similarity,mean components,0.527109979938814
CID000504578,drug similarity,mean components,0.530862896631553
CID000039765,drug similarity,mean components,0.5750895073471164
CID000005731,drug similarity,mean components,0.655867686397639
CID000012536,drug similarity,mean components,0.5520740443845104
CID000071273,drug similarity,mean components,0.42769598379655605
CID000002578,drug similarity,mean components,0.6547821478816401
CID000005206,drug similarity,mean components,0.6084343450475611
CID000131536,drug similarity,mean components,0.6308446833735705
CID000003964,drug similarity,mean components,0.5259298859279398
CID000041317,drug similarity,mean components,0.5881466322847183
CID000005297,drug similarity,mean components,0.40744891303971287
CID000004451,drug similarity,mean components,0.6305666049898547
CID000060815,drug similarity,mean components,0.5080852273285739
CID000005746,drug similarity,mean components,0.5787007890223174
CID000002733,drug similarity,mean components,0.5198955763118934
CID000005210,drug similarity,mean components,0.5621372797145341
CID000005453,drug similarity,mean components,0.605684445637651
CID000000214,drug similarity,mean components,0.5161705181779417
CID000009433,drug similarity,mean components,0.4871253253415231
CID000004845,drug similarity,mean components,0.5676377874384523
CID005311082,drug similarity,mean components,0.5785809481989977
CID000002951,drug similarity,mean components,0.5398707105859205
CID000003736,drug similarity,mean components,0.5993394525287754
CID005473385,drug similarity,mean components,0.6250070765754201
CID000004440,drug similarity,mean components,0.6505426739999792
CID000041693,drug similarity,mean components,0.5187201547773375
CID000082146,drug similarity,mean components,0.5471183264289557
CID000004201,drug similarity,mean components,0.5657146564890614
CID000065027,drug similarity,mean components,0.5523746786326039
CID000003494,drug similarity,mean components,0.6111886809019789
CID000003108,drug similarity,mean components,0.5581130819989137
CID000013342,drug similarity,mean components,0.4936854176487879
CID000068844,drug similarity,mean components,0.5580442536381018
CID000060164,drug similarity,mean components,0.5488421937153349
CID000004195,drug similarity,mean components,0.4348900165358367
CID000002995,drug similarity,mean components,0.5621306772947292
CID000003355,drug similarity,mean components,0.5250968348321164
CID000027991,drug similarity,mean components,0.5495297502894778
CID004659569,drug similarity,mean components,0.473441664107795
CID000004425,drug similarity,mean components,0.5237695340388985
CID000003117,drug similarity,mean components,0.589954751296984
CID000005195,drug similarity,mean components,0.5206089747344319
CID000012620,drug similarity,mean components,0.5598971275543888
CID000156419,drug similarity,mean components,0.5456183451769645
CID000040976,drug similarity,mean components,0.47859953579473014
CID000003059,drug similarity,mean components,0.5626700913271516
CID000003827,drug similarity,mean components,0.49614709479116126
CID000004675,drug similarity,mean components,0.5490890073963791
CID000000298,drug similarity,mean components,0.5176115435123985
CID000003305,drug similarity,mean components,0.5226751515173661
CID000002215,drug similarity,mean components,0.5028181952600584
CID006436173,drug similarity,mean components,0.572375220617862
CID000051634,drug similarity,mean components,0.5723489930337263
CID000004739,drug similarity,mean components,0.5225775290592977
CID000002610,drug similarity,mean components,0.6541513827790438
CID000004727,drug similarity,mean components,0.43808400449094775
CID000003637,drug similarity,mean components,0.5462850815710426
CID000004745,drug similarity,mean components,0.6180927171589262
CID004659568,drug similarity,mean components,0.5798780786806845
CID000657298,drug similarity,mean components,0.5858738377704036
CID000005878,drug similarity,mean components,0.4381363509024281
CID000003404,drug similarity,mean components,0.5597634630530492
CID000060871,drug similarity,mean components,0.5358412052798451
CID000004264,drug similarity,mean components,0.5337841379731265
CID000003734,drug similarity,mean components,0.5906930354583557
CID000005584,drug similarity,mean components,0.5008085081770205
CID000002369,drug similarity,mean components,0.5506997765764101
