drug,neighbourhood_method,vector_method,cosine_to_actual
CID000003308,drug similarity,mean components,0.33841096530800563
CID000004173,drug similarity,mean components,0.33366738772398774
CID000000450,drug similarity,mean components,0.3981364376850718
CID000060854,drug similarity,mean components,0.42059144175197616
CID000002895,drug similarity,mean components,0.3954866194980252
CID000005650,drug similarity,mean components,0.3789291090955924
CID000028112,drug similarity,mean components,0.524921167949396
CID000004927,drug similarity,mean components,0.4188985544561088
CID000003784,drug similarity,mean components,0.4177257214718082
CID000005402,drug similarity,mean components,0.44322139962376705
CID000005732,drug similarity,mean components,0.315956284669509
CID000003958,drug similarity,mean components,0.3581251044364038
CID000005487,drug similarity,mean components,0.32614738642480523
CID000002022,drug similarity,mean components,0.3941772078173402
CID000003345,drug similarity,mean components,0.17083242758342454
CID000003878,drug similarity,mean components,0.3743455868746368
CID000005358,drug similarity,mean components,0.5526661930323499
CID000002656,drug similarity,mean components,0.47907567315226274
CID000005391,drug similarity,mean components,0.45631697727533505
CID000004946,drug similarity,mean components,0.4373951969722869
CID000060865,drug similarity,mean components,0.4862476460132392
CID000001302,drug similarity,mean components,0.3676717668013252
CID000002678,drug similarity,mean components,0.22066309101864323
CID000004634,drug similarity,mean components,0.36721708761985017
CID000125889,drug similarity,mean components,0.3221009374801218
CID000002771,drug similarity,mean components,0.32518389333951725
CID000003640,drug similarity,mean components,0.4865534623779635
CID000000444,drug similarity,mean components,0.31390570902622794
CID000024011,drug similarity,mean components,0.4744634969768542
CID000002171,drug similarity,mean components,0.4823983849464848
CID000054808,drug similarity,mean components,0.5549171020830435
CID000005040,drug similarity,mean components,0.5034421395457043
CID000005077,drug similarity,mean components,0.40339568457479813
CID000002083,drug similarity,mean components,0.363929797780979
CID000002375,drug similarity,mean components,0.46838987191034887
CID006398525,drug similarity,mean components,0.42657264626655156
CID000002801,drug similarity,mean components,0.4894024293624639
CID005311297,drug similarity,mean components,0.37635745627944817
CID000005645,drug similarity,mean components,0.4538602260602691
CID000060831,drug similarity,mean components,0.43118515895458964
CID000002609,drug similarity,mean components,0.5944190341077417
CID000124087,drug similarity,mean components,0.5342726059750209
CID000003043,drug similarity,mean components,0.48189550619321253
CID000148192,drug similarity,mean components,0.6541906386971094
CID000001690,drug similarity,mean components,0.4482905181714818
CID000004053,drug similarity,mean components,0.4765896579058797
CID000003367,drug similarity,mean components,0.5438916229158042
CID000002550,drug similarity,mean components,0.4162388275540949
CID000004259,drug similarity,mean components,0.4247878828591608
CID000003821,drug similarity,mean components,0.5215371271077783
CID000003488,drug similarity,mean components,0.5558089089389
CID000005372,drug similarity,mean components,0.4658849134942177
CID000003780,drug similarity,mean components,0.41159387928895397
CID000027661,drug similarity,mean components,0.4033188346061771
CID000003032,drug similarity,mean components,0.4225953391449324
CID000004943,drug similarity,mean components,0.471294682204783
CID000163742,drug similarity,mean components,0.5877324764924542
CID000123620,drug similarity,mean components,0.5031936541944616
CID000005002,drug similarity,mean components,0.3281644858911805
CID000004856,drug similarity,mean components,0.3823185865158256
CID000002249,drug similarity,mean components,0.4808097865834593
CID000003419,drug similarity,mean components,0.469228391504277
CID000002141,drug similarity,mean components,0.497149197414375
CID005311039,drug similarity,mean components,0.499951204409111
CID000002812,drug similarity,mean components,0.41757157069368533
CID000005152,drug similarity,mean components,0.3447336850249807
CID000004740,drug similarity,mean components,0.41775656331280264
CID000002786,drug similarity,mean components,0.31736017076973955
CID000002092,drug similarity,mean components,0.5198457110454417
CID000003890,drug similarity,mean components,0.3890882132715545
CID000003003,drug similarity,mean components,0.23701373979850504
CID000003385,drug similarity,mean components,0.30572306959915574
CID000034312,drug similarity,mean components,0.5025920913525891
CID000005203,drug similarity,mean components,0.21550573244296778
CID000002477,drug similarity,mean components,0.27133089487046913
CID000032797,drug similarity,mean components,0.5774745462802048
CID000000143,drug similarity,mean components,0.4418400417270566
CID000004595,drug similarity,mean components,0.3348489952498541
CID000003957,drug similarity,mean components,0.426843869803045
CID000004054,drug similarity,mean components,0.4293212194438092
CID000004543,drug similarity,mean components,0.4787216267131791
CID000004599,drug similarity,mean components,0.4075075134832571
CID000003042,drug similarity,mean components,0.3817272460050225
CID000003516,drug similarity,mean components,0.3856736783491591
CID000003962,drug similarity,mean components,0.24992601083654165
CID000060852,drug similarity,mean components,0.38341828504858366
CID000002250,drug similarity,mean components,0.15808964043737095
CID000002891,drug similarity,mean components,0.29852154738578185
CID000010631,drug similarity,mean components,0.4976536448384815
CID000003075,drug similarity,mean components,0.2189798650329966
CID000005073,drug similarity,mean components,0.2933177999062885
CID000004594,drug similarity,mean components,0.449441137780781
CID000060184,drug similarity,mean components,0.5877948977321074
CID000197712,drug similarity,mean components,0.5103745523998088
CID000005267,drug similarity,mean components,0.3721589140615936
CID000003222,drug similarity,mean components,0.32127789486865177
CID000002576,drug similarity,mean components,0.3531062671359524
CID000002462,drug similarity,mean components,0.26062800442545453
CID000176168,drug similarity,mean components,0.5534227839754676
CID000002658,drug similarity,mean components,0.48968089215719135
CID000068740,drug similarity,mean components,0.31791244561034837
CID000002955,drug similarity,mean components,0.44635055689459624
CID000003324,drug similarity,mean components,0.4452340867189971
CID000004513,drug similarity,mean components,0.3331499896937087
CID000003702,drug similarity,mean components,0.5270706961243251
CID000005672,drug similarity,mean components,0.6162526969132511
CID000001983,drug similarity,mean components,0.36620990638941797
CID000002269,drug similarity,mean components,0.36209874681905263
CID000002308,drug similarity,mean components,0.34518175745489654
CID000004603,drug similarity,mean components,0.47181572453691756
CID000000598,drug similarity,mean components,0.5276026244274313
CID000060877,drug similarity,mean components,0.5390334400277427
CID000000581,drug similarity,mean components,0.5054448078048005
CID000087177,drug similarity,mean components,0.39590784256007394
CID000003158,drug similarity,mean components,0.47981734464700043
CID000004666,drug similarity,mean components,0.4476640506235233
CID000002713,drug similarity,mean components,0.5287161487010332
CID000004601,drug similarity,mean components,0.3266086359326046
CID000002267,drug similarity,mean components,0.4479562068847086
CID000003386,drug similarity,mean components,0.41762593519897007
CID000002435,drug similarity,mean components,0.41912049286025244
CID000004253,drug similarity,mean components,0.4312137306038546
CID000003476,drug similarity,mean components,0.47775946974432615
CID000130881,drug similarity,mean components,0.42243636434361553
CID000003348,drug similarity,mean components,0.3992554059782488
CID000001775,drug similarity,mean components,0.43791788071155924
CID000003410,drug similarity,mean components,0.4851244573615108
CID000004159,drug similarity,mean components,0.4075965777344531
CID000004819,drug similarity,mean components,0.3534059085673872
CID000000271,drug similarity,mean components,0.5061354401318531
CID005353980,drug similarity,mean components,0.4985210519462209
CID000003255,drug similarity,mean components,0.39881955365914734
CID000002554,drug similarity,mean components,0.36571335324955845
CID000002617,drug similarity,mean components,0.3602387274790697
CID000054688,drug similarity,mean components,0.4925097785240353
CID000004614,drug similarity,mean components,0.32694439594955993
CID000005544,drug similarity,mean components,0.42242600408228415
CID000002907,drug similarity,mean components,0.40471173280014083
CID000003652,drug similarity,mean components,0.3515696260666038
CID000002153,drug similarity,mean components,0.42917089688981114
CID000008953,drug similarity,mean components,0.374833631887604
CID000000937,drug similarity,mean components,0.44892822450785097
CID000054454,drug similarity,mean components,0.4466101968158709
CID000104741,drug similarity,mean components,0.5071228150315743
CID000005514,drug similarity,mean components,0.3539327991787764
CID005282226,drug similarity,mean components,0.6093562868963415
CID000003161,drug similarity,mean components,0.3357074415213176
CID000004409,drug similarity,mean components,0.38426212834475226
CID000077999,drug similarity,mean components,0.49266611299946095
CID000110634,drug similarity,mean components,0.4140477420308979
CID000054841,drug similarity,mean components,0.4071359592685613
CID005329102,drug similarity,mean components,0.5403084444383117
CID000059708,drug similarity,mean components,0.5057899312133136
CID000004200,drug similarity,mean components,0.4705958680773268
CID000002187,drug similarity,mean components,0.3999934024503067
CID000003749,drug similarity,mean components,0.4633232600497279
CID000001071,drug similarity,mean components,0.4545602527419532
CID000002265,drug similarity,mean components,0.40615871632660294
CID000003911,drug similarity,mean components,0.4329820598278038
CID000005212,drug similarity,mean components,0.3130576347648797
CID000000159,drug similarity,mean components,0.3421561377920157
CID000152945,drug similarity,mean components,0.3895052509922886
CID000004168,drug similarity,mean components,0.2503305406162004
CID000002978,drug similarity,mean components,0.49601772263713717
CID000005379,drug similarity,mean components,0.4689051423931415
CID000104865,drug similarity,mean components,0.533141832795586
CID000002949,drug similarity,mean components,0.4182338955961331
CID000005472,drug similarity,mean components,0.5018293842884546
CID000091270,drug similarity,mean components,0.4764438601102826
CID000004691,drug similarity,mean components,0.39266016405315685
CID000003121,drug similarity,mean components,0.22313257534301556
CID000001134,drug similarity,mean components,0.5682367459757259
CID000003877,drug similarity,mean components,0.5257029259138899
CID000000838,drug similarity,mean components,0.5126015420644258
CID000005596,drug similarity,mean components,0.4185130745529302
CID000002471,drug similarity,mean components,0.4938373548435768
CID000003658,drug similarity,mean components,0.24159038639823627
CID000002585,drug similarity,mean components,0.5102139400781683
CID000003715,drug similarity,mean components,0.24783328343481548
CID000005401,drug similarity,mean components,0.49802890717132664
CID000002764,drug similarity,mean components,0.21586584168085543
CID000005538,drug similarity,mean components,0.49005887649653
CID000004158,drug similarity,mean components,0.47532659513698117
CID000004212,drug similarity,mean components,0.41182672953947175
CID000123631,drug similarity,mean components,0.49593448857721767
CID000216326,drug similarity,mean components,0.5171614765162801
CID000004485,drug similarity,mean components,0.4297112863420284
CID000016231,drug similarity,mean components,0.5116410145490614
CID000001046,drug similarity,mean components,0.3744285914319595
CID000003869,drug similarity,mean components,0.464321353523364
CID000003696,drug similarity,mean components,0.4597307846202663
CID000002162,drug similarity,mean components,0.24732305602991111
CID000003746,drug similarity,mean components,0.5073188364070438
CID000056959,drug similarity,mean components,0.42198601291064175
CID000003157,drug similarity,mean components,0.29031727891372605
CID000001972,drug similarity,mean components,0.504076761132455
CID000004911,drug similarity,mean components,0.5418915812833476
CID000004509,drug similarity,mean components,0.3565007030976032
CID000002284,drug similarity,mean components,0.36712489645906343
CID000003449,drug similarity,mean components,0.38706758522200535
CID000093860,drug similarity,mean components,0.41347658071851523
CID000003826,drug similarity,mean components,0.42691587886830296
CID000004178,drug similarity,mean components,0.4651492059876561
CID000004107,drug similarity,mean components,0.4137233526891476
CID000004506,drug similarity,mean components,0.5107216036702646
CID000119182,drug similarity,mean components,0.627709176947402
CID000005978,drug similarity,mean components,0.6529980995182258
CID000003461,drug similarity,mean components,0.3597742427335455
CID000002156,drug similarity,mean components,0.440317055177592
CID000005651,drug similarity,mean components,0.43584855328400396
CID003002190,drug similarity,mean components,0.4161200614183228
CID005311048,drug similarity,mean components,0.41616907820160653
CID000003741,drug similarity,mean components,0.6320782790677659
CID000005408,drug similarity,mean components,0.45750383210482903
CID000003168,drug similarity,mean components,0.5443101179360054
CID005493381,drug similarity,mean components,0.5559827838146001
CID000002646,drug similarity,mean components,0.6136066512557415
CID000003310,drug similarity,mean components,0.5125135044803587
CID000071158,drug similarity,mean components,0.4195036440386193
CID000004449,drug similarity,mean components,0.42074700480699134
CID000001117,drug similarity,mean components,0.42893958855023473
CID000004894,drug similarity,mean components,0.48281635142519885
CID000071329,drug similarity,mean components,0.5465205112971757
CID000002631,drug similarity,mean components,0.5801970488424327
CID000003902,drug similarity,mean components,0.35382137405606884
CID000005496,drug similarity,mean components,0.5084070802775547
CID000005005,drug similarity,mean components,0.4972072181322844
CID000003763,drug similarity,mean components,0.5923667179215449
CID000002973,drug similarity,mean components,0.5192164506933747
CID000005376,drug similarity,mean components,0.4312550435285645
CID000003198,drug similarity,mean components,0.4346739026100068
CID005487301,drug similarity,mean components,0.3476426351227513
CID000005478,drug similarity,mean components,0.42627812886281413
CID000002650,drug similarity,mean components,0.531068036017718
CID000004607,drug similarity,mean components,0.5747225528699436
CID000004812,drug similarity,mean components,0.5178788796450385
CID000004828,drug similarity,mean components,0.45316738625345376
CID000003793,drug similarity,mean components,0.5576013484930084
CID000060953,drug similarity,mean components,0.47172901960736935
CID000003397,drug similarity,mean components,0.4704283131337845
CID000154059,drug similarity,mean components,0.4473577468191743
CID000004463,drug similarity,mean components,0.39693116581625554
CID000004205,drug similarity,mean components,0.2326265758921997
CID000072938,drug similarity,mean components,0.38519370366008876
CID000060198,drug similarity,mean components,0.4934558128962292
CID000002756,drug similarity,mean components,0.4773027189032458
CID000002160,drug similarity,mean components,0.40139479513601595
CID000004052,drug similarity,mean components,0.27575820959408204
CID000004674,drug similarity,mean components,0.49931323190163546
CID000003675,drug similarity,mean components,0.5496833297443106
CID003085017,drug similarity,mean components,0.5072464396816456
CID000001978,drug similarity,mean components,0.5381945688663252
CID005481350,drug similarity,mean components,0.5399495476828675
CID005281104,drug similarity,mean components,0.5450175439518875
CID005311181,drug similarity,mean components,0.4983526102531617
CID000005184,drug similarity,mean components,0.44313680808588907
CID000150311,drug similarity,mean components,0.4735902894126085
CID000003559,drug similarity,mean components,0.464693826608491
CID005311027,drug similarity,mean components,0.452377338081266
CID000443871,drug similarity,mean components,0.4773381712301825
CID000000191,drug similarity,mean components,0.5022739948456316
CID000005726,drug similarity,mean components,0.5818695339417252
CID000060754,drug similarity,mean components,0.6016508493502594
CID000064147,drug similarity,mean components,0.596661833033578
CID000216239,drug similarity,mean components,0.44936276983635404
CID000005412,drug similarity,mean components,0.4406438223414604
CID000074989,drug similarity,mean components,0.5989049590713721
CID000004917,drug similarity,mean components,0.43805286945340705
CID000024486,drug similarity,mean components,0.5553822130614744
CID000002541,drug similarity,mean components,0.2878237479650505
CID000148211,drug similarity,mean components,0.4206795753986575
CID000003648,drug similarity,mean components,0.42448849480483275
CID000003825,drug similarity,mean components,0.3989767500622784
CID000002487,drug similarity,mean components,0.5206449627492858
CID000003393,drug similarity,mean components,0.47631773039680436
CID000003143,drug similarity,mean components,0.4164330974706085
CID000003750,drug similarity,mean components,0.5195093821576701
CID000005466,drug similarity,mean components,0.38793977885886344
CID000004909,drug similarity,mean components,0.47189823280993803
CID000005245,drug similarity,mean components,0.3344384537167443
CID000003454,drug similarity,mean components,0.5375882064390318
CID000001986,drug similarity,mean components,0.5633942963535437
CID000005234,drug similarity,mean components,0.49148318173825567
CID000151165,drug similarity,mean components,0.4683550198955211
CID000002405,drug similarity,mean components,0.48854131052606053
CID000003350,drug similarity,mean components,0.36361869304115135
CID000056339,drug similarity,mean components,0.5169055295745622
CID000003657,drug similarity,mean components,0.5065253193840471
CID000000861,drug similarity,mean components,0.5564246628964761
CID000150310,drug similarity,mean components,0.5291841837927214
CID000004236,drug similarity,mean components,0.4675417053161818
CID000002522,drug similarity,mean components,0.5279145817954706
CID000001971,drug similarity,mean components,0.4880924571000407
CID000002099,drug similarity,mean components,0.3998035731053121
CID000036339,drug similarity,mean components,0.6202683488788976
CID000004138,drug similarity,mean components,0.44493306898659957
CID006447131,drug similarity,mean components,0.39298483604040346
CID000170361,drug similarity,mean components,0.4201776169269251
CID000004075,drug similarity,mean components,0.39194884203911917
CID000005394,drug similarity,mean components,0.4158220359989966
CID000005735,drug similarity,mean components,0.3606652349588999
CID000000453,drug similarity,mean components,0.5424619944962283
CID000003767,drug similarity,mean components,0.45596242050757185
CID000003333,drug similarity,mean components,0.4374222689488879
CID000005076,drug similarity,mean components,0.5207911175854297
CID000002800,drug similarity,mean components,0.37712194967552004
CID000003261,drug similarity,mean components,0.4588129132418658
CID000005155,drug similarity,mean components,0.6184185907220486
CID005493444,drug similarity,mean components,0.47126259617146204
CID000003414,drug similarity,mean components,0.5657197779490031
CID000004192,drug similarity,mean components,0.5441929645863754
CID000004771,drug similarity,mean components,0.5733075974553691
CID000005572,drug similarity,mean components,0.470027902837853
CID000003249,drug similarity,mean components,0.5203536629207165
CID000004189,drug similarity,mean components,0.43723889388922965
CID000002818,drug similarity,mean components,0.3790997942965624
CID000047320,drug similarity,mean components,0.6126039259471917
CID000005515,drug similarity,mean components,0.6867208776443807
CID000003510,drug similarity,mean components,0.434846314080209
CID001349907,drug similarity,mean components,0.4896762571807276
CID000038904,drug similarity,mean components,0.4277750778364664
CID000072054,drug similarity,mean components,0.41062496596161535
CID000005215,drug similarity,mean components,0.5738867220680094
CID000077993,drug similarity,mean components,0.6919837474797443
CID000000596,drug similarity,mean components,0.507750544804154
CID000003279,drug similarity,mean components,0.46524833677914723
CID000002726,drug similarity,mean components,0.5111106778404753
CID000160051,drug similarity,mean components,0.4268295645747293
CID000003478,drug similarity,mean components,0.4390622303353887
CID000002173,drug similarity,mean components,0.6155963109655095
CID000003661,drug similarity,mean components,0.457581972381536
CID000005578,drug similarity,mean components,0.45966391894541037
CID000508230,drug similarity,mean components,0.4802504187849782
CID000005454,drug similarity,mean components,0.3543522939877011
CID000005717,drug similarity,mean components,0.403090000798457
CID000000085,drug similarity,mean components,0.4768925621904453
CID000000206,drug similarity,mean components,0.5851317952793632
CID000000119,drug similarity,mean components,0.5140725042246378
CID000003928,drug similarity,mean components,0.5075460219552009
CID000003467,drug similarity,mean components,0.4699353257846435
CID000004547,drug similarity,mean components,0.44448632286933243
CID005362420,drug similarity,mean components,0.5092889163052956
CID000004499,drug similarity,mean components,0.5624035673323575
CID003062316,drug similarity,mean components,0.6033445455437917
CID000004920,drug similarity,mean components,0.5204313240636043
CID000005253,drug similarity,mean components,0.42151790374588505
CID000060795,drug similarity,mean components,0.3990515629613689
CID000004473,drug similarity,mean components,0.5418308151913173
CID005381226,drug similarity,mean components,0.541061280768991
CID000054374,drug similarity,mean components,0.49699551250049134
CID000002130,drug similarity,mean components,0.47644197166719593
CID000060612,drug similarity,mean components,0.6460189005832931
CID000002720,drug similarity,mean components,0.4762498753353328
CID003081884,drug similarity,mean components,0.4798615814418634
CID000002142,drug similarity,mean components,0.6366794850860256
CID000003152,drug similarity,mean components,0.4113879248950214
CID000002732,drug similarity,mean components,0.4351299960980096
CID000147912,drug similarity,mean components,0.6793173399607559
CID000047725,drug similarity,mean components,0.6177359528248039
CID000002474,drug similarity,mean components,0.5270495043911609
CID000005078,drug similarity,mean components,0.5978817301850052
CID000027686,drug similarity,mean components,0.41417096791356534
CID000004034,drug similarity,mean components,0.3848033420990684
CID000004044,drug similarity,mean components,0.41493817872217
CID000003203,drug similarity,mean components,0.5021611369908588
CID000004999,drug similarity,mean components,0.428173933598504
CID000002478,drug similarity,mean components,0.6035378289098443
CID000004095,drug similarity,mean components,0.45344661742787173
CID000003114,drug similarity,mean components,0.4907370406967657
CID000213039,drug similarity,mean components,0.637044430974034
CID000060696,drug similarity,mean components,0.6330966097817959
CID000002727,drug similarity,mean components,0.5081757820940064
CID000004539,drug similarity,mean components,0.42882531174063643
CID000003007,drug similarity,mean components,0.6686591350028211
CID006398970,drug similarity,mean components,0.5128716034425752
CID000110635,drug similarity,mean components,0.44086994756930953
CID000003690,drug similarity,mean components,0.4951752091760804
CID000176870,drug similarity,mean components,0.5288813052586991
CID000005771,drug similarity,mean components,0.571747141467376
CID004183806,drug similarity,mean components,0.40709666912481723
CID000003706,drug similarity,mean components,0.5201675655571398
CID000060843,drug similarity,mean components,0.4717568216439707
CID000004991,drug similarity,mean components,0.4802013430760048
CID000004542,drug similarity,mean components,0.5242259645293014
CID000115237,drug similarity,mean components,0.4376697241729296
CID000000564,drug similarity,mean components,0.5866677547100391
CID000003148,drug similarity,mean components,0.43536173786901666
CID000002676,drug similarity,mean components,0.38064840797272126
CID000005734,drug similarity,mean components,0.3957454115249118
CID000002274,drug similarity,mean components,0.6631426696150281
CID000004834,drug similarity,mean components,0.4818078288405865
CID000002712,drug similarity,mean components,0.513963631915208
CID000054547,drug similarity,mean components,0.44063952515594385
CID000041774,drug similarity,mean components,0.3624529682793033
CID000005721,drug similarity,mean components,0.524877879842428
CID000003914,drug similarity,mean components,0.5554924644716454
CID000002512,drug similarity,mean components,0.4295767610303802
CID000005593,drug similarity,mean components,0.5899160975529834
CID000004064,drug similarity,mean components,0.47897231047892874
CID000125017,drug similarity,mean components,0.4733220779090681
CID000004536,drug similarity,mean components,0.5255900030000517
CID000504578,drug similarity,mean components,0.5484955283280585
CID000039765,drug similarity,mean components,0.5697216923605937
CID000005731,drug similarity,mean components,0.5829070783889186
CID000012536,drug similarity,mean components,0.49381196021318086
CID000071273,drug similarity,mean components,0.6305949203952919
CID000002578,drug similarity,mean components,0.5631973387881644
CID000005206,drug similarity,mean components,0.5622760053044983
CID000131536,drug similarity,mean components,0.6801353072198327
CID000003964,drug similarity,mean components,0.5754340861285941
CID000041317,drug similarity,mean components,0.4801938166867239
CID000005297,drug similarity,mean components,0.5153717234288164
CID000004451,drug similarity,mean components,0.6047182104872058
CID000060815,drug similarity,mean components,0.6775077739818222
CID000005746,drug similarity,mean components,0.6360770563361795
CID000002733,drug similarity,mean components,0.46656458632834663
CID000005210,drug similarity,mean components,0.48777067179038736
CID000005453,drug similarity,mean components,0.5447563681082342
CID000000214,drug similarity,mean components,0.4616582571179615
CID000009433,drug similarity,mean components,0.5440159061347343
CID000004845,drug similarity,mean components,0.39358437357197185
CID005311082,drug similarity,mean components,0.5746175050935923
CID000002951,drug similarity,mean components,0.4429958053718188
CID000003736,drug similarity,mean components,0.5801837413329204
CID005473385,drug similarity,mean components,0.5133052830461995
CID000004440,drug similarity,mean components,0.5563303248136191
CID000041693,drug similarity,mean components,0.7048953581456522
CID000082146,drug similarity,mean components,0.3754597442125258
CID000004201,drug similarity,mean components,0.42982759133589954
CID000065027,drug similarity,mean components,0.5631907151412098
CID000003494,drug similarity,mean components,0.617887827436458
CID000003108,drug similarity,mean components,0.4813069589521064
CID000013342,drug similarity,mean components,0.6660640787775459
CID000068844,drug similarity,mean components,0.4432480680295655
CID000060164,drug similarity,mean components,0.4596646264586597
CID000004195,drug similarity,mean components,0.430259118155247
CID000002995,drug similarity,mean components,0.5358608867320854
CID000003355,drug similarity,mean components,0.5101616999057752
CID000027991,drug similarity,mean components,0.5666986220898728
CID004659569,drug similarity,mean components,0.51051156645863
CID000004425,drug similarity,mean components,0.5265055980462137
CID000003117,drug similarity,mean components,0.39714045963852285
CID000005195,drug similarity,mean components,0.5429872984403926
CID000012620,drug similarity,mean components,0.5887430917469746
CID000156419,drug similarity,mean components,0.5001612653491626
CID000040976,drug similarity,mean components,0.4143225699197922
CID000003059,drug similarity,mean components,0.45419760063752534
CID000003827,drug similarity,mean components,0.42406017064578083
CID000004675,drug similarity,mean components,0.5033336830353101
CID000000298,drug similarity,mean components,0.5061399592430745
CID000003305,drug similarity,mean components,0.4592097785165348
CID000002215,drug similarity,mean components,0.5099925693765975
CID006436173,drug similarity,mean components,0.37817013361118934
CID000051634,drug similarity,mean components,0.5618212288662747
CID000004739,drug similarity,mean components,0.5784735041386032
CID000002610,drug similarity,mean components,0.6057402206158219
CID000004727,drug similarity,mean components,0.4838601957317217
CID000003637,drug similarity,mean components,0.6288414655164399
CID000004745,drug similarity,mean components,0.5214056206894984
CID004659568,drug similarity,mean components,0.4924301550715384
CID000657298,drug similarity,mean components,0.44763416329136363
CID000005878,drug similarity,mean components,0.5203950214716325
CID000003404,drug similarity,mean components,0.38306794168417047
CID000060871,drug similarity,mean components,0.5834134161441211
CID000004264,drug similarity,mean components,0.46255575291709783
CID000003734,drug similarity,mean components,0.677930051394005
CID000005584,drug similarity,mean components,0.4910100139995408
