drug,neighbourhood_method,vector_method,cosine_to_actual
CID000002658,drug similarity,mean components,0.5675558739570592
CID000068740,drug similarity,mean components,0.41368341753146776
CID000002955,drug similarity,mean components,0.5509424040203624
CID000003324,drug similarity,mean components,0.503151722486885
CID000004513,drug similarity,mean components,0.48464042011319297
CID000003702,drug similarity,mean components,0.5564063369696737
CID000005672,drug similarity,mean components,0.5652349009343353
CID000001983,drug similarity,mean components,0.49541963050855564
CID000002269,drug similarity,mean components,0.3858205885342607
CID000002308,drug similarity,mean components,0.5028877860717798
CID000004603,drug similarity,mean components,0.5372283596159906
CID000000598,drug similarity,mean components,0.5800526608621269
CID000060877,drug similarity,mean components,0.6302293894433465
CID000000581,drug similarity,mean components,0.5560581234762387
CID000087177,drug similarity,mean components,0.3928604649639582
CID000003158,drug similarity,mean components,0.6086367901345158
CID000004666,drug similarity,mean components,0.4850756410303648
CID000002713,drug similarity,mean components,0.5642403595179166
CID000004601,drug similarity,mean components,0.5907828341878681
CID000002267,drug similarity,mean components,0.5530727100944433
CID000003386,drug similarity,mean components,0.3836775359549016
CID000002435,drug similarity,mean components,0.47703668918824704
CID000004253,drug similarity,mean components,0.4353978808943355
CID000003476,drug similarity,mean components,0.4889798040749118
CID000130881,drug similarity,mean components,0.5920358826519732
CID000003348,drug similarity,mean components,0.44674803811782526
CID000001775,drug similarity,mean components,0.40926338292406084
CID000003410,drug similarity,mean components,0.5659165384874322
CID000004159,drug similarity,mean components,0.3910228371694311
CID000004819,drug similarity,mean components,0.4814837569318774
CID000000271,drug similarity,mean components,0.4803604653161875
CID005353980,drug similarity,mean components,0.5448903082705271
CID000003255,drug similarity,mean components,0.5174408396969234
CID000002554,drug similarity,mean components,0.5304708245196644
CID000002617,drug similarity,mean components,0.4906050733583709
CID000054688,drug similarity,mean components,0.48265686088856663
CID000004614,drug similarity,mean components,0.5605711365211594
CID000005544,drug similarity,mean components,0.4756280780430022
CID000002907,drug similarity,mean components,0.4568326833651769
CID000003652,drug similarity,mean components,0.5254696071620545
CID000002153,drug similarity,mean components,0.602116456292882
CID000008953,drug similarity,mean components,0.5235731468062877
CID000000937,drug similarity,mean components,0.4711221444441801
CID000054454,drug similarity,mean components,0.46904246914146486
CID000104741,drug similarity,mean components,0.47897328452723387
CID000005514,drug similarity,mean components,0.3568582877792451
CID005282226,drug similarity,mean components,0.635225043455103
CID000003161,drug similarity,mean components,0.4269312938727742
CID000004409,drug similarity,mean components,0.5684483742066565
CID000077999,drug similarity,mean components,0.49424040318674445
CID000110634,drug similarity,mean components,0.5713183315446839
CID000054841,drug similarity,mean components,0.5611895399409733
CID005329102,drug similarity,mean components,0.5436565633397566
CID000059708,drug similarity,mean components,0.5201440278516395
CID000004200,drug similarity,mean components,0.5647188674842468
CID000002187,drug similarity,mean components,0.5662042157048787
CID000003749,drug similarity,mean components,0.5015593130646465
CID000001071,drug similarity,mean components,0.49751464711355187
CID000002265,drug similarity,mean components,0.5122690543430135
CID000003911,drug similarity,mean components,0.4122987717633386
CID000005212,drug similarity,mean components,0.48108311211400445
CID000000159,drug similarity,mean components,0.5557994424329048
CID000152945,drug similarity,mean components,0.5638127597102076
CID000004168,drug similarity,mean components,0.35303235603457095
CID000002978,drug similarity,mean components,0.4451590780812593
CID000005379,drug similarity,mean components,0.6095936357978343
CID000104865,drug similarity,mean components,0.5644500652512918
CID000002949,drug similarity,mean components,0.5644498191803612
CID000005472,drug similarity,mean components,0.5191415126034518
CID000091270,drug similarity,mean components,0.5779866138105757
CID000004691,drug similarity,mean components,0.31673598457565033
CID000003121,drug similarity,mean components,0.381694390680583
CID000001134,drug similarity,mean components,0.6040002519538622
CID000003877,drug similarity,mean components,0.5175351482289622
CID000000838,drug similarity,mean components,0.5130422204791827
CID000005596,drug similarity,mean components,0.5636641849275247
CID000002471,drug similarity,mean components,0.49138019463892557
CID000003658,drug similarity,mean components,0.5375036231109119
CID000002585,drug similarity,mean components,0.43396979094549515
CID000003715,drug similarity,mean components,0.5593385341546552
CID000005401,drug similarity,mean components,0.6123967684270272
CID000002764,drug similarity,mean components,0.41428112990730614
CID000005538,drug similarity,mean components,0.4507216564950769
CID000004158,drug similarity,mean components,0.5360593934213727
CID000004212,drug similarity,mean components,0.4802378740552371
CID000123631,drug similarity,mean components,0.5066910321344464
CID000216326,drug similarity,mean components,0.5562633839072517
CID000004485,drug similarity,mean components,0.4786553196015464
CID000016231,drug similarity,mean components,0.5498550877843833
CID000001046,drug similarity,mean components,0.5123167765580865
CID000003869,drug similarity,mean components,0.6378380478692747
CID000003696,drug similarity,mean components,0.6063125601212446
CID000002162,drug similarity,mean components,0.3235443709596538
CID000003746,drug similarity,mean components,0.4320253463447834
CID000056959,drug similarity,mean components,0.573146859506516
CID000003157,drug similarity,mean components,0.4898971011472879
CID000001972,drug similarity,mean components,0.5396716503893362
CID000004911,drug similarity,mean components,0.52465340870702
CID000004509,drug similarity,mean components,0.5475728242891504
CID000002284,drug similarity,mean components,0.49475829998759613
CID000003449,drug similarity,mean components,0.5598189945000634
CID000093860,drug similarity,mean components,0.40771030359939786
CID000003826,drug similarity,mean components,0.6406373252927777
CID000004178,drug similarity,mean components,0.46741871353927555
CID000004107,drug similarity,mean components,0.5150476495833959
CID000004506,drug similarity,mean components,0.6272823452570743
CID000119182,drug similarity,mean components,0.6511613190291424
CID000005978,drug similarity,mean components,0.5403630506721665
CID000003461,drug similarity,mean components,0.44985661753604766
CID000002156,drug similarity,mean components,0.42613377905499217
CID000005651,drug similarity,mean components,0.4326218702287128
CID003002190,drug similarity,mean components,0.5549850829365215
CID005311048,drug similarity,mean components,0.3905403370675782
CID000003741,drug similarity,mean components,0.6461271245176758
CID000005408,drug similarity,mean components,0.5551665587634801
CID000003168,drug similarity,mean components,0.5821883951645062
CID005493381,drug similarity,mean components,0.5786268534450207
CID000002646,drug similarity,mean components,0.6571716446322732
CID000003310,drug similarity,mean components,0.5329480322411727
CID000071158,drug similarity,mean components,0.41530659838347983
CID000004449,drug similarity,mean components,0.6028178102389792
CID000001117,drug similarity,mean components,0.5240763950002822
CID000004894,drug similarity,mean components,0.42892062285264176
CID000071329,drug similarity,mean components,0.599556092197592
CID000002631,drug similarity,mean components,0.6363161345824205
CID000003902,drug similarity,mean components,0.4760548492273122
CID000005496,drug similarity,mean components,0.6001411535925415
CID000005005,drug similarity,mean components,0.5928491423044066
CID000003763,drug similarity,mean components,0.631396784552987
CID000002973,drug similarity,mean components,0.5963909516473737
CID000005376,drug similarity,mean components,0.49532227245627014
CID000003198,drug similarity,mean components,0.5988704364824047
CID005487301,drug similarity,mean components,0.5453113506919982
CID000005478,drug similarity,mean components,0.5706554365427147
CID000002650,drug similarity,mean components,0.6687082929374816
CID000004607,drug similarity,mean components,0.5683830013492317
CID000004812,drug similarity,mean components,0.47889058858067557
CID000004828,drug similarity,mean components,0.6188469196306104
CID000003793,drug similarity,mean components,0.5180616880970975
CID000060953,drug similarity,mean components,0.524491144748381
CID000003397,drug similarity,mean components,0.5870184141817701
CID000154059,drug similarity,mean components,0.49937498825061977
CID000004463,drug similarity,mean components,0.4955861877256813
CID000004205,drug similarity,mean components,0.4468455244698626
CID000072938,drug similarity,mean components,0.4939468005514296
CID000060198,drug similarity,mean components,0.5879579658724813
CID000002756,drug similarity,mean components,0.5609930978443644
CID000002160,drug similarity,mean components,0.4746828978802007
CID000004052,drug similarity,mean components,0.42103677703735887
CID000004674,drug similarity,mean components,0.44266095620242174
CID000003675,drug similarity,mean components,0.6010476117766358
CID003085017,drug similarity,mean components,0.38090014605365097
CID000001978,drug similarity,mean components,0.5433832284208621
CID005481350,drug similarity,mean components,0.5108854083333941
CID005281104,drug similarity,mean components,0.5009715489313447
CID005311181,drug similarity,mean components,0.6418472198490779
CID000005184,drug similarity,mean components,0.5772582418003224
CID000150311,drug similarity,mean components,0.4588223458903167
CID000003559,drug similarity,mean components,0.5780544884867143
CID005311027,drug similarity,mean components,0.5626442146068311
CID000443871,drug similarity,mean components,0.531198941779441
CID000000191,drug similarity,mean components,0.5030038079026539
CID000005726,drug similarity,mean components,0.5718100535708218
CID000060754,drug similarity,mean components,0.5660917600115203
CID000064147,drug similarity,mean components,0.6274460277035284
CID000216239,drug similarity,mean components,0.5421826055221759
CID000005412,drug similarity,mean components,0.560007182007277
CID000074989,drug similarity,mean components,0.5370701015369876
CID000004917,drug similarity,mean components,0.3994208206181856
CID000024486,drug similarity,mean components,0.5590812643167012
CID000002541,drug similarity,mean components,0.49177590650265446
CID000148211,drug similarity,mean components,0.5114540971664618
CID000003648,drug similarity,mean components,0.441343385951083
CID000003825,drug similarity,mean components,0.580308141892667
CID000002487,drug similarity,mean components,0.6061505283754126
CID000003393,drug similarity,mean components,0.6334007079069515
CID000003143,drug similarity,mean components,0.4846741442092988
CID000003750,drug similarity,mean components,0.5034638385906645
CID000005466,drug similarity,mean components,0.6535630861112082
CID000004909,drug similarity,mean components,0.5643897184179769
CID000005245,drug similarity,mean components,0.5012483226443419
CID000003454,drug similarity,mean components,0.6184030376256956
CID000001986,drug similarity,mean components,0.6021691907853162
CID000005234,drug similarity,mean components,0.5822192241320935
CID000151165,drug similarity,mean components,0.6093305012914852
CID000002405,drug similarity,mean components,0.5069166284569557
CID000003350,drug similarity,mean components,0.4078308122858816
CID000056339,drug similarity,mean components,0.6052250570336122
CID000003657,drug similarity,mean components,0.5271580281125731
CID000000861,drug similarity,mean components,0.5425473806042362
CID000150310,drug similarity,mean components,0.5928005508665689
CID000004236,drug similarity,mean components,0.5603764469883631
CID000002522,drug similarity,mean components,0.5617698682922715
CID000001971,drug similarity,mean components,0.5963338578620776
CID000002099,drug similarity,mean components,0.5813301002213769
CID000036339,drug similarity,mean components,0.5458365785024967
CID000004138,drug similarity,mean components,0.5419418848894502
CID006447131,drug similarity,mean components,0.5468308373013775
CID000170361,drug similarity,mean components,0.47871056942765045
CID000004075,drug similarity,mean components,0.5623260164618601
CID000005394,drug similarity,mean components,0.4899363096807102
CID000005735,drug similarity,mean components,0.40186013980701296
CID000000453,drug similarity,mean components,0.5496628160858691
CID000003767,drug similarity,mean components,0.4870536753547936
CID000003333,drug similarity,mean components,0.5253379206376271
CID000005076,drug similarity,mean components,0.5702904612022613
CID000002800,drug similarity,mean components,0.44169474355612803
CID000003261,drug similarity,mean components,0.5836611583283017
CID000005155,drug similarity,mean components,0.5808305971394978
CID005493444,drug similarity,mean components,0.6037447939774485
CID000003414,drug similarity,mean components,0.5345529127449786
CID000004192,drug similarity,mean components,0.5248672561478326
CID000004771,drug similarity,mean components,0.5363623565967286
CID000005572,drug similarity,mean components,0.5690667393741055
CID000003249,drug similarity,mean components,0.5261620320732473
CID000004189,drug similarity,mean components,0.5885449762268495
CID000002818,drug similarity,mean components,0.6221064229220129
CID000047320,drug similarity,mean components,0.4874925898965905
CID000005515,drug similarity,mean components,0.5665947913511862
CID000003510,drug similarity,mean components,0.5335278404425271
CID001349907,drug similarity,mean components,0.5360150420090668
CID000038904,drug similarity,mean components,0.4402739876814683
CID000072054,drug similarity,mean components,0.5545394048862841
CID000005215,drug similarity,mean components,0.493035180925817
CID000077993,drug similarity,mean components,0.6401305082483408
CID000000596,drug similarity,mean components,0.5708391154007885
CID000003279,drug similarity,mean components,0.43988441625805974
CID000002726,drug similarity,mean components,0.6468289120567935
CID000160051,drug similarity,mean components,0.5149071177702439
CID000003478,drug similarity,mean components,0.4137607640176818
CID000002173,drug similarity,mean components,0.601123670129958
CID000003661,drug similarity,mean components,0.6223545010318353
CID000005578,drug similarity,mean components,0.45498535518555583
CID000508230,drug similarity,mean components,0.5284172698651193
CID000005454,drug similarity,mean components,0.6998751195328679
CID000005717,drug similarity,mean components,0.5658371984441557
CID000000085,drug similarity,mean components,0.5564635601566348
CID000000206,drug similarity,mean components,0.5693402958923656
CID000000119,drug similarity,mean components,0.5968666366425259
CID000003928,drug similarity,mean components,0.5357951913984069
CID000003467,drug similarity,mean components,0.5911476804631177
CID000004547,drug similarity,mean components,0.5396514521192163
CID005362420,drug similarity,mean components,0.6209472287279113
CID000004499,drug similarity,mean components,0.5403593137342031
CID003062316,drug similarity,mean components,0.49541242452909706
CID000004920,drug similarity,mean components,0.5630269401213883
CID000005253,drug similarity,mean components,0.5696116698871889
CID000060795,drug similarity,mean components,0.5994548886821773
CID000004473,drug similarity,mean components,0.5915701736761664
CID005381226,drug similarity,mean components,0.5592145182605819
CID000054374,drug similarity,mean components,0.6213508727859225
CID000002130,drug similarity,mean components,0.4751879409810459
CID000060612,drug similarity,mean components,0.5835524206012647
CID000002720,drug similarity,mean components,0.5690398764690818
CID003081884,drug similarity,mean components,0.4943491550799928
CID000002142,drug similarity,mean components,0.6659107473152082
CID000003152,drug similarity,mean components,0.5707977574309933
CID000002732,drug similarity,mean components,0.5211405604893631
CID000147912,drug similarity,mean components,0.6086443947898152
CID000047725,drug similarity,mean components,0.5391460194231918
CID000002474,drug similarity,mean components,0.4726947250318434
CID000005078,drug similarity,mean components,0.6661727309173976
CID000027686,drug similarity,mean components,0.48503391840870014
CID000004034,drug similarity,mean components,0.5669702230517998
CID000004044,drug similarity,mean components,0.5100606291024188
CID000003203,drug similarity,mean components,0.4915154478884709
CID000004999,drug similarity,mean components,0.5540959260366839
CID000002478,drug similarity,mean components,0.38241041309149204
CID000004095,drug similarity,mean components,0.6082409956246886
CID000003114,drug similarity,mean components,0.49918121538222127
CID000213039,drug similarity,mean components,0.6224544277451661
CID000060696,drug similarity,mean components,0.5687746612200695
CID000002727,drug similarity,mean components,0.5903724194787817
CID000004539,drug similarity,mean components,0.5077725843909002
CID000003007,drug similarity,mean components,0.6111240247709405
CID006398970,drug similarity,mean components,0.5134271739364183
CID000110635,drug similarity,mean components,0.42501979563307635
CID000003690,drug similarity,mean components,0.5467354377912589
CID000176870,drug similarity,mean components,0.5436610312255158
CID000005771,drug similarity,mean components,0.5092815906741687
CID004183806,drug similarity,mean components,0.5410082204849225
CID000003706,drug similarity,mean components,0.5370502252709745
CID000060843,drug similarity,mean components,0.5362473964149013
CID000004991,drug similarity,mean components,0.4976790376838196
CID000004542,drug similarity,mean components,0.5503018929569745
CID000115237,drug similarity,mean components,0.6058376081215108
CID000000564,drug similarity,mean components,0.6167425859905714
CID000003148,drug similarity,mean components,0.517450119309901
CID000002676,drug similarity,mean components,0.57068443486057
CID000005734,drug similarity,mean components,0.5643933283862183
CID000002274,drug similarity,mean components,0.6847164113151589
CID000004834,drug similarity,mean components,0.5646459109615761
CID000002712,drug similarity,mean components,0.6019958036259299
CID000054547,drug similarity,mean components,0.522528972880717
CID000041774,drug similarity,mean components,0.42797442474816694
CID000005721,drug similarity,mean components,0.5231116393136525
CID000003914,drug similarity,mean components,0.5351546748901763
CID000002512,drug similarity,mean components,0.5031996338688483
CID000005593,drug similarity,mean components,0.4918217770434228
CID000004064,drug similarity,mean components,0.555886847777392
CID000125017,drug similarity,mean components,0.5257373589859261
CID000004536,drug similarity,mean components,0.517321654109198
CID000504578,drug similarity,mean components,0.57401725705632
CID000039765,drug similarity,mean components,0.5369411277861441
CID000005731,drug similarity,mean components,0.6270094942304677
CID000012536,drug similarity,mean components,0.6004269215729653
CID000071273,drug similarity,mean components,0.48087586035172447
CID000002578,drug similarity,mean components,0.5440561915848992
CID000005206,drug similarity,mean components,0.5653268486194952
CID000131536,drug similarity,mean components,0.6596768359106375
CID000003964,drug similarity,mean components,0.5847317813406417
CID000041317,drug similarity,mean components,0.5571309139224325
CID000005297,drug similarity,mean components,0.5879668792040126
CID000004451,drug similarity,mean components,0.5653990068572747
CID000060815,drug similarity,mean components,0.5455315304771143
CID000005746,drug similarity,mean components,0.5726035993424982
CID000002733,drug similarity,mean components,0.536299001590885
CID000005210,drug similarity,mean components,0.5118533286963536
CID000005453,drug similarity,mean components,0.5246197522218552
CID000000214,drug similarity,mean components,0.5060492012018855
CID000009433,drug similarity,mean components,0.49605773899464145
CID000004845,drug similarity,mean components,0.5571987092310042
CID005311082,drug similarity,mean components,0.5732726993431996
CID000002951,drug similarity,mean components,0.5640501067671939
CID000003736,drug similarity,mean components,0.5901090410025878
CID005473385,drug similarity,mean components,0.6127894784242152
CID000004440,drug similarity,mean components,0.6547571818333625
CID000041693,drug similarity,mean components,0.5725362369787861
CID000082146,drug similarity,mean components,0.5413015534789749
CID000004201,drug similarity,mean components,0.4902287094316311
CID000065027,drug similarity,mean components,0.500462065847968
CID000003494,drug similarity,mean components,0.5750625078082173
CID000003108,drug similarity,mean components,0.4580672119925784
CID000013342,drug similarity,mean components,0.5496630471042437
CID000068844,drug similarity,mean components,0.5736268658788651
CID000060164,drug similarity,mean components,0.5674132226193416
CID000004195,drug similarity,mean components,0.5486615195598838
CID000002995,drug similarity,mean components,0.6456441347231707
CID000003355,drug similarity,mean components,0.5295614584400202
CID000027991,drug similarity,mean components,0.5716084678503641
CID004659569,drug similarity,mean components,0.5038223637667635
CID000004425,drug similarity,mean components,0.5445663295196104
CID000003117,drug similarity,mean components,0.5058604526428009
CID000005195,drug similarity,mean components,0.5700342344900832
CID000012620,drug similarity,mean components,0.5973686352188682
CID000156419,drug similarity,mean components,0.5025616090170142
CID000040976,drug similarity,mean components,0.5072246805058181
CID000003059,drug similarity,mean components,0.5621802478747349
CID000003827,drug similarity,mean components,0.4373250845359663
CID000004675,drug similarity,mean components,0.5415880789707584
CID000000298,drug similarity,mean components,0.5293862469151493
CID000003305,drug similarity,mean components,0.5864579494853077
CID000002215,drug similarity,mean components,0.5446677517150698
CID006436173,drug similarity,mean components,0.5233730085573217
CID000051634,drug similarity,mean components,0.467721520824229
CID000004739,drug similarity,mean components,0.6175023891177519
CID000002610,drug similarity,mean components,0.5681687739928869
CID000004727,drug similarity,mean components,0.47493514415228477
CID000003637,drug similarity,mean components,0.5332812805192345
CID000004745,drug similarity,mean components,0.5550131919533049
CID004659568,drug similarity,mean components,0.5349561219928524
CID000657298,drug similarity,mean components,0.5311305232248459
CID000005878,drug similarity,mean components,0.583547890924952
CID000003404,drug similarity,mean components,0.5225841377092988
CID000060871,drug similarity,mean components,0.5794550839852319
CID000004264,drug similarity,mean components,0.5345233131543408
CID000003734,drug similarity,mean components,0.6394374836223975
CID000005584,drug similarity,mean components,0.6090895321280281
