drug,neighbourhood_method,vector_method,cosine_to_actual
CID000004171,drug similarity,mean components,0.41471090428279345
CID000005647,drug similarity,mean components,0.4535851258439312
CID000003308,drug similarity,mean components,0.6297628633717766
CID000004173,drug similarity,mean components,0.4191342795674736
CID000000450,drug similarity,mean components,0.4580987101142777
CID000060854,drug similarity,mean components,0.6205473206978911
CID000002895,drug similarity,mean components,0.5610423187315174
CID000005650,drug similarity,mean components,0.5196617972086874
CID000028112,drug similarity,mean components,0.5620300042735255
CID000004927,drug similarity,mean components,0.4950724050871227
CID000003784,drug similarity,mean components,0.6417434077110372
CID000005402,drug similarity,mean components,0.6044268307528345
CID000005732,drug similarity,mean components,0.46177779509393235
CID000003958,drug similarity,mean components,0.48653682537831555
CID000005487,drug similarity,mean components,0.42499372490085463
CID000002022,drug similarity,mean components,0.438500711553652
CID000003345,drug similarity,mean components,0.32877471524524027
CID000003878,drug similarity,mean components,0.4860161941672456
CID000005358,drug similarity,mean components,0.622531832703322
CID000002656,drug similarity,mean components,0.5871633400569728
CID000005391,drug similarity,mean components,0.49700629366705074
CID000004946,drug similarity,mean components,0.5161506813998744
CID000060865,drug similarity,mean components,0.4752107302961559
CID000001302,drug similarity,mean components,0.4710303415168837
CID000002678,drug similarity,mean components,0.4158289815834001
CID000004634,drug similarity,mean components,0.5389259480257762
CID000125889,drug similarity,mean components,0.3740517301845605
CID000002771,drug similarity,mean components,0.5646051763987682
CID000003640,drug similarity,mean components,0.4839815951512222
CID000000444,drug similarity,mean components,0.4286949571836385
CID000024011,drug similarity,mean components,0.5218878695898566
CID000002171,drug similarity,mean components,0.5718582493786429
CID000054808,drug similarity,mean components,0.5681246048140438
CID000005040,drug similarity,mean components,0.6128209496528061
CID000005077,drug similarity,mean components,0.5718887885647796
CID000002083,drug similarity,mean components,0.43901554636403795
CID000002375,drug similarity,mean components,0.6245690246252111
CID006398525,drug similarity,mean components,0.5049746549279247
CID000002801,drug similarity,mean components,0.569245779716087
CID005311297,drug similarity,mean components,0.5002114522787541
CID000005645,drug similarity,mean components,0.5200407969324288
CID000060831,drug similarity,mean components,0.46162157461026543
CID000002609,drug similarity,mean components,0.675691366654007
CID000124087,drug similarity,mean components,0.38635295555787796
CID000003043,drug similarity,mean components,0.5701810847940609
CID000148192,drug similarity,mean components,0.6834786522923141
CID000001690,drug similarity,mean components,0.5571970043075825
CID000004053,drug similarity,mean components,0.5301629574705626
CID000003367,drug similarity,mean components,0.6005446774840334
CID000002550,drug similarity,mean components,0.5499723568485633
CID000004259,drug similarity,mean components,0.5782970931882824
CID000003821,drug similarity,mean components,0.5048877358095903
CID000003488,drug similarity,mean components,0.5544389798234876
CID000005372,drug similarity,mean components,0.5111614581549815
CID000003780,drug similarity,mean components,0.5427062330649322
CID000027661,drug similarity,mean components,0.4507984822808182
CID000003032,drug similarity,mean components,0.6054518419694924
CID000004943,drug similarity,mean components,0.41926224069096407
CID000163742,drug similarity,mean components,0.49593520732393137
CID000123620,drug similarity,mean components,0.5639418948956384
CID000005002,drug similarity,mean components,0.5803747920710421
CID000004856,drug similarity,mean components,0.5358707347835004
CID000002249,drug similarity,mean components,0.4553012690125936
CID000003419,drug similarity,mean components,0.6158675448705594
CID000002141,drug similarity,mean components,0.6597872021053833
CID005311039,drug similarity,mean components,0.5895114492432058
CID000002812,drug similarity,mean components,0.5518208073597375
CID000005152,drug similarity,mean components,0.4916182606808589
CID000004740,drug similarity,mean components,0.4836051785639329
CID000002786,drug similarity,mean components,0.5003799434555344
CID000002092,drug similarity,mean components,0.6330606627781435
CID000003890,drug similarity,mean components,0.5525454197114623
CID000003003,drug similarity,mean components,0.3775472176049566
CID000003385,drug similarity,mean components,0.49618135277591935
CID000034312,drug similarity,mean components,0.5793930886711799
CID000005203,drug similarity,mean components,0.33893558614268726
CID000002477,drug similarity,mean components,0.5404314204990245
CID000032797,drug similarity,mean components,0.6392606740382646
CID000000143,drug similarity,mean components,0.4540117549282465
CID000004595,drug similarity,mean components,0.4556995840671194
CID000003957,drug similarity,mean components,0.6206014700080676
CID000004054,drug similarity,mean components,0.5684540508257635
CID000004543,drug similarity,mean components,0.48589681024708875
CID000004599,drug similarity,mean components,0.4857697216064685
CID000003042,drug similarity,mean components,0.58737425567508
CID000003516,drug similarity,mean components,0.4563149143147007
CID000003962,drug similarity,mean components,0.46215531485338124
CID000060852,drug similarity,mean components,0.6615021352379046
CID000002250,drug similarity,mean components,0.4541995085718651
CID000002891,drug similarity,mean components,0.3551030134845612
CID000010631,drug similarity,mean components,0.5591586111281144
CID000003075,drug similarity,mean components,0.48159780657385176
CID000005073,drug similarity,mean components,0.5688305251140898
CID000004594,drug similarity,mean components,0.4447321544813565
CID000060184,drug similarity,mean components,0.568974931060128
CID000197712,drug similarity,mean components,0.4470085516060458
CID000005267,drug similarity,mean components,0.480648760847207
CID000003222,drug similarity,mean components,0.48555629762901353
CID000002576,drug similarity,mean components,0.3846384063975582
CID000002462,drug similarity,mean components,0.4910950301946717
CID000176168,drug similarity,mean components,0.5315163350004872
CID000002658,drug similarity,mean components,0.5894507464503619
CID000068740,drug similarity,mean components,0.5199042060568232
CID000002955,drug similarity,mean components,0.5743917406142891
CID000003324,drug similarity,mean components,0.4924780804059028
CID000004513,drug similarity,mean components,0.6145410667349667
CID000003702,drug similarity,mean components,0.5797331977205208
CID000005672,drug similarity,mean components,0.6649270214650453
CID000001983,drug similarity,mean components,0.47485780552607426
CID000002269,drug similarity,mean components,0.4502771038245088
CID000002308,drug similarity,mean components,0.48282475313758855
CID000004603,drug similarity,mean components,0.6039289051169922
CID000000598,drug similarity,mean components,0.6764628946350092
CID000060877,drug similarity,mean components,0.6272796243000468
CID000000581,drug similarity,mean components,0.5817985410365148
CID000087177,drug similarity,mean components,0.3088052779978552
CID000003158,drug similarity,mean components,0.6368562302380191
CID000004666,drug similarity,mean components,0.425902520786698
CID000002713,drug similarity,mean components,0.5741617039050174
CID000004601,drug similarity,mean components,0.6298941111297158
CID000002267,drug similarity,mean components,0.49178669377458273
CID000003386,drug similarity,mean components,0.4070158987702428
CID000002435,drug similarity,mean components,0.6058196419556321
CID000004253,drug similarity,mean components,0.4137187054009763
CID000003476,drug similarity,mean components,0.47848662920506957
CID000130881,drug similarity,mean components,0.5284043102760064
CID000003348,drug similarity,mean components,0.4804347256881415
CID000001775,drug similarity,mean components,0.49798051069833327
CID000003410,drug similarity,mean components,0.5505750421518121
CID000004159,drug similarity,mean components,0.4995825186489191
CID000004819,drug similarity,mean components,0.5719622937504943
CID000000271,drug similarity,mean components,0.48508882317559276
CID005353980,drug similarity,mean components,0.6593369727416857
CID000003255,drug similarity,mean components,0.5742952794196637
CID000002554,drug similarity,mean components,0.5137508028202505
CID000002617,drug similarity,mean components,0.7046236281294681
CID000054688,drug similarity,mean components,0.5250792181353495
CID000004614,drug similarity,mean components,0.6323392131920557
CID000005544,drug similarity,mean components,0.5200106361748938
CID000002907,drug similarity,mean components,0.5569440820206248
CID000003652,drug similarity,mean components,0.4369915868395926
CID000002153,drug similarity,mean components,0.5156149891843167
CID000008953,drug similarity,mean components,0.7064167983965645
CID000000937,drug similarity,mean components,0.5372953139251666
CID000054454,drug similarity,mean components,0.4162553766069734
CID000104741,drug similarity,mean components,0.5702272888489043
CID000005514,drug similarity,mean components,0.469327956074185
CID005282226,drug similarity,mean components,0.6343104163596505
CID000003161,drug similarity,mean components,0.5153831782582108
CID000004409,drug similarity,mean components,0.5372994626201643
CID000077999,drug similarity,mean components,0.4827798154087044
CID000110634,drug similarity,mean components,0.6960985761831371
CID000054841,drug similarity,mean components,0.5847655963408684
CID005329102,drug similarity,mean components,0.6160505598465379
CID000059708,drug similarity,mean components,0.5107096054621753
CID000004200,drug similarity,mean components,0.5886083656005822
CID000002187,drug similarity,mean components,0.5280088014106514
CID000003749,drug similarity,mean components,0.5961579018440754
CID000001071,drug similarity,mean components,0.5768532076201098
CID000002265,drug similarity,mean components,0.5167990722106959
CID000003911,drug similarity,mean components,0.47617840711924253
CID000005212,drug similarity,mean components,0.5416633496135544
CID000000159,drug similarity,mean components,0.4481873151136334
CID000152945,drug similarity,mean components,0.5601362050637422
CID000004168,drug similarity,mean components,0.419864934681367
CID000002978,drug similarity,mean components,0.5688550556831105
CID000005379,drug similarity,mean components,0.5755782686308341
CID000104865,drug similarity,mean components,0.5303865911451813
CID000002949,drug similarity,mean components,0.5308693435829833
CID000005472,drug similarity,mean components,0.5439756009881972
CID000091270,drug similarity,mean components,0.4544798456208564
CID000004691,drug similarity,mean components,0.4584125459387549
CID000003121,drug similarity,mean components,0.46856235237242705
CID000001134,drug similarity,mean components,0.4964894690131635
CID000003877,drug similarity,mean components,0.5404466663454511
CID000000838,drug similarity,mean components,0.5471615447758801
CID000005596,drug similarity,mean components,0.4333924454778555
CID000002471,drug similarity,mean components,0.5930331650243271
CID000003658,drug similarity,mean components,0.4721822183166189
CID000002585,drug similarity,mean components,0.4313843788742171
CID000003715,drug similarity,mean components,0.5940783189655908
CID000005401,drug similarity,mean components,0.5558648280696682
CID000002764,drug similarity,mean components,0.46190174319844746
CID000005538,drug similarity,mean components,0.6050718013904828
CID000004158,drug similarity,mean components,0.6010173373259834
CID000004212,drug similarity,mean components,0.5410262716918711
CID000123631,drug similarity,mean components,0.5504746075860224
CID000216326,drug similarity,mean components,0.5684790471632227
CID000004485,drug similarity,mean components,0.46927129134371004
CID000016231,drug similarity,mean components,0.5486513341427244
CID000001046,drug similarity,mean components,0.5273311099697667
CID000003869,drug similarity,mean components,0.5167829520901646
CID000003696,drug similarity,mean components,0.6078711254039422
CID000002162,drug similarity,mean components,0.4674236841851025
CID000003746,drug similarity,mean components,0.5664558885196792
CID000056959,drug similarity,mean components,0.45010555864672264
CID000003157,drug similarity,mean components,0.5393170560016504
CID000001972,drug similarity,mean components,0.3311760678579764
CID000004911,drug similarity,mean components,0.5587887486626918
CID000004509,drug similarity,mean components,0.5358396247783277
CID000002284,drug similarity,mean components,0.4551347003127191
CID000003449,drug similarity,mean components,0.436060604388562
CID000093860,drug similarity,mean components,0.5734975576822249
CID000003826,drug similarity,mean components,0.6517893477644665
CID000004178,drug similarity,mean components,0.5354031141401003
CID000004107,drug similarity,mean components,0.5178098038542275
CID000004506,drug similarity,mean components,0.6196332322414645
CID000119182,drug similarity,mean components,0.5243841006265741
CID000005978,drug similarity,mean components,0.6328947860931976
CID000003461,drug similarity,mean components,0.3959388135082309
CID000002156,drug similarity,mean components,0.4485731093370189
CID000005651,drug similarity,mean components,0.50067588982823
CID003002190,drug similarity,mean components,0.6432878114438731
CID005311048,drug similarity,mean components,0.4783949396269289
CID000003741,drug similarity,mean components,0.6774268707964519
CID000005408,drug similarity,mean components,0.5442635230380577
CID000003168,drug similarity,mean components,0.5408692928496067
CID005493381,drug similarity,mean components,0.6686733116720502
CID000002646,drug similarity,mean components,0.6697316070018172
CID000003310,drug similarity,mean components,0.515385492901558
CID000071158,drug similarity,mean components,0.4734851338972079
CID000004449,drug similarity,mean components,0.6077289155863893
CID000001117,drug similarity,mean components,0.5729910234288893
CID000004894,drug similarity,mean components,0.5650969508685918
CID000071329,drug similarity,mean components,0.5960214536002785
CID000002631,drug similarity,mean components,0.6854303836773602
CID000003902,drug similarity,mean components,0.609713270522622
CID000005496,drug similarity,mean components,0.6311130680423797
CID000005005,drug similarity,mean components,0.5261432708102174
CID000003763,drug similarity,mean components,0.6614990925510746
CID000002973,drug similarity,mean components,0.5632093321275538
CID000005376,drug similarity,mean components,0.5898901259604945
CID000003198,drug similarity,mean components,0.5921470663353388
CID005487301,drug similarity,mean components,0.5878946924857308
CID000005478,drug similarity,mean components,0.5399039344443756
CID000002650,drug similarity,mean components,0.6500197243925666
CID000004607,drug similarity,mean components,0.5626812540249249
CID000004812,drug similarity,mean components,0.577557313899572
CID000004828,drug similarity,mean components,0.5113479777731466
CID000003793,drug similarity,mean components,0.5356253778936481
CID000060953,drug similarity,mean components,0.4945943865284599
CID000003397,drug similarity,mean components,0.5943737983439331
CID000154059,drug similarity,mean components,0.5508169517887861
CID000004463,drug similarity,mean components,0.5676663082395426
CID000004205,drug similarity,mean components,0.4901730991490807
CID000072938,drug similarity,mean components,0.37956133794185143
CID000060198,drug similarity,mean components,0.6357844970869262
CID000002756,drug similarity,mean components,0.6206993293125048
CID000002160,drug similarity,mean components,0.5241593107666155
CID000004052,drug similarity,mean components,0.48878107380012337
CID000004674,drug similarity,mean components,0.5318518930633319
CID000003675,drug similarity,mean components,0.7039483984667438
CID003085017,drug similarity,mean components,0.6215654495616515
CID000001978,drug similarity,mean components,0.6250912177937188
CID005481350,drug similarity,mean components,0.596230167187609
CID005281104,drug similarity,mean components,0.5293953924727582
CID005311181,drug similarity,mean components,0.5254394640115255
CID000005184,drug similarity,mean components,0.5044175457152192
CID000150311,drug similarity,mean components,0.5122690080739578
CID000003559,drug similarity,mean components,0.5641288155284778
CID005311027,drug similarity,mean components,0.5972113795013851
CID000443871,drug similarity,mean components,0.5994623140294654
CID000000191,drug similarity,mean components,0.4865001361425668
CID000005726,drug similarity,mean components,0.647161397335109
CID000060754,drug similarity,mean components,0.61817290322583
CID000064147,drug similarity,mean components,0.5813789730865695
CID000216239,drug similarity,mean components,0.44816187030675814
CID000005412,drug similarity,mean components,0.48492133843191554
CID000074989,drug similarity,mean components,0.47244260843552266
CID000004917,drug similarity,mean components,0.4874388435177668
CID000024486,drug similarity,mean components,0.6846340037431954
CID000002541,drug similarity,mean components,0.5853174882666066
CID000148211,drug similarity,mean components,0.5219014562483334
CID000003648,drug similarity,mean components,0.45875005002910174
CID000003825,drug similarity,mean components,0.5388068738428199
CID000002487,drug similarity,mean components,0.5134269602955499
CID000003393,drug similarity,mean components,0.5109207324430269
CID000003143,drug similarity,mean components,0.5348905499065991
CID000003750,drug similarity,mean components,0.5866348709425429
CID000005466,drug similarity,mean components,0.5647666596548554
CID000004909,drug similarity,mean components,0.5433627106521474
CID000005245,drug similarity,mean components,0.49877858905004624
CID000003454,drug similarity,mean components,0.593633129880159
CID000001986,drug similarity,mean components,0.5916511013674743
CID000005234,drug similarity,mean components,0.5704667754427982
CID000151165,drug similarity,mean components,0.5247958365793256
CID000002405,drug similarity,mean components,0.47744168755110716
CID000003350,drug similarity,mean components,0.4284141402092755
CID000056339,drug similarity,mean components,0.564669052866827
CID000003657,drug similarity,mean components,0.5123015508695985
CID000000861,drug similarity,mean components,0.6354933192463871
CID000150310,drug similarity,mean components,0.5232252987570513
CID000004236,drug similarity,mean components,0.5586605557658036
CID000002522,drug similarity,mean components,0.4648126112440367
CID000001971,drug similarity,mean components,0.6397523142755885
CID000002099,drug similarity,mean components,0.5330933390019085
CID000036339,drug similarity,mean components,0.5057866068129173
CID000004138,drug similarity,mean components,0.5893276277176961
CID006447131,drug similarity,mean components,0.6256622580939004
CID000170361,drug similarity,mean components,0.5355989067574267
CID000004075,drug similarity,mean components,0.5525799183057808
CID000005394,drug similarity,mean components,0.5379834345858391
CID000005735,drug similarity,mean components,0.3870508509947763
CID000000453,drug similarity,mean components,0.6142121641424362
CID000003767,drug similarity,mean components,0.5405838403065985
CID000003333,drug similarity,mean components,0.5100985730197902
CID000005076,drug similarity,mean components,0.6139186723629229
CID000002800,drug similarity,mean components,0.3092068340966815
CID000003261,drug similarity,mean components,0.562525554775245
CID000005155,drug similarity,mean components,0.6218989996478448
CID005493444,drug similarity,mean components,0.5975366159428297
CID000003414,drug similarity,mean components,0.5693730934718693
CID000004192,drug similarity,mean components,0.520094668605034
CID000004771,drug similarity,mean components,0.551738352508159
CID000005572,drug similarity,mean components,0.5431892078251767
CID000003249,drug similarity,mean components,0.5334577105112072
CID000004189,drug similarity,mean components,0.46805989549647076
CID000002818,drug similarity,mean components,0.6694244917055903
CID000047320,drug similarity,mean components,0.46960754835892504
CID000005515,drug similarity,mean components,0.5718876601410141
CID000003510,drug similarity,mean components,0.6135632496385368
CID001349907,drug similarity,mean components,0.5611595476342468
CID000038904,drug similarity,mean components,0.30946878540768497
CID000072054,drug similarity,mean components,0.6087990564569972
CID000005215,drug similarity,mean components,0.50771615509032
CID000077993,drug similarity,mean components,0.6788832783035628
CID000000596,drug similarity,mean components,0.6263129273802861
CID000003279,drug similarity,mean components,0.5744540383674102
CID000002726,drug similarity,mean components,0.6057751786430924
CID000160051,drug similarity,mean components,0.6473922797200491
CID000003478,drug similarity,mean components,0.5032344146634398
CID000002173,drug similarity,mean components,0.6890974524004116
CID000003661,drug similarity,mean components,0.6107883790248283
CID000005578,drug similarity,mean components,0.5405438518634998
CID000508230,drug similarity,mean components,0.5076892162359021
CID000005454,drug similarity,mean components,0.65784989719491
CID000005717,drug similarity,mean components,0.5618107419670103
CID000000085,drug similarity,mean components,0.5600900955788845
CID000000206,drug similarity,mean components,0.5992012971569812
CID000000119,drug similarity,mean components,0.48438218217487217
CID000003928,drug similarity,mean components,0.48709679652619076
CID000003467,drug similarity,mean components,0.5474508363184197
CID000004547,drug similarity,mean components,0.5661204130259563
CID005362420,drug similarity,mean components,0.6900836302136288
CID000004499,drug similarity,mean components,0.6218081434348179
CID003062316,drug similarity,mean components,0.5490913293026082
CID000004920,drug similarity,mean components,0.623201034817318
CID000005253,drug similarity,mean components,0.523287326269525
CID000060795,drug similarity,mean components,0.6124096058602382
CID000004473,drug similarity,mean components,0.5055915720269357
CID005381226,drug similarity,mean components,0.6188815777387735
CID000054374,drug similarity,mean components,0.6444552669034095
CID000002130,drug similarity,mean components,0.5047813102050871
CID000060612,drug similarity,mean components,0.5861748034508963
CID000002720,drug similarity,mean components,0.555812393955942
CID003081884,drug similarity,mean components,0.5321351613411264
CID000002142,drug similarity,mean components,0.5813072368485134
CID000003152,drug similarity,mean components,0.5530319103841379
CID000002732,drug similarity,mean components,0.5398183686797925
CID000147912,drug similarity,mean components,0.511399589724619
CID000047725,drug similarity,mean components,0.5963219219628578
CID000002474,drug similarity,mean components,0.4990203145347205
CID000005078,drug similarity,mean components,0.6636430587794411
CID000027686,drug similarity,mean components,0.47357756365714887
CID000004034,drug similarity,mean components,0.4873064089249084
CID000004044,drug similarity,mean components,0.50311774958514
CID000003203,drug similarity,mean components,0.49937288681091885
CID000004999,drug similarity,mean components,0.47510038672533983
CID000002478,drug similarity,mean components,0.5788539569494169
CID000004095,drug similarity,mean components,0.5887699882308058
CID000003114,drug similarity,mean components,0.5551444420905319
CID000213039,drug similarity,mean components,0.660450737744324
CID000060696,drug similarity,mean components,0.6361261568663887
CID000002727,drug similarity,mean components,0.5169396438032011
CID000004539,drug similarity,mean components,0.5254304054544426
CID000003007,drug similarity,mean components,0.6096781748915139
CID006398970,drug similarity,mean components,0.5386443855596017
CID000110635,drug similarity,mean components,0.5491718561515456
CID000003690,drug similarity,mean components,0.6743325692270182
CID000176870,drug similarity,mean components,0.5884340096116032
CID000005771,drug similarity,mean components,0.5662764511714671
CID004183806,drug similarity,mean components,0.5744634472588233
CID000003706,drug similarity,mean components,0.6079356411854843
CID000060843,drug similarity,mean components,0.5594542845085269
CID000004991,drug similarity,mean components,0.6312803498118462
CID000004542,drug similarity,mean components,0.615030155660467
CID000115237,drug similarity,mean components,0.5749895890552571
CID000000564,drug similarity,mean components,0.5199047978289534
CID000003148,drug similarity,mean components,0.5432468527095309
CID000002676,drug similarity,mean components,0.5592501195651038
CID000005734,drug similarity,mean components,0.6155905721078074
CID000002274,drug similarity,mean components,0.6051730732020755
CID000004834,drug similarity,mean components,0.5056340733093593
CID000002712,drug similarity,mean components,0.5870167142653273
CID000054547,drug similarity,mean components,0.4540475224667816
CID000041774,drug similarity,mean components,0.5022145054458365
CID000005721,drug similarity,mean components,0.5419320557400303
CID000003914,drug similarity,mean components,0.48208289499191104
CID000002512,drug similarity,mean components,0.6049895396692284
CID000005593,drug similarity,mean components,0.454169774061127
CID000004064,drug similarity,mean components,0.598282814444462
CID000125017,drug similarity,mean components,0.4724047949357235
CID000004536,drug similarity,mean components,0.5587696407899688
CID000504578,drug similarity,mean components,0.46590962583325646
CID000039765,drug similarity,mean components,0.6462268553781527
CID000005731,drug similarity,mean components,0.6209599612180585
CID000012536,drug similarity,mean components,0.5066866014255008
CID000071273,drug similarity,mean components,0.46897955238097944
CID000002578,drug similarity,mean components,0.6250923319781626
CID000005206,drug similarity,mean components,0.6698427191024597
CID000131536,drug similarity,mean components,0.7063572492714065
CID000003964,drug similarity,mean components,0.6131740588018845
CID000041317,drug similarity,mean components,0.6131316863646868
CID000005297,drug similarity,mean components,0.5279346984774501
CID000004451,drug similarity,mean components,0.6433598719779258
CID000060815,drug similarity,mean components,0.49832179529742326
CID000005746,drug similarity,mean components,0.4614384525546644
CID000002733,drug similarity,mean components,0.5793212760555595
CID000005210,drug similarity,mean components,0.5756967402509615
CID000005453,drug similarity,mean components,0.6394650706131793
CID000000214,drug similarity,mean components,0.4752482268698863
CID000009433,drug similarity,mean components,0.4620127820143185
CID000004845,drug similarity,mean components,0.6264457797687161
CID005311082,drug similarity,mean components,0.6377460034948439
CID000002951,drug similarity,mean components,0.4943555333794474
CID000003736,drug similarity,mean components,0.6359485913178128
CID005473385,drug similarity,mean components,0.5535639114461446
CID000004440,drug similarity,mean components,0.6294419878931499
CID000041693,drug similarity,mean components,0.6484940447978701
CID000082146,drug similarity,mean components,0.5067527931626321
CID000004201,drug similarity,mean components,0.5366830439287341
CID000065027,drug similarity,mean components,0.5617532463025005
CID000003494,drug similarity,mean components,0.5513965942174106
CID000003108,drug similarity,mean components,0.5671567340206026
CID000013342,drug similarity,mean components,0.6479116012293094
CID000068844,drug similarity,mean components,0.5953507796452071
CID000060164,drug similarity,mean components,0.48714755771209106
CID000004195,drug similarity,mean components,0.5038675035211351
CID000002995,drug similarity,mean components,0.41483444995067686
CID000003355,drug similarity,mean components,0.5710521855338857
CID000027991,drug similarity,mean components,0.5884299468536534
CID004659569,drug similarity,mean components,0.5968853983957155
CID000004425,drug similarity,mean components,0.5348691222859918
CID000003117,drug similarity,mean components,0.610253948012405
CID000005195,drug similarity,mean components,0.637415702128249
CID000012620,drug similarity,mean components,0.5468101659969526
CID000156419,drug similarity,mean components,0.5995047875431545
CID000040976,drug similarity,mean components,0.5085425829039955
CID000003059,drug similarity,mean components,0.542131649728171
CID000003827,drug similarity,mean components,0.51066593625817
CID000004675,drug similarity,mean components,0.6175122683302845
CID000000298,drug similarity,mean components,0.49394612353887013
CID000003305,drug similarity,mean components,0.5726929141190885
CID000002215,drug similarity,mean components,0.5589642210216789
CID006436173,drug similarity,mean components,0.5745612606386316
CID000051634,drug similarity,mean components,0.4873338964318925
CID000004739,drug similarity,mean components,0.5518181940574108
CID000002610,drug similarity,mean components,0.6129603187868449
CID000004727,drug similarity,mean components,0.5286111129331662
CID000003637,drug similarity,mean components,0.5574027438573395
CID000004745,drug similarity,mean components,0.5454826578903006
CID004659568,drug similarity,mean components,0.6604523418537196
CID000657298,drug similarity,mean components,0.5775932096791077
CID000005878,drug similarity,mean components,0.4829969665162923
CID000003404,drug similarity,mean components,0.6190091412957838
CID000060871,drug similarity,mean components,0.5344295550727971
CID000004264,drug similarity,mean components,0.5818596230824566
CID000003734,drug similarity,mean components,0.6703085279974788
CID000005584,drug similarity,mean components,0.4892979711041503
