drug,neighbourhood_method,vector_method,cosine_to_actual
CID000062924,drug similarity,mean components,0.5316995949281383
CID000001065,drug similarity,mean components,0.5114288963155236
CID000005512,drug similarity,mean components,0.5240286474918527
CID000041781,drug similarity,mean components,0.5202654711002435
CID000005039,drug similarity,mean components,0.5685516198589181
CID000004679,drug similarity,mean components,0.7233241161622793
CID000005523,drug similarity,mean components,0.5297555564536686
CID000002520,drug similarity,mean components,0.5616417690981105
CID000005038,drug similarity,mean components,0.5116068959791518
CID000005035,drug similarity,mean components,0.5439752086266181
CID000005426,drug similarity,mean components,0.5853451450935693
CID000002662,drug similarity,mean components,0.6343037461550609
CID000004873,drug similarity,mean components,0.6244479900168077
CID000005556,drug similarity,mean components,0.4940673080605622
CID000006691,drug similarity,mean components,0.5940928927986708
CID000002666,drug similarity,mean components,0.6353633586731177
CID000002749,drug similarity,mean components,0.49379002885377865
CID000004411,drug similarity,mean components,0.5283370753027898
CID000004748,drug similarity,mean components,0.6025057287313674
CID000005533,drug similarity,mean components,0.6267967243086473
CID004475485,drug similarity,mean components,0.4304968540153248
CID000003016,drug similarity,mean components,0.6026852580168567
CID000003379,drug similarity,mean components,0.5569160060587759
CID000005719,drug similarity,mean components,0.5992464753911467
CID000003440,drug similarity,mean components,0.6225215256042624
CID000003325,drug similarity,mean components,0.5680115850943014
CID000003403,drug similarity,mean components,0.5672396757012044
CID000002118,drug similarity,mean components,0.5042385358147864
CID000003382,drug similarity,mean components,0.5903584961761847
CID000003463,drug similarity,mean components,0.5599548419204998
CID000004510,drug similarity,mean components,0.6575097506012276
CID000004058,drug similarity,mean components,0.67917095645099
CID000004171,drug similarity,mean components,0.4893636367040348
CID000005647,drug similarity,mean components,0.4777237423817119
CID000003308,drug similarity,mean components,0.6377532483038044
CID000004173,drug similarity,mean components,0.6008474139319815
CID000000450,drug similarity,mean components,0.41004307378759275
CID000060854,drug similarity,mean components,0.561322414983804
CID000002895,drug similarity,mean components,0.653448977768574
CID000005650,drug similarity,mean components,0.5978289550308448
CID000028112,drug similarity,mean components,0.5682167939921345
CID000004927,drug similarity,mean components,0.5833640168263567
CID000003784,drug similarity,mean components,0.5146720287465641
CID000005402,drug similarity,mean components,0.6495631741117323
CID000005732,drug similarity,mean components,0.5286512266713451
CID000003958,drug similarity,mean components,0.6342982158378003
CID000005487,drug similarity,mean components,0.44069271805104027
CID000002022,drug similarity,mean components,0.421220179958091
CID000003345,drug similarity,mean components,0.41508386751220416
CID000003878,drug similarity,mean components,0.49614916042956625
CID000005358,drug similarity,mean components,0.6567220985493455
CID000002656,drug similarity,mean components,0.614403188994163
CID000005391,drug similarity,mean components,0.6060219677594545
CID000004946,drug similarity,mean components,0.5018145054827988
CID000060865,drug similarity,mean components,0.4118046132353348
CID000001302,drug similarity,mean components,0.44085005734989813
CID000002678,drug similarity,mean components,0.5793801770815595
CID000004634,drug similarity,mean components,0.533747524043541
CID000125889,drug similarity,mean components,0.3329511283402913
CID000002771,drug similarity,mean components,0.6779641216969737
CID000003640,drug similarity,mean components,0.5430515076441885
CID000000444,drug similarity,mean components,0.5017381493805745
CID000024011,drug similarity,mean components,0.5536288328637341
CID000002171,drug similarity,mean components,0.6736835333078424
CID000054808,drug similarity,mean components,0.4712561983442102
CID000005040,drug similarity,mean components,0.6282939521017987
CID000005077,drug similarity,mean components,0.5894497234169208
CID000002083,drug similarity,mean components,0.5494464601426688
CID000002375,drug similarity,mean components,0.5336728964564532
CID006398525,drug similarity,mean components,0.5867744958549639
CID000002801,drug similarity,mean components,0.5871309527743841
CID005311297,drug similarity,mean components,0.5577250214874606
CID000005645,drug similarity,mean components,0.5977087250915438
CID000060831,drug similarity,mean components,0.46760577590012753
CID000002609,drug similarity,mean components,0.6685972279518053
CID000124087,drug similarity,mean components,0.4732104755684522
CID000003043,drug similarity,mean components,0.5080980004333701
CID000148192,drug similarity,mean components,0.6731465770075975
CID000001690,drug similarity,mean components,0.5846223653959981
CID000004053,drug similarity,mean components,0.4883611422830023
CID000003367,drug similarity,mean components,0.5846923365317103
CID000002550,drug similarity,mean components,0.6112973040503008
CID000004259,drug similarity,mean components,0.606499408553564
CID000003821,drug similarity,mean components,0.487543104650374
CID000003488,drug similarity,mean components,0.6663315418973976
CID000005372,drug similarity,mean components,0.5315562249870283
CID000003780,drug similarity,mean components,0.5109134024239278
CID000027661,drug similarity,mean components,0.6252153795917893
CID000003032,drug similarity,mean components,0.6380075200834399
CID000004943,drug similarity,mean components,0.5477523513265783
CID000163742,drug similarity,mean components,0.4726993124703087
CID000123620,drug similarity,mean components,0.5532056431610594
CID000005002,drug similarity,mean components,0.5666607959620727
CID000004856,drug similarity,mean components,0.5830333377200401
CID000002249,drug similarity,mean components,0.5453555432589594
CID000003419,drug similarity,mean components,0.5861829238973677
CID000002141,drug similarity,mean components,0.475471224623526
CID005311039,drug similarity,mean components,0.5229738520267272
CID000002812,drug similarity,mean components,0.6418043891979279
CID000005152,drug similarity,mean components,0.5132787432362953
CID000004740,drug similarity,mean components,0.4632805792899046
CID000002786,drug similarity,mean components,0.49692124818122774
CID000002092,drug similarity,mean components,0.4906157281705772
CID000003890,drug similarity,mean components,0.5076474855345311
CID000003003,drug similarity,mean components,0.5132041568179432
CID000003385,drug similarity,mean components,0.4873766510857568
CID000034312,drug similarity,mean components,0.5431131931266358
CID000005203,drug similarity,mean components,0.3552956656266695
CID000002477,drug similarity,mean components,0.5305851173487157
CID000032797,drug similarity,mean components,0.6167929529926062
CID000000143,drug similarity,mean components,0.488434131117337
CID000004595,drug similarity,mean components,0.5790673265382135
CID000003957,drug similarity,mean components,0.5216517258680468
CID000004054,drug similarity,mean components,0.5737243754410477
CID000004543,drug similarity,mean components,0.5824983332570131
CID000004599,drug similarity,mean components,0.5023191119230087
CID000003042,drug similarity,mean components,0.5284424886476057
CID000003516,drug similarity,mean components,0.5672757943929795
CID000003962,drug similarity,mean components,0.5563141665501677
CID000060852,drug similarity,mean components,0.5873417396320709
CID000002250,drug similarity,mean components,0.5076753007717553
CID000002891,drug similarity,mean components,0.5539182869434756
CID000010631,drug similarity,mean components,0.5998404572684997
CID000003075,drug similarity,mean components,0.6169249224350164
CID000005073,drug similarity,mean components,0.6121453677363856
CID000004594,drug similarity,mean components,0.7154551108065998
CID000060184,drug similarity,mean components,0.509621631191434
CID000197712,drug similarity,mean components,0.4515059711969205
CID000005267,drug similarity,mean components,0.5568897241287952
CID000003222,drug similarity,mean components,0.5216507202800654
CID000002576,drug similarity,mean components,0.45694443278264596
CID000002462,drug similarity,mean components,0.4615537860532779
CID000176168,drug similarity,mean components,0.43559051215074485
CID000002658,drug similarity,mean components,0.7110641898810303
CID000068740,drug similarity,mean components,0.6563689015091703
CID000002955,drug similarity,mean components,0.5832150054422115
CID000003324,drug similarity,mean components,0.5686015093409733
CID000004513,drug similarity,mean components,0.6392442115766971
CID000003702,drug similarity,mean components,0.6096194501543427
CID000005672,drug similarity,mean components,0.5944734734145924
CID000001983,drug similarity,mean components,0.5409716860850482
CID000002269,drug similarity,mean components,0.4813151816955701
CID000002308,drug similarity,mean components,0.4467751920242249
CID000004603,drug similarity,mean components,0.5579237057549732
CID000000598,drug similarity,mean components,0.7595247296529622
CID000060877,drug similarity,mean components,0.5387930556342602
CID000000581,drug similarity,mean components,0.5866757274480418
CID000087177,drug similarity,mean components,0.43748339200587694
CID000003158,drug similarity,mean components,0.6653995434690213
CID000004666,drug similarity,mean components,0.5782817447213732
CID000002713,drug similarity,mean components,0.5218963381507912
CID000004601,drug similarity,mean components,0.5307041566074638
CID000002267,drug similarity,mean components,0.5186050264637759
CID000003386,drug similarity,mean components,0.48590649378828266
CID000002435,drug similarity,mean components,0.5868803659893814
CID000004253,drug similarity,mean components,0.6229358331492992
CID000003476,drug similarity,mean components,0.5954263690437492
CID000130881,drug similarity,mean components,0.585808867032763
CID000003348,drug similarity,mean components,0.5760954922673807
CID000001775,drug similarity,mean components,0.5327410278522426
CID000003410,drug similarity,mean components,0.5610338949367784
CID000004159,drug similarity,mean components,0.6362945157244052
CID000004819,drug similarity,mean components,0.5781374645778175
CID000000271,drug similarity,mean components,0.6094648992264039
CID005353980,drug similarity,mean components,0.6467304112857462
CID000003255,drug similarity,mean components,0.5978372420497993
CID000002554,drug similarity,mean components,0.5524126468914041
CID000002617,drug similarity,mean components,0.7358066281756152
CID000054688,drug similarity,mean components,0.4859810404574392
CID000004614,drug similarity,mean components,0.6528881255258709
CID000005544,drug similarity,mean components,0.6147139459180793
CID000002907,drug similarity,mean components,0.6040407456411072
CID000003652,drug similarity,mean components,0.4699439205692917
CID000002153,drug similarity,mean components,0.5317945675481384
CID000008953,drug similarity,mean components,0.6212304925929116
CID000000937,drug similarity,mean components,0.5646265804104948
CID000054454,drug similarity,mean components,0.5982668518008788
CID000104741,drug similarity,mean components,0.5227136482768138
CID000005514,drug similarity,mean components,0.6080507862477863
CID005282226,drug similarity,mean components,0.5409599749832722
CID000003161,drug similarity,mean components,0.5308531649474155
CID000004409,drug similarity,mean components,0.6560382661506087
CID000077999,drug similarity,mean components,0.5217611603905228
CID000110634,drug similarity,mean components,0.5757451747562485
CID000054841,drug similarity,mean components,0.5109651099868415
CID005329102,drug similarity,mean components,0.4306292013990607
CID000059708,drug similarity,mean components,0.4764823026482602
CID000004200,drug similarity,mean components,0.5757026805359415
CID000002187,drug similarity,mean components,0.504899662578224
CID000003749,drug similarity,mean components,0.6180986290600876
CID000001071,drug similarity,mean components,0.5424797482942937
CID000002265,drug similarity,mean components,0.587311827149078
CID000003911,drug similarity,mean components,0.4533944036158092
CID000005212,drug similarity,mean components,0.6035860629970249
CID000000159,drug similarity,mean components,0.4905158389452675
CID000152945,drug similarity,mean components,0.5726773920063185
CID000004168,drug similarity,mean components,0.5621792070379419
CID000002978,drug similarity,mean components,0.6495794324261368
CID000005379,drug similarity,mean components,0.599403673238685
CID000104865,drug similarity,mean components,0.5353752590512297
CID000002949,drug similarity,mean components,0.5939330521039252
CID000005472,drug similarity,mean components,0.5269977578783305
CID000091270,drug similarity,mean components,0.3986449511529788
CID000004691,drug similarity,mean components,0.5813428782133072
CID000003121,drug similarity,mean components,0.41357474939211647
CID000001134,drug similarity,mean components,0.6040328097840644
CID000003877,drug similarity,mean components,0.5240058938924845
CID000000838,drug similarity,mean components,0.5817362366332718
CID000005596,drug similarity,mean components,0.45953085572595387
CID000002471,drug similarity,mean components,0.6519836640837656
CID000003658,drug similarity,mean components,0.5311276702070135
CID000002585,drug similarity,mean components,0.524130685674795
CID000003715,drug similarity,mean components,0.628079441871443
CID000005401,drug similarity,mean components,0.6417063339257917
CID000002764,drug similarity,mean components,0.5549818609320126
CID000005538,drug similarity,mean components,0.5580303240337237
CID000004158,drug similarity,mean components,0.5497469222005662
CID000004212,drug similarity,mean components,0.5544128572525643
CID000123631,drug similarity,mean components,0.5214458078260589
CID000216326,drug similarity,mean components,0.653587789883824
CID000004485,drug similarity,mean components,0.4982622237034666
CID000016231,drug similarity,mean components,0.5109673745062652
CID000001046,drug similarity,mean components,0.48341367141072444
CID000003869,drug similarity,mean components,0.5538602896203806
CID000003696,drug similarity,mean components,0.5701349667715843
CID000002162,drug similarity,mean components,0.5601190724737567
CID000003746,drug similarity,mean components,0.5877417675547494
CID000056959,drug similarity,mean components,0.38183132452518187
CID000003157,drug similarity,mean components,0.6421680817974216
CID000001972,drug similarity,mean components,0.41175843571811455
CID000004911,drug similarity,mean components,0.543697358002507
CID000004509,drug similarity,mean components,0.5797100402676688
CID000002284,drug similarity,mean components,0.5247693311798405
CID000003449,drug similarity,mean components,0.38869637151621583
CID000093860,drug similarity,mean components,0.5575018293550248
CID000003826,drug similarity,mean components,0.6245484885496148
CID000004178,drug similarity,mean components,0.4576743938093587
CID000004107,drug similarity,mean components,0.6196428319239488
CID000004506,drug similarity,mean components,0.4002539475839658
CID000119182,drug similarity,mean components,0.48427738356813543
CID000005978,drug similarity,mean components,0.6594579995592859
CID000003461,drug similarity,mean components,0.4360983021493371
CID000002156,drug similarity,mean components,0.4333162110280533
CID000005651,drug similarity,mean components,0.5219799704302395
CID003002190,drug similarity,mean components,0.5916309373446799
CID005311048,drug similarity,mean components,0.45312122171350455
CID000003741,drug similarity,mean components,0.6456725615656599
CID000005408,drug similarity,mean components,0.5950167519240875
CID000003168,drug similarity,mean components,0.45809666501356305
CID005493381,drug similarity,mean components,0.6236343502076844
CID000002646,drug similarity,mean components,0.6617557458737597
CID000003310,drug similarity,mean components,0.5138706390504202
CID000071158,drug similarity,mean components,0.4630411473509344
CID000004449,drug similarity,mean components,0.6144993293128367
CID000001117,drug similarity,mean components,0.6495380833756229
CID000004894,drug similarity,mean components,0.5749093995825685
CID000071329,drug similarity,mean components,0.5895781189967022
CID000002631,drug similarity,mean components,0.626527974210506
CID000003902,drug similarity,mean components,0.5899803765404338
CID000005496,drug similarity,mean components,0.5465911908703465
CID000005005,drug similarity,mean components,0.5565873057162553
CID000003763,drug similarity,mean components,0.6880055885237599
CID000002973,drug similarity,mean components,0.5696846179609134
CID000005376,drug similarity,mean components,0.4849602004882685
CID000003198,drug similarity,mean components,0.5886494140032322
CID005487301,drug similarity,mean components,0.5061908831981425
CID000005478,drug similarity,mean components,0.5685839615222598
CID000002650,drug similarity,mean components,0.639971474178988
CID000004607,drug similarity,mean components,0.44841616035602316
CID000004812,drug similarity,mean components,0.5618361071580913
CID000004828,drug similarity,mean components,0.5204734486031343
CID000003793,drug similarity,mean components,0.6442777019263188
CID000060953,drug similarity,mean components,0.47588809713476965
CID000003397,drug similarity,mean components,0.3964729827268214
CID000154059,drug similarity,mean components,0.5618136557053698
CID000004463,drug similarity,mean components,0.5650798000625892
CID000004205,drug similarity,mean components,0.5441318936713069
CID000072938,drug similarity,mean components,0.18861176195407037
CID000060198,drug similarity,mean components,0.49884493420889275
CID000002756,drug similarity,mean components,0.63188501450455
CID000002160,drug similarity,mean components,0.627367774927152
CID000004052,drug similarity,mean components,0.564741069832149
CID000004674,drug similarity,mean components,0.6211781793057022
CID000003675,drug similarity,mean components,0.5664046486977432
CID003085017,drug similarity,mean components,0.6306322705507326
CID000001978,drug similarity,mean components,0.48036530251597864
CID005481350,drug similarity,mean components,0.5990367891724375
CID005281104,drug similarity,mean components,0.38725792768270917
CID005311181,drug similarity,mean components,0.41640193479351884
CID000005184,drug similarity,mean components,0.5273622208149374
CID000150311,drug similarity,mean components,0.5050405850954495
CID000003559,drug similarity,mean components,0.6163147452618368
CID005311027,drug similarity,mean components,0.4812609143474128
CID000443871,drug similarity,mean components,0.5484503189663614
CID000000191,drug similarity,mean components,0.5304301858055762
CID000005726,drug similarity,mean components,0.6242638015559877
CID000060754,drug similarity,mean components,0.5692293001426934
CID000064147,drug similarity,mean components,0.48594664506739704
CID000216239,drug similarity,mean components,0.39930339826640626
CID000005412,drug similarity,mean components,0.4757390608673282
CID000074989,drug similarity,mean components,0.4700364330168604
CID000004917,drug similarity,mean components,0.5070358597785163
CID000024486,drug similarity,mean components,0.6611267763349306
CID000002541,drug similarity,mean components,0.5087003605436972
CID000148211,drug similarity,mean components,0.47037793784233095
CID000003648,drug similarity,mean components,0.5167969401586167
CID000003825,drug similarity,mean components,0.5286379540094929
CID000002487,drug similarity,mean components,0.5067777103707239
CID000003393,drug similarity,mean components,0.48914630599842734
CID000003143,drug similarity,mean components,0.6047690872031107
CID000003750,drug similarity,mean components,0.5900762721990347
CID000005466,drug similarity,mean components,0.541120658357919
CID000004909,drug similarity,mean components,0.5007496422711276
CID000005245,drug similarity,mean components,0.5754300868244705
CID000003454,drug similarity,mean components,0.57072031543356
CID000001986,drug similarity,mean components,0.6611565097961835
CID000005234,drug similarity,mean components,0.6139823919500358
CID000151165,drug similarity,mean components,0.4749485878216191
CID000002405,drug similarity,mean components,0.46460306853348565
CID000003350,drug similarity,mean components,0.41500372501883254
CID000056339,drug similarity,mean components,0.4529119560478633
CID000003657,drug similarity,mean components,0.46773747849781633
CID000000861,drug similarity,mean components,0.6086059576098458
CID000150310,drug similarity,mean components,0.4716722079919239
CID000004236,drug similarity,mean components,0.5822047828949718
CID000002522,drug similarity,mean components,0.5198351228674192
CID000001971,drug similarity,mean components,0.5526560144148146
CID000002099,drug similarity,mean components,0.5432647506371333
CID000036339,drug similarity,mean components,0.5630395535051135
CID000004138,drug similarity,mean components,0.5328341103322669
CID006447131,drug similarity,mean components,0.40525486761050367
CID000170361,drug similarity,mean components,0.5744927092983793
CID000004075,drug similarity,mean components,0.5149346384835497
CID000005394,drug similarity,mean components,0.4801034402269353
CID000005735,drug similarity,mean components,0.5435087101789261
CID000000453,drug similarity,mean components,0.5467446275681073
CID000003767,drug similarity,mean components,0.5716852439959076
CID000003333,drug similarity,mean components,0.5457004598935585
CID000005076,drug similarity,mean components,0.6489200094702161
CID000002800,drug similarity,mean components,0.3287245326055577
CID000003261,drug similarity,mean components,0.44057077324644844
CID000005155,drug similarity,mean components,0.635817022137587
CID005493444,drug similarity,mean components,0.5569030640227354
CID000003414,drug similarity,mean components,0.47218025986845047
CID000004192,drug similarity,mean components,0.4948808703524259
CID000004771,drug similarity,mean components,0.6050486765163291
CID000005572,drug similarity,mean components,0.4398245879524876
CID000003249,drug similarity,mean components,0.5630442788013699
CID000004189,drug similarity,mean components,0.5416027228922046
CID000002818,drug similarity,mean components,0.6570175187961971
CID000047320,drug similarity,mean components,0.49722903274263763
CID000005515,drug similarity,mean components,0.5722387170450803
CID000003510,drug similarity,mean components,0.5031530439494855
CID001349907,drug similarity,mean components,0.5967135948696312
CID000038904,drug similarity,mean components,0.3491084102844795
CID000072054,drug similarity,mean components,0.44627151310788504
CID000005215,drug similarity,mean components,0.45235401970850253
CID000077993,drug similarity,mean components,0.6990070090066066
CID000000596,drug similarity,mean components,0.594365227434085
CID000003279,drug similarity,mean components,0.5897415838737028
CID000002726,drug similarity,mean components,0.5374329250859582
CID000160051,drug similarity,mean components,0.5709358127413197
CID000003478,drug similarity,mean components,0.6126501999151167
CID000002173,drug similarity,mean components,0.720005303370445
CID000003661,drug similarity,mean components,0.605093797195289
CID000005578,drug similarity,mean components,0.5291107471888122
CID000508230,drug similarity,mean components,0.5279980445543865
CID000005454,drug similarity,mean components,0.5098167040573635
CID000005717,drug similarity,mean components,0.5354094144973223
CID000000085,drug similarity,mean components,0.6134437008325353
CID000000206,drug similarity,mean components,0.5010602232138088
CID000000119,drug similarity,mean components,0.31009781900568567
CID000003928,drug similarity,mean components,0.43322688541676224
CID000003467,drug similarity,mean components,0.515912411190026
CID000004547,drug similarity,mean components,0.5374348152444449
CID005362420,drug similarity,mean components,0.6007898487840945
CID000004499,drug similarity,mean components,0.5241167698086858
CID003062316,drug similarity,mean components,0.552516413918832
CID000004920,drug similarity,mean components,0.5265639823165055
CID000005253,drug similarity,mean components,0.530697695517835
CID000060795,drug similarity,mean components,0.6950924503508489
CID000004473,drug similarity,mean components,0.5541426905097705
CID005381226,drug similarity,mean components,0.6001039999062859
CID000054374,drug similarity,mean components,0.5959261237410742
CID000002130,drug similarity,mean components,0.4839977366906495
CID000060612,drug similarity,mean components,0.4493756433455727
CID000002720,drug similarity,mean components,0.34580009512134446
CID003081884,drug similarity,mean components,0.3640891478118823
CID000002142,drug similarity,mean components,0.4930495932063895
CID000003152,drug similarity,mean components,0.5278867629633254
CID000002732,drug similarity,mean components,0.5106239470674837
CID000147912,drug similarity,mean components,0.5208414835229348
CID000047725,drug similarity,mean components,0.5755224897960322
CID000002474,drug similarity,mean components,0.46642923071699394
CID000005078,drug similarity,mean components,0.7078905977521698
CID000027686,drug similarity,mean components,0.41180830574233673
CID000004034,drug similarity,mean components,0.46986632303045983
CID000004044,drug similarity,mean components,0.4643552832168707
CID000003203,drug similarity,mean components,0.5411341585190287
CID000004999,drug similarity,mean components,0.39636231827424795
CID000002478,drug similarity,mean components,0.5882800713998071
CID000004095,drug similarity,mean components,0.6109800164970055
CID000003114,drug similarity,mean components,0.5774454665055011
CID000213039,drug similarity,mean components,0.6809713194648296
CID000060696,drug similarity,mean components,0.6215782222652004
CID000002727,drug similarity,mean components,0.5039694888093676
CID000004539,drug similarity,mean components,0.510888283290373
CID000003007,drug similarity,mean components,0.6367344774456044
CID006398970,drug similarity,mean components,0.48647346880806086
CID000110635,drug similarity,mean components,0.5569759386196037
CID000003690,drug similarity,mean components,0.6871232224053478
CID000176870,drug similarity,mean components,0.5891747389212111
CID000005771,drug similarity,mean components,0.4174893220858551
CID004183806,drug similarity,mean components,0.4229145431042476
CID000003706,drug similarity,mean components,0.6289613843025762
CID000060843,drug similarity,mean components,0.4265693341496506
CID000004991,drug similarity,mean components,0.5158979017117884
CID000004542,drug similarity,mean components,0.6073441887760233
CID000115237,drug similarity,mean components,0.5239908339839409
CID000000564,drug similarity,mean components,0.27778946044722075
CID000003148,drug similarity,mean components,0.5511263332967422
CID000002676,drug similarity,mean components,0.4516729379976365
CID000005734,drug similarity,mean components,0.5923369987336778
CID000002274,drug similarity,mean components,0.588233668075901
CID000004834,drug similarity,mean components,0.6215961456497736
CID000002712,drug similarity,mean components,0.5170933300658022
CID000054547,drug similarity,mean components,0.4633679394196757
CID000041774,drug similarity,mean components,0.45482779093393866
CID000005721,drug similarity,mean components,0.5561376901151093
CID000003914,drug similarity,mean components,0.4577126378278228
CID000002512,drug similarity,mean components,0.6004621166036105
CID000005593,drug similarity,mean components,0.3424825020982225
CID000004064,drug similarity,mean components,0.516724576989867
CID000125017,drug similarity,mean components,0.44057920623644453
CID000004536,drug similarity,mean components,0.607375755349453
CID000504578,drug similarity,mean components,0.37980216255450705
CID000039765,drug similarity,mean components,0.6716596757495052
CID000005731,drug similarity,mean components,0.618113516741753
CID000012536,drug similarity,mean components,0.5181818492675485
CID000071273,drug similarity,mean components,0.47679769630045743
CID000002578,drug similarity,mean components,0.6304755947343719
CID000005206,drug similarity,mean components,0.6100377436350982
CID000131536,drug similarity,mean components,0.6526114436596583
CID000003964,drug similarity,mean components,0.5131201223031482
CID000041317,drug similarity,mean components,0.4696715762814603
CID000005297,drug similarity,mean components,0.515390296396029
CID000004451,drug similarity,mean components,0.6059451347478247
CID000060815,drug similarity,mean components,0.5452477662429397
CID000005746,drug similarity,mean components,0.47223682003205303
CID000002733,drug similarity,mean components,0.6113620431053585
CID000005210,drug similarity,mean components,0.5508758092165064
CID000005453,drug similarity,mean components,0.652750670219023
CID000000214,drug similarity,mean components,0.4297175107479394
CID000009433,drug similarity,mean components,0.4197553436191881
CID000004845,drug similarity,mean components,0.5221694242722371
CID005311082,drug similarity,mean components,0.48549675622456
CID000002951,drug similarity,mean components,0.5504051604172674
CID000003736,drug similarity,mean components,0.6027988892325084
CID005473385,drug similarity,mean components,0.5357233123166305
CID000004440,drug similarity,mean components,0.5634613300712027
CID000041693,drug similarity,mean components,0.6630453849568376
CID000082146,drug similarity,mean components,0.5565205671059943
CID000004201,drug similarity,mean components,0.5424447788466468
CID000065027,drug similarity,mean components,0.6360321627978633
CID000003494,drug similarity,mean components,0.4890098701193686
CID000003108,drug similarity,mean components,0.5514986832630963
CID000013342,drug similarity,mean components,0.662989947571634
CID000068844,drug similarity,mean components,0.523931281146555
CID000060164,drug similarity,mean components,0.4711623714153562
CID000004195,drug similarity,mean components,0.49306453984634135
CID000002995,drug similarity,mean components,0.259059451967649
CID000003355,drug similarity,mean components,0.4890909437972928
CID000027991,drug similarity,mean components,0.5702061867566068
CID004659569,drug similarity,mean components,0.5602411052354115
CID000004425,drug similarity,mean components,0.5388623895726941
CID000003117,drug similarity,mean components,0.4899789210477019
CID000005195,drug similarity,mean components,0.6214737507811201
CID000012620,drug similarity,mean components,0.4517577202510379
CID000156419,drug similarity,mean components,0.5186387231973381
CID000040976,drug similarity,mean components,0.4827830479090509
CID000003059,drug similarity,mean components,0.5634488835627522
CID000003827,drug similarity,mean components,0.3758272023248712
CID000004675,drug similarity,mean components,0.6123222809823599
CID000000298,drug similarity,mean components,0.3957156704734417
CID000003305,drug similarity,mean components,0.31614080487073615
CID000002215,drug similarity,mean components,0.4978977092252377
CID006436173,drug similarity,mean components,0.5022992659079855
CID000051634,drug similarity,mean components,0.5692370316804207
CID000004739,drug similarity,mean components,0.6120657560530796
CID000002610,drug similarity,mean components,0.6337527489132369
CID000004727,drug similarity,mean components,0.4055585718138295
CID000003637,drug similarity,mean components,0.5368268870259881
CID000004745,drug similarity,mean components,0.619154697507954
CID004659568,drug similarity,mean components,0.6591598157378178
CID000657298,drug similarity,mean components,0.5865120581242816
CID000005878,drug similarity,mean components,0.5004633763248223
CID000003404,drug similarity,mean components,0.6143733784781966
CID000060871,drug similarity,mean components,0.6069461432426888
CID000004264,drug similarity,mean components,0.5834100028980367
CID000003734,drug similarity,mean components,0.6718237070520778
CID000005584,drug similarity,mean components,0.45440688528424933
CID000002369,drug similarity,mean components,0.46382986740923204
