drug,neighbourhood_method,vector_method,cosine_to_actual
CID000060854,drug similarity,mean components,0.49974994337483936
CID000002895,drug similarity,mean components,0.36870217405289174
CID000005650,drug similarity,mean components,0.34492348162475184
CID000028112,drug similarity,mean components,0.5268139673809109
CID000004927,drug similarity,mean components,0.44301154501955076
CID000003784,drug similarity,mean components,0.4893299118455732
CID000005402,drug similarity,mean components,0.5260587517651304
CID000005732,drug similarity,mean components,0.23714813663186274
CID000003958,drug similarity,mean components,0.36047145822585236
CID000005487,drug similarity,mean components,0.3496277586323645
CID000002022,drug similarity,mean components,0.4486081535996841
CID000003345,drug similarity,mean components,0.28429691307661353
CID000003878,drug similarity,mean components,0.41250210518615216
CID000005358,drug similarity,mean components,0.5649892902588527
CID000002656,drug similarity,mean components,0.5190659044256271
CID000005391,drug similarity,mean components,0.4238305944806078
CID000004946,drug similarity,mean components,0.4420976806746232
CID000060865,drug similarity,mean components,0.5345147330930173
CID000001302,drug similarity,mean components,0.323715978062183
CID000002678,drug similarity,mean components,0.1951621588905622
CID000004634,drug similarity,mean components,0.369101911827473
CID000125889,drug similarity,mean components,0.36479753453012975
CID000002771,drug similarity,mean components,0.315790986595196
CID000003640,drug similarity,mean components,0.4923641655891491
CID000000444,drug similarity,mean components,0.3726965507079676
CID000024011,drug similarity,mean components,0.45205672357753246
CID000002171,drug similarity,mean components,0.5267332387560494
CID000054808,drug similarity,mean components,0.5736327794473702
CID000005040,drug similarity,mean components,0.5023077931085044
CID000005077,drug similarity,mean components,0.5363684674497968
CID000002083,drug similarity,mean components,0.3701054751125754
CID000002375,drug similarity,mean components,0.475269490268208
CID006398525,drug similarity,mean components,0.46662491072622037
CID000002801,drug similarity,mean components,0.5994145973034717
CID005311297,drug similarity,mean components,0.4173345351030613
CID000005645,drug similarity,mean components,0.39664415687751187
CID000060831,drug similarity,mean components,0.43690269397548187
CID000002609,drug similarity,mean components,0.6087733214377103
CID000124087,drug similarity,mean components,0.5169809074371007
CID000003043,drug similarity,mean components,0.49170872282798905
CID000148192,drug similarity,mean components,0.6098093201916932
CID000001690,drug similarity,mean components,0.4361189824706948
CID000004053,drug similarity,mean components,0.41226746725973995
CID000003367,drug similarity,mean components,0.569670593792764
CID000002550,drug similarity,mean components,0.4745472166008583
CID000004259,drug similarity,mean components,0.4270223303710934
CID000003821,drug similarity,mean components,0.5645008746010295
CID000003488,drug similarity,mean components,0.5158012990688403
CID000005372,drug similarity,mean components,0.5001767929818195
CID000003780,drug similarity,mean components,0.5112330350346348
CID000027661,drug similarity,mean components,0.44260742700379097
CID000003032,drug similarity,mean components,0.5116405681563359
CID000004943,drug similarity,mean components,0.4439776684904506
CID000163742,drug similarity,mean components,0.6207632109624888
CID000123620,drug similarity,mean components,0.5721762801547946
CID000005002,drug similarity,mean components,0.403335297432864
CID000004856,drug similarity,mean components,0.39661263158851967
CID000002249,drug similarity,mean components,0.47216090522605114
CID000003419,drug similarity,mean components,0.5120104629197649
CID000002141,drug similarity,mean components,0.5424254110377033
CID005311039,drug similarity,mean components,0.5871500702917398
CID000002812,drug similarity,mean components,0.37716166641034987
CID000005152,drug similarity,mean components,0.3683220665849678
CID000004740,drug similarity,mean components,0.4896802254926922
CID000002786,drug similarity,mean components,0.3464358452698084
CID000002092,drug similarity,mean components,0.5384923416763531
CID000003890,drug similarity,mean components,0.45156099690835405
CID000003003,drug similarity,mean components,0.27967984952853175
CID000003385,drug similarity,mean components,0.3555884552502274
CID000034312,drug similarity,mean components,0.4998836947252927
CID000005203,drug similarity,mean components,0.2256734843632806
CID000002477,drug similarity,mean components,0.3628291132188102
CID000032797,drug similarity,mean components,0.6165609617622134
CID000000143,drug similarity,mean components,0.5032142638399111
CID000004595,drug similarity,mean components,0.29864197923623914
CID000003957,drug similarity,mean components,0.41635691131668207
CID000004054,drug similarity,mean components,0.45100204415567213
CID000004543,drug similarity,mean components,0.4947145363854216
CID000004599,drug similarity,mean components,0.45988042292759257
CID000003042,drug similarity,mean components,0.4397851237010755
CID000003516,drug similarity,mean components,0.451503343753933
CID000003962,drug similarity,mean components,0.33724936824247687
CID000060852,drug similarity,mean components,0.45276108836463924
CID000002250,drug similarity,mean components,0.2200231551949362
CID000002891,drug similarity,mean components,0.2882897993556851
CID000010631,drug similarity,mean components,0.5006316175420208
CID000003075,drug similarity,mean components,0.2413214176841849
CID000005073,drug similarity,mean components,0.3139146670576982
CID000004594,drug similarity,mean components,0.4432765077799784
CID000060184,drug similarity,mean components,0.5641518099971492
CID000197712,drug similarity,mean components,0.5208711796183791
CID000005267,drug similarity,mean components,0.4558652089101074
CID000003222,drug similarity,mean components,0.3704226568950595
CID000002576,drug similarity,mean components,0.2753542878388233
CID000002462,drug similarity,mean components,0.3207236049715556
CID000176168,drug similarity,mean components,0.516307644017812
CID000002658,drug similarity,mean components,0.536171489668097
CID000068740,drug similarity,mean components,0.3433059530967376
CID000002955,drug similarity,mean components,0.47712051523928256
CID000003324,drug similarity,mean components,0.47828970571486473
CID000004513,drug similarity,mean components,0.4150772627830992
CID000003702,drug similarity,mean components,0.5454307071315357
CID000005672,drug similarity,mean components,0.5811509225531946
CID000001983,drug similarity,mean components,0.36603112214678646
CID000002269,drug similarity,mean components,0.3690978354065826
CID000002308,drug similarity,mean components,0.4332911028877273
CID000004603,drug similarity,mean components,0.4417098522027122
CID000000598,drug similarity,mean components,0.5787487263973385
CID000060877,drug similarity,mean components,0.5262747512155681
CID000000581,drug similarity,mean components,0.5499547729304767
CID000087177,drug similarity,mean components,0.40382463573050686
CID000003158,drug similarity,mean components,0.521697289029386
CID000004666,drug similarity,mean components,0.5167296488106464
CID000002713,drug similarity,mean components,0.5389281626427926
CID000004601,drug similarity,mean components,0.39357533804835676
CID000002267,drug similarity,mean components,0.48375250981568607
CID000003386,drug similarity,mean components,0.4357786455789703
CID000002435,drug similarity,mean components,0.4767895999232289
CID000004253,drug similarity,mean components,0.44824527473441367
CID000003476,drug similarity,mean components,0.6004590063097499
CID000130881,drug similarity,mean components,0.4406376781911876
CID000003348,drug similarity,mean components,0.3751466020797065
CID000001775,drug similarity,mean components,0.46945240071039906
CID000003410,drug similarity,mean components,0.4416816271294153
CID000004159,drug similarity,mean components,0.5138372071609677
CID000004819,drug similarity,mean components,0.39305221982178895
CID000000271,drug similarity,mean components,0.5083567500089325
CID005353980,drug similarity,mean components,0.5535568124019422
CID000003255,drug similarity,mean components,0.4689289436405917
CID000002554,drug similarity,mean components,0.3885666565436634
CID000002617,drug similarity,mean components,0.4375421892146376
CID000054688,drug similarity,mean components,0.5813431151387688
CID000004614,drug similarity,mean components,0.38518349369120064
CID000005544,drug similarity,mean components,0.4381061044226927
CID000002907,drug similarity,mean components,0.385044602954304
CID000003652,drug similarity,mean components,0.40139114162635936
CID000002153,drug similarity,mean components,0.4880473372164895
CID000008953,drug similarity,mean components,0.4255241236939553
CID000000937,drug similarity,mean components,0.41951892669227175
CID000054454,drug similarity,mean components,0.5006216453253595
CID000104741,drug similarity,mean components,0.45188688068974425
CID000005514,drug similarity,mean components,0.37676902506773646
CID005282226,drug similarity,mean components,0.6490376161921227
CID000003161,drug similarity,mean components,0.34312711547204944
CID000004409,drug similarity,mean components,0.39865897597490707
CID000077999,drug similarity,mean components,0.5356262437954591
CID000110634,drug similarity,mean components,0.4452221298243513
CID000054841,drug similarity,mean components,0.47499901954975843
CID005329102,drug similarity,mean components,0.600319627777135
CID000059708,drug similarity,mean components,0.47016261647483626
CID000004200,drug similarity,mean components,0.5339609633097148
CID000002187,drug similarity,mean components,0.4214364192635016
CID000003749,drug similarity,mean components,0.38750826736522215
CID000001071,drug similarity,mean components,0.5303398785832643
CID000002265,drug similarity,mean components,0.41541987412990933
CID000003911,drug similarity,mean components,0.4328958447148358
CID000005212,drug similarity,mean components,0.3033456605746716
CID000000159,drug similarity,mean components,0.38670305111613357
CID000152945,drug similarity,mean components,0.4748764395432761
CID000004168,drug similarity,mean components,0.27012460176195363
CID000002978,drug similarity,mean components,0.5725501826548333
CID000005379,drug similarity,mean components,0.49755606295346355
CID000104865,drug similarity,mean components,0.5064283216044347
CID000002949,drug similarity,mean components,0.44512561201471024
CID000005472,drug similarity,mean components,0.4401543641124447
CID000091270,drug similarity,mean components,0.485395943245408
CID000004691,drug similarity,mean components,0.4218470950222597
CID000003121,drug similarity,mean components,0.30222712936625795
CID000001134,drug similarity,mean components,0.5004644349296195
CID000003877,drug similarity,mean components,0.5321844344539104
CID000000838,drug similarity,mean components,0.49335316388018713
CID000005596,drug similarity,mean components,0.47493499318055377
CID000002471,drug similarity,mean components,0.56852247563106
CID000003658,drug similarity,mean components,0.2595501920885166
CID000002585,drug similarity,mean components,0.5544955864277178
CID000003715,drug similarity,mean components,0.30182383606090624
CID000005401,drug similarity,mean components,0.5155149428511033
CID000002764,drug similarity,mean components,0.23383808906050352
CID000005538,drug similarity,mean components,0.5081104562469869
CID000004158,drug similarity,mean components,0.5090037081449911
CID000004212,drug similarity,mean components,0.4785820755945389
CID000123631,drug similarity,mean components,0.5287000568951816
CID000216326,drug similarity,mean components,0.5766891328694176
CID000004485,drug similarity,mean components,0.40983173298122766
CID000016231,drug similarity,mean components,0.5145147614283858
CID000001046,drug similarity,mean components,0.38839535116138113
CID000003869,drug similarity,mean components,0.5564363218572059
CID000003696,drug similarity,mean components,0.5160246703448959
CID000002162,drug similarity,mean components,0.3172382770247363
CID000003746,drug similarity,mean components,0.4418639088663354
CID000056959,drug similarity,mean components,0.46347320223208044
CID000003157,drug similarity,mean components,0.3706432146608417
CID000001972,drug similarity,mean components,0.5842846753315311
CID000004911,drug similarity,mean components,0.46553241178787363
CID000004509,drug similarity,mean components,0.4287615929927078
CID000002284,drug similarity,mean components,0.3925924383375332
CID000003449,drug similarity,mean components,0.4190876842484135
CID000093860,drug similarity,mean components,0.4890783283458211
CID000003826,drug similarity,mean components,0.4328000165789071
CID000004178,drug similarity,mean components,0.4959330191102589
CID000004107,drug similarity,mean components,0.43360783501793854
CID000004506,drug similarity,mean components,0.5373036621451648
CID000119182,drug similarity,mean components,0.572141101222996
CID000005978,drug similarity,mean components,0.6148494643888656
CID000003461,drug similarity,mean components,0.4576973191401834
CID000002156,drug similarity,mean components,0.4223567241230173
CID000005651,drug similarity,mean components,0.4084208092473005
CID003002190,drug similarity,mean components,0.49146108482101925
CID005311048,drug similarity,mean components,0.38718937427832856
CID000003741,drug similarity,mean components,0.6725784026564648
CID000005408,drug similarity,mean components,0.5312374465441708
CID000003168,drug similarity,mean components,0.508096912346903
CID005493381,drug similarity,mean components,0.5583655578981193
CID000002646,drug similarity,mean components,0.5657548255424616
CID000003310,drug similarity,mean components,0.5347568489945806
CID000071158,drug similarity,mean components,0.482196559018653
CID000004449,drug similarity,mean components,0.43524550132975515
CID000001117,drug similarity,mean components,0.46036504670258827
CID000004894,drug similarity,mean components,0.44253458982547755
CID000071329,drug similarity,mean components,0.5549221238906868
CID000002631,drug similarity,mean components,0.6068654512008118
CID000003902,drug similarity,mean components,0.46570909907917546
CID000005496,drug similarity,mean components,0.5578613384903294
CID000005005,drug similarity,mean components,0.4807936876714627
CID000003763,drug similarity,mean components,0.6242145025005236
CID000002973,drug similarity,mean components,0.5456123318266736
CID000005376,drug similarity,mean components,0.42273529760118844
CID000003198,drug similarity,mean components,0.5212454614646284
CID005487301,drug similarity,mean components,0.4038190278596354
CID000005478,drug similarity,mean components,0.5153487277182923
CID000002650,drug similarity,mean components,0.5163465167826171
CID000004607,drug similarity,mean components,0.5973599383827165
CID000004812,drug similarity,mean components,0.5081054439612775
CID000004828,drug similarity,mean components,0.5113328013241941
CID000003793,drug similarity,mean components,0.5291729361963393
CID000060953,drug similarity,mean components,0.5372301742490229
CID000003397,drug similarity,mean components,0.4522294190612237
CID000154059,drug similarity,mean components,0.47858669884852945
CID000004463,drug similarity,mean components,0.43516380290757495
CID000004205,drug similarity,mean components,0.2908675951292041
CID000072938,drug similarity,mean components,0.47910530456250444
CID000060198,drug similarity,mean components,0.49209263431226713
CID000002756,drug similarity,mean components,0.527469773067081
CID000002160,drug similarity,mean components,0.42250273424229523
CID000004052,drug similarity,mean components,0.3070070822003015
CID000004674,drug similarity,mean components,0.49071091967638114
CID000003675,drug similarity,mean components,0.5850516624532557
CID003085017,drug similarity,mean components,0.513246215083064
CID000001978,drug similarity,mean components,0.5910274075427555
CID005481350,drug similarity,mean components,0.5227831931391493
CID005281104,drug similarity,mean components,0.5413034894508688
CID005311181,drug similarity,mean components,0.5223051323944177
CID000005184,drug similarity,mean components,0.46511922075636225
CID000150311,drug similarity,mean components,0.49165689529584233
CID000003559,drug similarity,mean components,0.47126720817105494
CID005311027,drug similarity,mean components,0.5611334156195615
CID000443871,drug similarity,mean components,0.5196743517697546
CID000000191,drug similarity,mean components,0.4747545226352501
CID000005726,drug similarity,mean components,0.6184283546266125
CID000060754,drug similarity,mean components,0.5699569153624734
CID000064147,drug similarity,mean components,0.6203453048318741
CID000216239,drug similarity,mean components,0.472921918261793
CID000005412,drug similarity,mean components,0.4768490590150556
CID000074989,drug similarity,mean components,0.5211992244548653
CID000004917,drug similarity,mean components,0.4083933924585811
CID000024486,drug similarity,mean components,0.5409824624667953
CID000002541,drug similarity,mean components,0.3155487707695115
CID000148211,drug similarity,mean components,0.4911423262362209
CID000003648,drug similarity,mean components,0.470863601612041
CID000003825,drug similarity,mean components,0.44819391882277126
CID000002487,drug similarity,mean components,0.5054390593946226
CID000003393,drug similarity,mean components,0.5378457201859355
CID000003143,drug similarity,mean components,0.48779876607121997
CID000003750,drug similarity,mean components,0.49796893450704394
CID000005466,drug similarity,mean components,0.5091780307120785
CID000004909,drug similarity,mean components,0.5299038049947306
CID000005245,drug similarity,mean components,0.35435945689614323
CID000003454,drug similarity,mean components,0.5199873277964994
CID000001986,drug similarity,mean components,0.5469257842540088
CID000005234,drug similarity,mean components,0.4519035031627999
CID000151165,drug similarity,mean components,0.43315493950756856
CID000002405,drug similarity,mean components,0.44732814098465457
CID000003350,drug similarity,mean components,0.44677546928893475
CID000056339,drug similarity,mean components,0.5322751757585947
CID000003657,drug similarity,mean components,0.47683199386906383
CID000000861,drug similarity,mean components,0.601250719631224
CID000150310,drug similarity,mean components,0.5120296292857764
CID000004236,drug similarity,mean components,0.4860495526677526
CID000002522,drug similarity,mean components,0.5169144122599985
CID000001971,drug similarity,mean components,0.4787255284122729
CID000002099,drug similarity,mean components,0.4263479989084634
CID000036339,drug similarity,mean components,0.5846869142258553
CID000004138,drug similarity,mean components,0.45797725590867366
CID006447131,drug similarity,mean components,0.47074824414165306
CID000170361,drug similarity,mean components,0.441709988678201
CID000004075,drug similarity,mean components,0.46187938848900767
CID000005394,drug similarity,mean components,0.47663385883353926
CID000005735,drug similarity,mean components,0.3465972410024245
CID000000453,drug similarity,mean components,0.507093937368363
CID000003767,drug similarity,mean components,0.5134935758234369
CID000003333,drug similarity,mean components,0.4940823392313889
CID000005076,drug similarity,mean components,0.4846468240456794
CID000002800,drug similarity,mean components,0.40432947025512234
CID000003261,drug similarity,mean components,0.5093432224184175
CID000005155,drug similarity,mean components,0.5809042594133916
CID005493444,drug similarity,mean components,0.5417862251711404
CID000003414,drug similarity,mean components,0.553104322501227
CID000004192,drug similarity,mean components,0.5417924981238703
CID000004771,drug similarity,mean components,0.5749495351980685
CID000005572,drug similarity,mean components,0.5494504452436477
CID000003249,drug similarity,mean components,0.5036200338744369
CID000004189,drug similarity,mean components,0.5247789829923689
CID000002818,drug similarity,mean components,0.4444117127793856
CID000047320,drug similarity,mean components,0.5198623203085544
CID000005515,drug similarity,mean components,0.721434948656288
CID000003510,drug similarity,mean components,0.4872205022221128
CID001349907,drug similarity,mean components,0.5484244762182392
CID000038904,drug similarity,mean components,0.4569899328114979
CID000072054,drug similarity,mean components,0.5383387791095599
CID000005215,drug similarity,mean components,0.5255972377931546
CID000077993,drug similarity,mean components,0.7139861401869647
CID000000596,drug similarity,mean components,0.5191669772057479
CID000003279,drug similarity,mean components,0.44306241267571655
CID000002726,drug similarity,mean components,0.6012971537398756
CID000160051,drug similarity,mean components,0.4677259608884974
CID000003478,drug similarity,mean components,0.44829437720976695
CID000002173,drug similarity,mean components,0.6293284544287238
CID000003661,drug similarity,mean components,0.5330860097961694
CID000005578,drug similarity,mean components,0.49062351090369427
CID000508230,drug similarity,mean components,0.5292148592968792
CID000005454,drug similarity,mean components,0.40227621667951996
CID000005717,drug similarity,mean components,0.33354200944388723
CID000000085,drug similarity,mean components,0.5779549040922639
CID000000206,drug similarity,mean components,0.5358226219165734
CID000000119,drug similarity,mean components,0.49643807840959553
CID000003928,drug similarity,mean components,0.47015451076061
CID000003467,drug similarity,mean components,0.5061239945923353
CID000004547,drug similarity,mean components,0.48572017749013363
CID005362420,drug similarity,mean components,0.5287527790569728
CID000004499,drug similarity,mean components,0.5165616035550086
CID003062316,drug similarity,mean components,0.6323152345957126
CID000004920,drug similarity,mean components,0.5337917550762409
CID000005253,drug similarity,mean components,0.4350185188483673
CID000060795,drug similarity,mean components,0.47496167614526263
CID000004473,drug similarity,mean components,0.5672069356825742
CID005381226,drug similarity,mean components,0.49499240317197435
CID000054374,drug similarity,mean components,0.5478440337295271
CID000002130,drug similarity,mean components,0.46905710093677766
CID000060612,drug similarity,mean components,0.6154674241745289
CID000002720,drug similarity,mean components,0.5772821834627088
CID003081884,drug similarity,mean components,0.4946818025958154
CID000002142,drug similarity,mean components,0.6196646708249512
CID000003152,drug similarity,mean components,0.49357943399247617
CID000002732,drug similarity,mean components,0.48962999666555973
CID000147912,drug similarity,mean components,0.6712189987377879
CID000047725,drug similarity,mean components,0.6605371757473577
CID000002474,drug similarity,mean components,0.5718258835224981
CID000005078,drug similarity,mean components,0.6230859518586476
CID000027686,drug similarity,mean components,0.43864303381772407
CID000004034,drug similarity,mean components,0.33149165551478865
CID000004044,drug similarity,mean components,0.5026067674059437
CID000003203,drug similarity,mean components,0.5116114957134913
CID000004999,drug similarity,mean components,0.4819029481966671
CID000002478,drug similarity,mean components,0.5965828728126817
CID000004095,drug similarity,mean components,0.46510543844623076
CID000003114,drug similarity,mean components,0.49350102231239734
CID000213039,drug similarity,mean components,0.6425660752935961
CID000060696,drug similarity,mean components,0.6414770070611323
CID000002727,drug similarity,mean components,0.5362525386760679
CID000004539,drug similarity,mean components,0.4951876178729897
CID000003007,drug similarity,mean components,0.6077512157489692
CID006398970,drug similarity,mean components,0.4840677124106807
CID000110635,drug similarity,mean components,0.48328938162747326
CID000003690,drug similarity,mean components,0.555384155797414
CID000176870,drug similarity,mean components,0.529669437315508
CID000005771,drug similarity,mean components,0.5569766114133314
CID004183806,drug similarity,mean components,0.5003488904922397
CID000003706,drug similarity,mean components,0.4988207683351584
CID000060843,drug similarity,mean components,0.5128384581222566
CID000004991,drug similarity,mean components,0.48093158402128544
CID000004542,drug similarity,mean components,0.5661933647321209
CID000115237,drug similarity,mean components,0.4917365922637842
CID000000564,drug similarity,mean components,0.5321732811220187
CID000003148,drug similarity,mean components,0.533917150608504
CID000002676,drug similarity,mean components,0.41096866937479004
CID000005734,drug similarity,mean components,0.5099441931464986
CID000002274,drug similarity,mean components,0.6948837899117646
CID000004834,drug similarity,mean components,0.5162505838960012
CID000002712,drug similarity,mean components,0.46867600218600736
CID000054547,drug similarity,mean components,0.4404587675425772
CID000041774,drug similarity,mean components,0.4135162585720138
CID000005721,drug similarity,mean components,0.5633770425601002
CID000003914,drug similarity,mean components,0.5328268910758192
CID000002512,drug similarity,mean components,0.4517086494142213
CID000005593,drug similarity,mean components,0.4977206020656786
CID000004064,drug similarity,mean components,0.5482316129060361
CID000125017,drug similarity,mean components,0.5943975960586805
CID000004536,drug similarity,mean components,0.46769299594533864
CID000504578,drug similarity,mean components,0.5863144450043623
CID000039765,drug similarity,mean components,0.555739042547468
CID000005731,drug similarity,mean components,0.6736275629446803
CID000012536,drug similarity,mean components,0.5194954143019724
CID000071273,drug similarity,mean components,0.5619884130139668
CID000002578,drug similarity,mean components,0.5807825177672209
CID000005206,drug similarity,mean components,0.5849233377669975
CID000131536,drug similarity,mean components,0.660048512132123
CID000003964,drug similarity,mean components,0.4775720258680588
CID000041317,drug similarity,mean components,0.4748937566685869
CID000005297,drug similarity,mean components,0.538907311649221
CID000004451,drug similarity,mean components,0.5672153823575273
CID000060815,drug similarity,mean components,0.7000779411275021
CID000005746,drug similarity,mean components,0.6622439871058369
CID000002733,drug similarity,mean components,0.4502354522605988
CID000005210,drug similarity,mean components,0.4832745865959609
CID000005453,drug similarity,mean components,0.5230471427994154
CID000000214,drug similarity,mean components,0.5317817968857086
CID000009433,drug similarity,mean components,0.5150850278386486
CID000004845,drug similarity,mean components,0.4787758078786746
CID005311082,drug similarity,mean components,0.5693215428794149
CID000002951,drug similarity,mean components,0.5163988673971994
CID000003736,drug similarity,mean components,0.5437709354464998
CID005473385,drug similarity,mean components,0.49148294455548225
CID000004440,drug similarity,mean components,0.5585603909610809
CID000041693,drug similarity,mean components,0.6633094926158237
CID000082146,drug similarity,mean components,0.4631819413617655
CID000004201,drug similarity,mean components,0.4614072387515118
CID000065027,drug similarity,mean components,0.6006808868335317
CID000003494,drug similarity,mean components,0.5495729137957425
CID000003108,drug similarity,mean components,0.5634151528754017
CID000013342,drug similarity,mean components,0.6222215858045372
CID000068844,drug similarity,mean components,0.4740436939223641
CID000060164,drug similarity,mean components,0.4373584538265418
CID000004195,drug similarity,mean components,0.5364985693897586
CID000002995,drug similarity,mean components,0.5719410365286528
CID000003355,drug similarity,mean components,0.5346907782055741
CID000027991,drug similarity,mean components,0.546916759784581
CID004659569,drug similarity,mean components,0.5496307563695498
CID000004425,drug similarity,mean components,0.5361055630737452
CID000003117,drug similarity,mean components,0.4527180701597038
CID000005195,drug similarity,mean components,0.6683911629122586
CID000012620,drug similarity,mean components,0.5313689955314573
CID000156419,drug similarity,mean components,0.5540743346423589
CID000040976,drug similarity,mean components,0.37868878735909084
CID000003059,drug similarity,mean components,0.4735436810396826
CID000003827,drug similarity,mean components,0.5125763771512512
CID000004675,drug similarity,mean components,0.5570963100876525
CID000000298,drug similarity,mean components,0.5599075383655309
CID000003305,drug similarity,mean components,0.5131106063717528
CID000002215,drug similarity,mean components,0.4888100800093014
CID006436173,drug similarity,mean components,0.44867893010593185
CID000051634,drug similarity,mean components,0.5577891813829772
CID000004739,drug similarity,mean components,0.5870448415944722
CID000002610,drug similarity,mean components,0.598583085768487
CID000004727,drug similarity,mean components,0.5229492851473024
CID000003637,drug similarity,mean components,0.6300587575369898
CID000004745,drug similarity,mean components,0.5369515275148841
CID004659568,drug similarity,mean components,0.48946080715489093
CID000657298,drug similarity,mean components,0.5045268749413975
CID000005878,drug similarity,mean components,0.4589512444353606
CID000003404,drug similarity,mean components,0.442954116302399
CID000060871,drug similarity,mean components,0.5759078915892665
CID000004264,drug similarity,mean components,0.5661449122492554
CID000003734,drug similarity,mean components,0.6686366085090416
CID000005584,drug similarity,mean components,0.5561697084261418
